"RetailStoreId","LastProcessedDate","Product_Name","ProductId","RetailStore_Location_Address_State","EndDate","Name","StartDate","RetailStore_RetailStoreGroup_Name","PromotionProduct_PromotionId","RetailStore_Name","ProductCategory_ProductCategory_Name","RetailStore_Location_Address_City","Id","RetailStore_Account_Name","RetailStore_Location_Name"
"0YQB0000000L0C9OAK","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","CA","2021-09-03","00000618","2018-04-04","South","0c8B0000000L083IAC","Alpine Nutrition Outlet (Hayward)","Energy Bars","San Jose","0bUB0000000L8STMA0","Nutrition Stop","Dmart Location 15"
"0YQB0000000L0C9OAK","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","CA","2021-09-04","00000619","2018-04-04","South","0c8B0000000L084IAC","Alpine Nutrition Outlet (Hayward)","Energy Drink Powder","San Jose","0bUB0000000L8SUMA0","Nutrition Stop","Dmart Location 15"
"0YQB0000000L0C9OAK","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","CA","2021-09-04","00000620","2018-04-05","South","0c8B0000000L083IAC","Alpine Nutrition Outlet (Hayward)","Post Workout Energy","San Jose","0bUB0000000L8SVMA0","Nutrition Stop","Dmart Location 15"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","IL","2021-09-03","00000621","2018-04-04","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Energy Drinks","Chicago","0bUB0000000L8SWMA0","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","IL","2021-09-02","00000622","2018-04-06","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","End Cap Displays","Chicago","0bUB0000000L8SXMA0","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","IL","2021-09-03","00000623","2018-04-05","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Displays & Vending","Chicago","0bUB0000000L8SYMA0","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","IL","2021-09-01","00000624","2018-04-05","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Cooler Displays","Chicago","0bUB0000000L8SZMA0","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","IL","2021-09-01","00000625","2018-04-05","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Pre Workout Energy","Chicago","0bUB0000000L8SaMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","IL","2021-08-31","00000626","2018-04-06","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Coffee Machines","Chicago","0bUB0000000L8SbMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","IL","2021-08-31","00000627","2018-04-03","Bay Area","0c8B0000000L085IAC","Nutrition Stop - Elkhorn","Energy Drinks","Chicago","0bUB0000000L8ScMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","IL","2021-09-04","00000628","2018-04-03","Bay Area","0c8B0000000L084IAC","Nutrition Stop - Elkhorn","Cereal","Chicago","0bUB0000000L8SdMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","IL","2021-09-02","00000629","2018-04-05","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Post Workout Energy","Chicago","0bUB0000000L8SeMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","IL","2021-09-01","00000630","2018-04-05","Bay Area","0c8B0000000L084IAC","Nutrition Stop - Elkhorn","Cooler Displays","Chicago","0bUB0000000L8SfMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","IL","2021-09-03","00000631","2018-04-03","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Energy Bars","Chicago","0bUB0000000L8SgMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","IL","2021-09-03","00000632","2018-04-03","Bay Area","0c8B0000000CdTGIA0","Nutrition Stop - Elkhorn","Smart Dispensers","Chicago","0bUB0000000L8ShMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","IL","2021-09-04","00000633","2018-04-05","Bay Area","0c8B0000000L084IAC","Nutrition Stop - Elkhorn","Accessories or Lip Balm","Chicago","0bUB0000000L8SiMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","IL","2021-09-01","00000634","2018-04-02","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Displays & Vending","Chicago","0bUB0000000L8SjMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","IL","2021-09-04","00000635","2018-04-06","Bay Area","0c8B0000000L084IAC","Nutrition Stop - Elkhorn","Accessories or Lip Balm","Chicago","0bUB0000000L8SkMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","IL","2021-09-03","00000636","2018-04-05","Bay Area","0c8B0000000L085IAC","Nutrition Stop - Elkhorn","Coffee Machines","Chicago","0bUB0000000L8SlMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","IL","2021-09-01","00000637","2018-04-04","Bay Area","0c8B0000000L084IAC","Nutrition Stop - Elkhorn","Cereal","Chicago","0bUB0000000L8SmMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","IL","2021-09-03","00000638","2018-04-05","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Energy Bars","Chicago","0bUB0000000L8SnMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","IL","2021-09-03","00000639","2018-04-04","Bay Area","0c8B0000000L084IAC","Nutrition Stop - Elkhorn","Energy Drink Powder","Chicago","0bUB0000000L8SoMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0CDOA0","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","IL","2021-09-04","00000640","2018-04-04","Bay Area","0c8B0000000L083IAC","Nutrition Stop - Elkhorn","Post Workout Energy","Chicago","0bUB0000000L8SpMAK","Alpine Nutrition","Dmart Location 18"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","NY","2021-09-01","00000641","2018-04-04","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Energy Drinks","Middle Island","0bUB0000000L8SqMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","NY","2021-09-04","00000642","2018-04-03","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","End Cap Displays","Middle Island","0bUB0000000L8SrMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","NY","2021-09-01","00000643","2018-04-02","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Displays & Vending","Middle Island","0bUB0000000L8SsMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","NY","2021-08-31","00000644","2018-04-03","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Cooler Displays","Middle Island","0bUB0000000L8StMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","NY","2021-09-04","00000645","2018-04-04","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Pre Workout Energy","Middle Island","0bUB0000000L8SuMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","NY","2021-08-31","00000646","2018-04-06","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Coffee Machines","Middle Island","0bUB0000000L8SvMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","NY","2021-09-03","00000647","2018-04-04","South","0c8B0000000L085IAC","Nutrition Stop - Gainesville","Energy Drinks","Middle Island","0bUB0000000L8SwMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","NY","2021-09-03","00000648","2018-04-05","South","0c8B0000000L084IAC","Nutrition Stop - Gainesville","Cereal","Middle Island","0bUB0000000L8SxMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","NY","2021-09-04","00000649","2018-04-02","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Post Workout Energy","Middle Island","0bUB0000000L8SyMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","NY","2021-09-02","00000650","2018-04-05","South","0c8B0000000L084IAC","Nutrition Stop - Gainesville","Cooler Displays","Middle Island","0bUB0000000L8SzMAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","NY","2021-09-01","00000651","2018-04-02","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Energy Bars","Middle Island","0bUB0000000L8T0MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","NY","2021-09-02","00000652","2018-04-03","South","0c8B0000000CdTGIA0","Nutrition Stop - Gainesville","Smart Dispensers","Middle Island","0bUB0000000L8T1MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","NY","2021-09-03","00000653","2018-04-05","South","0c8B0000000L084IAC","Nutrition Stop - Gainesville","Accessories or Lip Balm","Middle Island","0bUB0000000L8T2MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","NY","2021-08-31","00000654","2018-04-02","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Displays & Vending","Middle Island","0bUB0000000L8T3MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","NY","2021-09-02","00000655","2018-04-06","South","0c8B0000000L084IAC","Nutrition Stop - Gainesville","Accessories or Lip Balm","Middle Island","0bUB0000000L8T4MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","NY","2021-09-04","00000656","2018-04-03","South","0c8B0000000L085IAC","Nutrition Stop - Gainesville","Coffee Machines","Middle Island","0bUB0000000L8T5MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","NY","2021-09-01","00000657","2018-04-03","South","0c8B0000000L084IAC","Nutrition Stop - Gainesville","Cereal","Middle Island","0bUB0000000L8T6MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","NY","2021-09-01","00000658","2018-04-05","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Energy Bars","Middle Island","0bUB0000000L8T7MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","NY","2021-09-02","00000659","2018-04-03","South","0c8B0000000L084IAC","Nutrition Stop - Gainesville","Energy Drink Powder","Middle Island","0bUB0000000L8T8MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0BzOAK","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","NY","2021-09-01","00000660","2018-04-05","South","0c8B0000000L083IAC","Nutrition Stop - Gainesville","Post Workout Energy","Middle Island","0bUB0000000L8T9MAK","Alpine Nutrition","Dmart Location 5"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","NY","2021-09-03","00000661","2018-04-04","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Energy Drinks","Albany","0bUB0000000L8TAMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","NY","2021-08-31","00000662","2018-04-05","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","End Cap Displays","Albany","0bUB0000000L8TBMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","NY","2021-09-04","00000663","2018-04-03","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Displays & Vending","Albany","0bUB0000000L8TCMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","NY","2021-08-31","00000664","2018-04-06","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Cooler Displays","Albany","0bUB0000000L8TDMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","NY","2021-09-02","00000665","2018-04-06","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Pre Workout Energy","Albany","0bUB0000000L8TEMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","NY","2021-09-02","00000666","2018-04-04","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Coffee Machines","Albany","0bUB0000000L8TFMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","NY","2021-09-01","00000667","2018-04-06","Midwest","0c8B0000000L085IAC","Nutrition Stop - Hillsdale","Energy Drinks","Albany","0bUB0000000L8TGMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","NY","2021-09-01","00000668","2018-04-02","Midwest","0c8B0000000L084IAC","Nutrition Stop - Hillsdale","Cereal","Albany","0bUB0000000L8THMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","NY","2021-09-02","00000669","2018-04-06","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Post Workout Energy","Albany","0bUB0000000L8TIMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","NY","2021-09-03","00000670","2018-04-04","Midwest","0c8B0000000L084IAC","Nutrition Stop - Hillsdale","Cooler Displays","Albany","0bUB0000000L8TJMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","NY","2021-08-31","00000671","2018-04-04","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Energy Bars","Albany","0bUB0000000L8TKMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","NY","2021-09-01","00000672","2018-04-05","Midwest","0c8B0000000CdTGIA0","Nutrition Stop - Hillsdale","Smart Dispensers","Albany","0bUB0000000L8TLMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","NY","2021-09-01","00000673","2018-04-04","Midwest","0c8B0000000L084IAC","Nutrition Stop - Hillsdale","Accessories or Lip Balm","Albany","0bUB0000000L8TMMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","NY","2021-09-01","00000674","2018-04-03","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Displays & Vending","Albany","0bUB0000000L8TNMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","NY","2021-09-04","00000675","2018-04-02","Midwest","0c8B0000000L084IAC","Nutrition Stop - Hillsdale","Accessories or Lip Balm","Albany","0bUB0000000L8TOMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","NY","2021-09-03","00000676","2018-04-06","Midwest","0c8B0000000L085IAC","Nutrition Stop - Hillsdale","Coffee Machines","Albany","0bUB0000000L8TPMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","NY","2021-09-01","00000677","2018-04-04","Midwest","0c8B0000000L084IAC","Nutrition Stop - Hillsdale","Cereal","Albany","0bUB0000000L8TQMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","NY","2021-09-03","00000678","2018-04-03","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Energy Bars","Albany","0bUB0000000L8TRMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","NY","2021-08-31","00000679","2018-04-03","Midwest","0c8B0000000L084IAC","Nutrition Stop - Hillsdale","Energy Drink Powder","Albany","0bUB0000000L8TSMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CBOA0","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","NY","2021-08-31","00000680","2018-04-03","Midwest","0c8B0000000L083IAC","Nutrition Stop - Hillsdale","Post Workout Energy","Albany","0bUB0000000L8TTMA0","Nutrition Stop","Dmart Location 25"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","AK","2021-09-03","00000681","2018-04-06","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Energy Drinks","Anchorage","0bUB0000000L8TUMA0","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","AK","2021-09-01","00000682","2018-04-05","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","End Cap Displays","Anchorage","0bUB0000000L8TVMA0","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","AK","2021-08-31","00000683","2018-04-04","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Displays & Vending","Anchorage","0bUB0000000L8TWMA0","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","AK","2021-09-01","00000684","2018-04-05","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Cooler Displays","Anchorage","0bUB0000000L8TXMA0","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","AK","2021-09-01","00000685","2018-04-05","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Pre Workout Energy","Anchorage","0bUB0000000L8TYMA0","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","GoBrew Magic Mixer","01tB0000000UI8iIAG","AK","2021-09-02","00000686","2018-04-04","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Coffee Machines","Anchorage","0bUB0000000L8TZMA0","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","YetiBar Blueberry/Bison - Paleo","01tB0000000UI8YIAW","AK","2021-09-02","00000687","2018-04-04","Midwest","0c8B0000000L085IAC","NTO Store - Ferry Plaza Market","Energy Drinks","Anchorage","0bUB0000000L8TaMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Nutrition - Cereal Display","01tB0000000UI8lIAG","AK","2021-09-04","00000688","2018-04-02","Midwest","0c8B0000000L084IAC","NTO Store - Ferry Plaza Market","Cereal","Anchorage","0bUB0000000L8TbMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Basic Warranty & Maintenance","01tB0000000UI8bIAG","AK","2021-09-01","00000689","2018-04-04","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Post Workout Energy","Anchorage","0bUB0000000L8TcMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Cooler","01tB0000000UI8VIAW","AK","2021-09-01","00000690","2018-04-04","Midwest","0c8B0000000L084IAC","NTO Store - Ferry Plaza Market","Cooler Displays","Anchorage","0bUB0000000L8TdMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","YetiBar Mint Chocolate Chip","01tB0000000UI8hIAG","AK","2021-09-02","00000691","2018-04-05","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Energy Bars","Anchorage","0bUB0000000L8TeMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Energy Premium Smart Dispenser","01tB0000000UI8UIAW","AK","2021-08-31","00000692","2018-04-03","Midwest","0c8B0000000CdTGIA0","NTO Store - Ferry Plaza Market","Smart Dispensers","Anchorage","0bUB0000000L8TfMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","GoBrew CoolBar","01tB0000000UI8nIAG","AK","2021-09-04","00000693","2018-04-06","Midwest","0c8B0000000L084IAC","NTO Store - Ferry Plaza Market","Accessories or Lip Balm","Anchorage","0bUB0000000L8TgMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Promotional Product - Patio Set","01tB0000000UI8mIAG","AK","2021-08-31","00000694","2018-04-06","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Displays & Vending","Anchorage","0bUB0000000L8ThMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","GoBalm Lip Balm - Green Tea scent","01tB0000000UI8dIAG","AK","2021-09-01","00000695","2018-04-04","Midwest","0c8B0000000L084IAC","NTO Store - Ferry Plaza Market","Accessories or Lip Balm","Anchorage","0bUB0000000L8TiMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","GoBrew Caffeinator","01tB0000000UI8jIAG","AK","2021-09-03","00000696","2018-04-04","Midwest","0c8B0000000L085IAC","NTO Store - Ferry Plaza Market","Coffee Machines","Anchorage","0bUB0000000L8TjMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","During - 0.5L PET - Chai","01tB0000000UI8cIAG","AK","2021-09-03","00000697","2018-04-05","Midwest","0c8B0000000L084IAC","NTO Store - Ferry Plaza Market","Cereal","Anchorage","0bUB0000000L8TkMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Energy Drink - Green Tea","01tB0000000UI8gIAG","AK","2021-09-01","00000698","2018-04-05","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Energy Bars","Anchorage","0bUB0000000L8TlMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Alpine Energy Post Powder - Tart Cherry","01tB0000000UI8fIAG","AK","2021-09-04","00000699","2018-04-04","Midwest","0c8B0000000L084IAC","NTO Store - Ferry Plaza Market","Energy Drink Powder","Anchorage","0bUB0000000L8TmMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CGOA0","2021-01-29","Post - .5L PET - Tart Cherry","01tB0000000UI8ZIAW","AK","2021-09-02","00000700","2018-04-06","Midwest","0c8B0000000L083IAC","NTO Store - Ferry Plaza Market","Post Workout Energy","Anchorage","0bUB0000000L8TnMAK","Fare Merchants","Dmart Location 21"
"0YQB0000000L0CHOA0","2021-01-29","Alpine Energy Drink - Tart Cherry","01tB0000000UI8XIAW","NJ","2021-09-02","00000701","2018-04-03","West","0c8B0000000L083IAC","Fare Merchants - Chelsea","Energy Drinks","Bridgeport","0bUB0000000L8ToMAK","Northern Trail Outfitters","Dmart Location 22"
"0YQB0000000L0CHOA0","2021-01-29","Alpine Promotional Product - Umbrella","01tB0000000UI8kIAG","NJ","2021-09-01","00000702","2018-04-06","West","0c8B0000000L083IAC","Fare Merchants - Chelsea","End Cap Displays","Bridgeport","0bUB0000000L8TpMAK","Northern Trail Outfitters","Dmart Location 22"
"0YQB0000000L0CHOA0","2021-01-29","Alpine Vending Machine","01tB0000000UI8aIAG","NJ","2021-09-04","00000703","2018-04-04","West","0c8B0000000L083IAC","Fare Merchants - Chelsea","Displays & Vending","Bridgeport","0bUB0000000L8TqMAK","Northern Trail Outfitters","Dmart Location 22"
"0YQB0000000L0CHOA0","2021-01-29","IoT Monitoring 1 year Service","01tB0000000UI8eIAG","NJ","2021-09-04","00000704","2018-04-03","West","0c8B0000000L083IAC","Fare Merchants - Chelsea","Cooler Displays","Bridgeport","0bUB0000000L8TrMAK","Northern Trail Outfitters","Dmart Location 22"
"0YQB0000000L0CHOA0","2021-01-29","Pre - 0.5L PET - Tart Cherry","01tB0000000UI8WIAW","NJ","2021-08-31","00000705","2018-04-04","West","0c8B0000000L083IAC","Fare Merchants - Chelsea","Pre Workout Energy","Bridgeport","0bUB0000000L8TsMAK","Northern Trail Outfitters","Dmart Location 22"
