"AccountId","Measures","Scope","LastProcessedDate","AccountExternalId","Date","AccountName","Scope_Emissions"
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2035-08-31","Yubo Corporation",150000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2030-03-29","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2041-06-19","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2031-03-30","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-05-17","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-11-13","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-01-29","Yubo Corporation",100000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-05-16","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-12-09","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2021-06-13","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2027-01-13","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-10-25","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-11-09","Yubo Corporation",200000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-11-08","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2025-08-02","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2032-04-18","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2023-01-02","Yubo Corporation",20000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-07-13","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-02-20","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-06-12","Yubo Corporation",250000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-06-12","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2022-01-12","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2027-05-17","Yubo Corporation",200000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2028-08-21","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2038-10-03","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2040-06-19","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2034-01-07","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2026-12-04","Yubo Corporation",200000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2032-02-07","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2023-01-07","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-05-24","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2036-05-13","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-02-22","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-04-01","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2028-05-24","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-11-14","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2021-03-31","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-02-09","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2022-01-07","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2029-12-20","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2027-09-10","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2021-10-01","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-01-20","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2039-01-23","Yubo Corporation",150000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-06-11","Yubo Corporation",100000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2020-07-14","Yubo Corporation",20000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-10-11","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-08-04","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-01-04","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-04-23","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2023-09-17","Yubo Corporation",20000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2025-01-18","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-12-27","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2037-06-04","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-02-08","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-03-04","Yubo Corporation",100000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-02-19","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2032-11-28","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-11-16","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-04-28","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-04-08","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-02-08","Yubo Corporation",100000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2025-11-30","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2037-01-05","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2024-10-16","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-04-07","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-03-23","Yubo Corporation",100000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2034-01-14","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-04-19","Yubo Corporation",250000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-10-13","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2038-10-01","Yubo Corporation",100000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2033-12-14","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-09-30","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-03-06","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2038-11-25","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2024-05-31","Yubo Corporation",50000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2028-06-28","Yubo Corporation",250000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-01-08","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2031-11-26","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2040-06-06","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-04-10","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-01-09","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-05-21","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2032-05-23","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-12-10","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2035-10-27","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2026-10-26","Yubo Corporation",200000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-08-01","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2041-08-06","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2022-04-28","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-07-11","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-07-25","Yubo Corporation",100000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-04-11","Yubo Corporation",250000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2031-12-05","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-02-17","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2033-08-18","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2020-06-25","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-01-29","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-06-10","Yubo Corporation",
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2041-05-23","Yubo Corporation",50000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-10-26","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2026-02-17","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-03-07","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2024-11-24","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-08-25","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2022-12-01","Yubo Corporation",20000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2036-09-24","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-07-22","Yubo Corporation",100000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-12-04","Yubo Corporation",100000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-05-10","Yubo Corporation",100000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-04-13","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-05-09","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2020-08-04","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2031-08-30","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2027-01-20","Yubo Corporation",100000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-11-19","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-03-12","Yubo Corporation",250000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-07-02","Yubo Corporation",50000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2038-05-07","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-06-06","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-03-03","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2028-01-20","Yubo Corporation",50000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2021-02-17","Yubo Corporation",50000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-05-06","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2032-03-31","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2040-12-15","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-12-29","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2023-11-01","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2029-05-02","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-06-21","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-08-04","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2040-06-17","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2020-12-22","Yubo Corporation",
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2036-06-01","Yubo Corporation",150000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2021-08-27","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-05-06","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2035-02-01","Yubo Corporation",50000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-11-19","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-04-27","Yubo Corporation",100000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2031-02-11","Yubo Corporation",100000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-04-01","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-01-31","Yubo Corporation",250000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2038-11-13","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2030-11-28","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-12-31","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2022-06-10","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-09-11","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-09-08","Yubo Corporation",50000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2020-08-05","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2037-06-28","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2029-01-28","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2037-09-10","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2022-02-28","Yubo Corporation",
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2035-05-20","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2025-07-29","Yubo Corporation",50000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2036-05-02","Yubo Corporation",200000
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-12-18","Yubo Corporation",
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-09-15","Yubo Corporation",100000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-04-01","Yubo Corporation",100000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2039-03-19","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-03-24","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-11-04","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2027-01-19","Yubo Corporation",200000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-08-08","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-07-15","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2033-07-01","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-07-11","Yubo Corporation",0
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2036-11-24","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2023-06-01","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2035-09-29","Yubo Corporation",0
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2040-10-30","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2028-03-30","Yubo Corporation",
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2028-11-18","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2021-11-30","Yubo Corporation",
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2020-11-10","Yubo Corporation",20000
"001B000001SklaNIAR","Net Emissions Forecast (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2031-12-30","Yubo Corporation",200000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2025-08-03","Yubo Corporation",200000
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2023-12-01","Yubo Corporation",50000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2029-09-16","Yubo Corporation",250000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-02-20","Yubo Corporation",50000
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2036-06-06","Yubo Corporation",0
"001B000001SklaNIAR","Target Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2039-05-07","Yubo Corporation",150000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2037-06-01","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2034-01-04","Yubo Corporation",
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2025-10-05","Yubo Corporation",50000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2041-11-04","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2039-10-22","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2026-06-24","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2032-08-30","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2037-01-19","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2024-07-16","Yubo Corporation",0
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2038-04-23","Yubo Corporation",0
"001B000001SklaNIAR","Target Compensated Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2033-10-09","Yubo Corporation",200000
"001B000001SklaNIAR","Required Carbon Credits (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2030-12-04","Yubo Corporation",0
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2031-11-15","Yubo Corporation",200000
"001B000001SklaNIAR","Forecasted Emissions (tCO2e)","Scope 3","2023-06-16","SupplierAcct203","2024-04-22","Yubo Corporation",200000
"001B000001SklaNIAR","Final Forecasted Emissions (tCO2e)","Scope 1","2023-06-16","SupplierAcct203","2034-12-31","Yubo Corporation",0
"001B000001SklaNIAR","Actual Emissions (tCO2e)","Scope 2","2023-06-16","SupplierAcct203","2026-11-29","Yubo Corporation",
