Visitor.Name,VisitorId,AccountId,Name,Address.State,Planned_Visit_Start_Time_Formatted,Status,Actual_Visit_End_Time_Formatted,Address.CitywithState,Address.City,IsVisitComplete,RegulatoryAuthorizationType,Actual_Visit_Start_Time_Formatted,PlannedVisitStartTime,Planned_Visit_End_Time_Formatted,Id
visitor last name,0053c00000BWFiBAAX,0013c00001qClNNAA0,106948,NY,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"New York , NY",New York,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PctxCAC
visitor last name,0053c00000BWFhBAAX,0013c00001qClNQAA0,106951,CT,2020-05-07 00:00:00,Planned,,"Danbury , CT",Danbury,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pcu0CAC
visitor last name,0053c00000BWFi9AAH,0013c00001qClNfAAK,106966,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"San Anselmo , CA",San Anselmo,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcuFCAS
visitor last name,0053c00000BWFhEAAX,0013c00001qClP7AAK,106976,FL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Niceville , FL",Niceville,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcuPCAS
visitor last name,0053c00000BWFi6AAH,0013c00001qClPEAA0,106983,NJ,2020-05-07 00:00:00,Planned,,"Riverton , NJ",Riverton,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcuWCAS
visitor last name,0053c00000BWFiBAAX,0013c00001qClPJAA0,106988,NY,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Staten Island , NY",Staten Island,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcubCAC
visitor last name,0053c00000BWFiAAAX,0013c00001qClRZAA0,107047,CA,2020-05-07 00:00:00,Planned,,"San Francisco , CA",San Francisco,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcvYCAS
visitor last name,0053c00000BWFiBAAX,0013c00001qClRYAA0,107048,OR,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Springfield , OR",Springfield,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcvZCAS
visitor last name,0053c00000BWFhIAAX,0013c00001qClSrAAK,107052,AZ,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Phoenix , AZ",Phoenix,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcvdCAC
visitor last name,0053c00000BWFhEAAX,0013c00001qClNnAAK,107076,TX,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Killeen , TX",Killeen,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pcw1CAC
visitor last name,0053c00000BWFi9AAH,0013c00001qClNIAA0,107126,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"South San Francisco , CA",South San Francisco,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcwpCAC
visitor last name,0053c00000BWFiAAAX,0013c00001qClPnAAK,107147,CA,2020-05-07 00:00:00,Planned,,"Pasadena , CA",Pasadena,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcxACAS
visitor last name,0053c00000BWFhBAAX,0013c00001qClXvAAK,107171,FL,2020-05-07 00:00:00,Planned,,"Tallahassee , FL",Tallahassee,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcxYCAS
visitor last name,0053c00000BWFi5AAH,0013c00001qClZZAA0,107182,MD,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Lutherville Timonium , MD",Lutherville Timonium,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcxjCAC
visitor last name,0053c00000BWFi8AAH,0013c00001qClZcAAK,107185,CA,2020-05-07 00:00:00,Planned,,"Santa Rosa , CA",Santa Rosa,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcxmCAC
visitor last name,0053c00000BWFhHAAX,0013c00001qClWaAAK,107213,NJ,2020-05-07 00:00:00,Planned,,"Perth Amboy , NJ",Perth Amboy,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcyECAS
visitor last name,0053c00000BWFhFAAX,0013c00001qClWcAAK,107215,NJ,2020-05-07 00:00:00,Planned,,"Clifton , NJ",Clifton,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcyGCAS
visitor last name,0053c00000BWFhFAAX,0013c00001qClYVAA0,107255,NC,2020-05-07 00:00:00,Planned,,"Hendersonville , NC",Hendersonville,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcyuCAC
visitor last name,0053c00000BWFhDAAX,0013c00001qClYXAA0,107257,IL,2020-05-07 00:00:00,Planned,,"Schaumburg , IL",Schaumburg,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PcywCAC
visitor last name,0053c00000BWFi6AAH,0013c00001qClYdAAK,107263,FL,2020-05-07 00:00:00,Planned,,"Palatka , FL",Palatka,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pcz2CAC
visitor last name,0053c00000BWFi7AAH,0013c00001qClYeAAK,107264,FL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Jacksonville , FL",Jacksonville,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pcz3CAC
visitor last name,0053c00000BWFhHAAX,0013c00001qCla1AAC,107273,NJ,2020-05-07 00:00:00,Planned,,"Fairfield , NJ",Fairfield,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PczCCAS
visitor last name,0053c00000BWFi6AAH,0013c00001qClVXAA0,107323,OH,2020-05-07 00:00:00,Planned,,"Mason , OH",Mason,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd00CAC
visitor last name,0053c00000BWFhIAAX,0013c00001qClX7AAK,107372,NY,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"New Hyde Park , NY",New Hyde Park,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd0nCAC
visitor last name,0053c00000BWFi6AAH,0013c00001qClWvAAK,107403,MA,2020-05-07 00:00:00,Planned,,"North Andover , MA",North Andover,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd1ICAS
visitor last name,0053c00000BWFi4AAH,0013c00001qClVIAA0,107441,NJ,2020-05-07 00:00:00,Planned,,"Marlton , NJ",Marlton,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd1uCAC
visitor last name,0053c00000BWFi5AAH,0013c00001qClVJAA0,107442,NY,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Mamaroneck , NY",Mamaroneck,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd1vCAC
visitor last name,0053c00000BWFhIAAX,0013c00001qClZMAA0,107472,LA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Harvey , LA",Harvey,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd2PCAS
visitor last name,0053c00000BWFhFAAX,0013c00001qClXpAAK,107495,LA,2020-05-07 00:00:00,Planned,,"Houma , LA",Houma,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd2mCAC
visitor last name,0053c00000BWFhHAAX,0013c00001qClWBAA0,107513,CA,2020-05-07 00:00:00,Planned,,"San Francisco , CA",San Francisco,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd34CAC
visitor last name,0053c00000BWFhFAAX,0013c00001qClWDAA0,107515,NJ,2020-05-07 00:00:00,Planned,,"Martinsville , NJ",Martinsville,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd36CAC
visitor last name,0053c00000BWFhGAAX,0013c00001qClaFAAS,107554,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Daly City , CA",Daly City,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd3jCAC
visitor last name,0053c00000BWFi4AAH,0013c00001qClagAAC,107581,CA,2020-05-07 00:00:00,Planned,,"Los Angeles , CA",Los Angeles,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd4ACAS
visitor last name,0053c00000BWFi6AAH,0013c00001qClarAAC,107623,CA,2020-05-07 00:00:00,Planned,,"Northridge , CA",Northridge,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd4qCAC
visitor last name,0053c00000BWFiAAAX,0013c00001qCld5AAC,107707,CO,2020-05-07 00:00:00,Planned,,"Englewood , CO",Englewood,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd6CCAS
visitor last name,0053c00000BWFi4AAH,0013c00001qClhAAAS,107761,CA,2020-05-07 00:00:00,Planned,,"Berkeley , CA",Berkeley,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd74CAC
visitor last name,0053c00000BWFi9AAH,0013c00001qClhFAAS,107766,MN,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Bemidji , MN",Bemidji,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd79CAC
visitor last name,0053c00000BWFhFAAX,0013c00001qCljSAAS,107795,PA,2020-05-07 00:00:00,Planned,,"Pittsburgh , PA",Pittsburgh,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd7cCAC
visitor last name,0053c00000BWFi9AAH,0013c00001qClg3AAC,107806,FL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Tarpon Springs , FL",Tarpon Springs,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd7nCAC
visitor last name,0053c00000BWFhIAAX,0013c00001qClg9AAC,107812,FL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Tallahassee , FL",Tallahassee,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd7tCAC
visitor last name,0053c00000BWFi8AAH,0013c00001qClgMAAS,107825,MO,2020-05-07 00:00:00,Planned,,"Lees Summit , MO",Lees Summit,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd86CAC
visitor last name,0053c00000BWFi9AAH,0013c00001qCljfAAC,107866,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Norwalk , CA",Norwalk,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd8lCAC
visitor last name,0053c00000BWFiDAAX,0013c00001qClgeAAC,107890,MI,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Ann Arbor , MI",Ann Arbor,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd99CAC
visitor last name,0053c00000BWFhFAAX,0013c00001qClhxAAC,107895,KY,2020-05-07 00:00:00,Planned,,"Princeton , KY",Princeton,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd9ECAS
visitor last name,0053c00000BWFiCAAX,0013c00001qCliBAAS,107909,NJ,2020-05-07 00:00:00,Planned,,"Dunellen , NJ",Dunellen,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd9SCAS
visitor last name,0053c00000BWFhCAAX,0013c00001qCleMAAS,107938,AL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Birmingham , AL",Birmingham,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000Pd9vCAC
visitor last name,0053c00000BWFhBAAX,0013c00001qClgaAAC,107951,PA,2020-05-07 00:00:00,Planned,,"Marshalls Creek , PA",Marshalls Creek,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdA8CAK
visitor last name,0053c00000BWFhIAAX,0013c00001qClgbAAC,107952,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"South Pasadena , CA",South Pasadena,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdA9CAK
visitor last name,0053c00000BWFhBAAX,0013c00001qCldgAAC,107971,WA,2020-05-07 00:00:00,Planned,,"Lynnwood , WA",Lynnwood,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdASCA0
visitor last name,0053c00000BWFhFAAX,0013c00001qClgtAAC,107975,PA,2020-05-07 00:00:00,Planned,,"Wilkes Barre , PA",Wilkes Barre,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdAWCA0
visitor last name,0053c00000BWFi8AAH,0013c00001qClf0AAC,108025,CT,2020-05-07 00:00:00,Planned,,"New Haven , CT",New Haven,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdBKCA0
visitor last name,0053c00000BWFiAAAX,0013c00001qClf2AAC,108027,MT,2020-05-07 00:00:00,Planned,,"Kalispell , MT",Kalispell,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdBMCA0
visitor last name,0053c00000BWFhGAAX,0013c00001qClf9AAC,108034,NJ,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Clifton , NJ",Clifton,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdBTCA0
visitor last name,0053c00000BWFi8AAH,0013c00001qClfKAAS,108045,DE,2020-05-07 00:00:00,Planned,,"Wilmington , DE",Wilmington,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdBeCAK
visitor last name,0053c00000BWFhGAAX,0013c00001qClfTAAS,108054,OH,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Alliance , OH",Alliance,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdBnCAK
visitor last name,0053c00000BWFi3AAH,0013c00001qCliuAAC,108080,NJ,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Red Bank , NJ",Red Bank,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdCDCA0
visitor last name,0053c00000BWFhGAAX,0013c00001qClj8AAC,108094,NY,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"New York , NY",New York,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdCRCA0
visitor last name,0053c00000BWFi8AAH,0013c00001qCldoAAC,108125,MA,2020-05-07 00:00:00,Planned,,"Hyannis , MA",Hyannis,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdCwCAK
visitor last name,0053c00000BWFhHAAX,0013c00001qCldwAAC,108133,KS,2020-05-07 00:00:00,Planned,,"Abilene , KS",Abilene,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdD4CAK
visitor last name,0053c00000BWFi8AAH,0013c00001qCle8AAC,108145,KY,2020-05-07 00:00:00,Planned,,"Bowling Green , KY",Bowling Green,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdDGCA0
visitor last name,0053c00000BWFhIAAX,0013c00001qCllXAAS,108152,MT,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Missoula , MT",Missoula,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdDNCA0
visitor last name,0053c00000BWFhCAAX,0013c00001qCllxAAC,108178,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Lancaster , CA",Lancaster,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdDnCAK
visitor last name,0053c00000BWFhCAAX,0013c00001qClkQAAS,108198,OR,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Salem , OR",Salem,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdE7CAK
visitor last name,0053c00000BWFiDAAX,0013c00001qClm6AAC,108210,MA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Stoneham , MA",Stoneham,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdEJCA0
visitor last name,0053c00000BWFhFAAX,0013c00001qClmBAAS,108215,NY,2020-05-07 00:00:00,Planned,,"Staten Island , NY",Staten Island,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdEOCA0
visitor last name,0053c00000BWFi8AAH,0013c00001qClk6AAC,108245,MO,2020-05-07 00:00:00,Planned,,"Eldon , MO",Eldon,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdEsCAK
visitor last name,0053c00000BWFhHAAX,0013c00001qCljyAAC,108253,NY,2020-05-07 00:00:00,Planned,,"West Babylon , NY",West Babylon,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdF0CAK
visitor last name,0053c00000BWFi6AAH,0013c00001qClmqAAC,108283,NJ,2020-05-07 00:00:00,Planned,,"Fairfield , NJ",Fairfield,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdFUCA0
visitor last name,0053c00000BWFhBAAX,0013c00001qClmyAAC,108291,CA,2020-05-07 00:00:00,Planned,,"Sausalito , CA",Sausalito,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdFcCAK
visitor last name,0053c00000BWFi6AAH,0013c00001qCljsAAC,108303,AZ,2020-05-07 00:00:00,Planned,,"Phoenix , AZ",Phoenix,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdFoCAK
visitor last name,0053c00000BWFi7AAH,0013c00001qCll8AAC,108304,IL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Woodstock , IL",Woodstock,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdFpCAK
visitor last name,0053c00000BWFi3AAH,0013c00001qClksAAC,108320,FL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Lecanto , FL",Lecanto,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdG5CAK
visitor last name,0053c00000BWFhHAAX,0013c00001qClpFAAS,108353,NY,2020-05-07 00:00:00,Planned,,"New York , NY",New York,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdGcCAK
visitor last name,0053c00000BWFiDAAX,0013c00001qClpqAAC,108390,AZ,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Phoenix , AZ",Phoenix,True,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdHDCA0
visitor last name,0053c00000BWFhBAAX,0013c00001qClp5AAC,108411,CA,2020-05-07 00:00:00,Planned,,"Ontario , CA",Ontario,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdHYCA0
visitor last name,0053c00000BWFhJAAX,0013c00001qClnXAAS,108419,NJ,2020-05-07 00:00:00,Planned,,"Clifton , NJ",Clifton,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdHgCAK
visitor last name,0053c00000BWFhIAAX,0013c00001qClq1AAC,108432,NJ,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Paterson , NJ",Paterson,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdHtCAK
visitor last name,0053c00000BWFhHAAX,0013c00001qClq2AAC,108433,MA,2020-05-07 00:00:00,Planned,,"Brighton , MA",Brighton,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdHuCAK
visitor last name,0053c00000BWFi5AAH,0013c00001qClqBAAS,108442,NJ,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Sussex , NJ",Sussex,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdI3CAK
visitor last name,0053c00000BWFhFAAX,0013c00001qClnuAAC,108455,PA,2020-05-07 00:00:00,Planned,,"Stroudsburg , PA",Stroudsburg,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdIGCA0
visitor last name,0053c00000BWFi7AAH,0013c00001qClnlAAC,108464,IL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Schaumburg , IL",Schaumburg,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdIPCA0
visitor last name,0053c00000BWFhGAAX,0013c00001qClnbAAC,108474,MA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Pittsfield , MA",Pittsfield,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdIZCA0
visitor last name,0053c00000BWFi6AAH,0013c00001qCln6AAC,108503,CA,2020-05-07 00:00:00,Planned,,"Santa Rosa , CA",Santa Rosa,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdJ2CAK
visitor last name,0053c00000BWFhCAAX,0013c00001qClnLAAS,108518,NY,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"New City , NY",New City,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdJHCA0
visitor last name,0053c00000BWFhCAAX,0013c00001qClu8AAC,108558,IN,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Granger , IN",Granger,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdJvCAK
visitor last name,0053c00000BWFhIAAX,0013c00001qCluXAAS,108572,OH,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Cincinnati , OH",Cincinnati,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdK9CAK
visitor last name,0053c00000BWFhBAAX,0013c00001qClqoAAC,108611,LA,2020-05-07 00:00:00,Planned,,"Lafayette , LA",Lafayette,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdKmCAK
visitor last name,0053c00000BWFhBAAX,0013c00001qCluhAAC,108651,NJ,2020-05-07 00:00:00,Planned,,"Newark , NJ",Newark,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdLQCA0
visitor last name,0053c00000BWFi3AAH,0013c00001qClwQAAS,108680,TX,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"San Marcos , TX",San Marcos,True,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdLtCAK
visitor last name,0053c00000BWFi5AAH,0013c00001qClrAAAS,108702,CA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Arcata , CA",Arcata,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdMFCA0
visitor last name,0053c00000BWFhCAAX,0013c00001qClthAAC,108738,IL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Elgin , IL",Elgin,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdMpCAK
visitor last name,0053c00000BWFiAAAX,0013c00001qCltqAAC,108747,IL,2020-05-07 00:00:00,Planned,,"Rochelle , IL",Rochelle,False,Well-Being Check,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdMyCAK
visitor last name,0053c00000BWFiCAAX,0013c00001qCltsAAC,108749,MI,2020-05-07 00:00:00,Planned,,"Alpena , MI",Alpena,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdN0CAK
visitor last name,0053c00000BWFiAAAX,0013c00001qClrmAAC,108767,NJ,2020-05-07 00:00:00,Planned,,"Brick , NJ",Brick,False,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdNICA0
visitor last name,0053c00000BWFhGAAX,0013c00001qClsQAAS,108834,PA,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Lancaster , PA",Lancaster,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdONCA0
visitor last name,0053c00000BWFi8AAH,0013c00001qClvUAAS,108845,CA,2020-05-07 00:00:00,Planned,,"Pacifica , CA",Pacifica,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdOYCA0
visitor last name,0053c00000BWFi7AAH,0013c00001qClvnAAC,108864,MI,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Adrian , MI",Adrian,True,Temporary Housing,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdOrCAK
visitor last name,0053c00000BWFiCAAX,0013c00001qClvsAAC,108869,FL,2020-05-07 00:00:00,Planned,,"Lake Mary , FL",Lake Mary,False,Medicine / Medical Supplies Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdOwCAK
visitor last name,0053c00000BWFhJAAX,0013c00001qClsaAAC,108879,FL,2020-05-07 00:00:00,Planned,,"Leesburg , FL",Leesburg,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdP6CAK
visitor last name,0053c00000BWFhBAAX,0013c00001qClsmAAC,108891,CA,2020-05-07 00:00:00,Planned,,"Compton , CA",Compton,False,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdPICA0
visitor last name,0053c00000BWFhIAAX,0013c00001qClqWAAS,108912,FL,2020-05-07 00:00:00,Completed,2020-05-07 12:00:00,"Saint Petersburg , FL",Saint Petersburg,True,Food Delivery,2020-05-07 00:00:00,2020-05-07T00:00:00.000Z,,0Z53c000000PdPdCAK
