Id,Contact.Id,CreatedDate_Custom,IsPersonAccount_Computed,CreatedDate,CitywithState,ContactsTraced,Household_Members
0013c00001qBv7AAAS,0033c00002VBaYIAA1,2020-04-07,True,2020-04-07T00:00:00.000Z,"Madison , WI",1.0,3.0
0013c00001qBv7oAAC,0033c00002VBaYwAAL,2020-04-07,True,2020-04-07T00:00:00.000Z,"Freehold , NJ",1.0,3.0
0013c00001qBv8GAAS,0033c00002VBaZOAA1,2020-04-07,True,2020-04-07T00:00:00.000Z,"Milwaukee , WI",1.0,3.0
0013c00001qBv8HAAS,0033c00002VBaZPAA1,2020-04-07,True,2020-04-07T00:00:00.000Z,"Folcroft , PA",1.0,3.0
0013c00001qBv8JAAS,0033c00002VBaZRAA1,2020-04-07,True,2020-04-07T00:00:00.000Z,"Kalispell , MT",1.0,3.0
0013c00001qBv8bAAC,0033c00002VBaZjAAL,2020-04-07,True,2020-04-07T00:00:00.000Z,"Stockton , CA",1.0,3.0
0013c00001qBv8pAAC,0033c00002VBaZxAAL,2020-04-07,True,2020-04-07T00:00:00.000Z,"Portland , OR",1.0,3.0
0013c00001qBv9IAAS,0033c00002VBaaQAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Hackensack , NJ",1.0,3.0
0013c00001qBv9QAAS,0033c00002VBaaYAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Plainfield , NJ",1.0,3.0
0013c00001qBv9UAAS,0033c00002VBaacAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Campbell , CA",1.0,3.0
0013c00001qBv9mAAC,0033c00002VBaauAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Greenwich , CT",1.0,3.0
0013c00001qBv9nAAC,0033c00002VBaavAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Stratford , WI",1.0,3.0
0013c00001qBvA2AAK,0033c00002VBabAAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Honolulu , HI",1.0,3.0
0013c00001qBvAWAA0,0033c00002VBabeAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Meridian , ID",1.0,3.0
0013c00001qBvAbAAK,0033c00002VBabjAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Albuquerque , NM",1.0,3.0
0013c00001qBvAvAAK,0033c00002VBac3AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Oakland , CA",1.0,3.0
0013c00001qBvAxAAK,0033c00002VBac5AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"New Haven , CT",1.0,3.0
0013c00001qBvB4AAK,0033c00002VBacCAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"New York , NY",1.0,3.0
0013c00001qBvBjAAK,0033c00002VBacrAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Staten Island , NY",,
0013c00001qBvBwAAK,0033c00002VBad4AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Fairbanks , AK",,
0013c00001qBvBzAAK,0033c00002VBad7AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"San Mateo , CA",,
0013c00001qBvCIAA0,0033c00002VBadQAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Towson , MD",,
0013c00001qBvCZAA0,0033c00002VBadhAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Orlando , FL",,
0013c00001qBvCmAAK,0033c00002VBaduAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Norcross , GA",,
0013c00001qBvD4AAK,0033c00002VBaeCAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Stroudsburg , PA",,
0013c00001qBvDFAA0,0033c00002VBaeNAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Campbell , CA",,
0013c00001qBvEBAA0,0033c00002VBafJAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Hialeah , FL",,
0013c00001qBvEKAA0,0033c00002VBafSAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Salt Lake City , UT",,
0013c00001qBvELAA0,0033c00002VBafTAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"New York , NY",,
0013c00001qBvEqAAK,0033c00002VBafyAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Rapid City , SD",,
0013c00001qBvEsAAK,0033c00002VBag0AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Philadelphia , PA",,
0013c00001qBvF2AAK,0033c00002VBagAAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Old Bridge , NJ",,
0013c00001qBvFHAA0,0033c00002VBagPAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Toledo , OH",,
0013c00001qBvFLAA0,0033c00002VBagTAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Trenton , NJ",,
0013c00001qBvFeAAK,0033c00002VBagmAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Williamstown , NJ",,
0013c00001qBvFiAAK,0033c00002VBagqAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Philadelphia , PA",,
0013c00001qBvFjAAK,0033c00002VBagrAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Saint Louis , MO",,
0013c00001qBvFnAAK,0033c00002VBagvAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Alliance , NE",,
0013c00001qBvFoAAK,0033c00002VBagwAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Cheshire , CT",,
0013c00001qBvFtAAK,0033c00002VBah1AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"West Babylon , NY",,
0013c00001qBvGJAA0,0033c00002VBahRAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Syracuse , NY",,
0013c00001qBvHBAA0,0033c00002VBaiJAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Casper , WY",,
0013c00001qBvHIAA0,0033c00002VBaiQAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Silver Spring , MD",,
0013c00001qBvHVAA0,0033c00002VBaidAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Garden City , NY",,
0013c00001qBvHcAAK,0033c00002VBaikAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Orlando , FL",,
0013c00001qBvHiAAK,0033c00002VBaiqAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Fairfax , VA",,
0013c00001qBvIAAA0,0033c00002VBajIAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Miami , FL",,
0013c00001qBvIBAA0,0033c00002VBajJAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"East Providence , RI",,
0013c00001qBvIPAA0,0033c00002VBajXAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Kearny , NJ",,
0013c00001qBvITAA0,0033c00002VBajbAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"San Ramon , CA",,
0013c00001qBvJaAAK,0033c00002VBakiAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Red Bank , NJ",,
0013c00001qBvJbAAK,0033c00002VBakjAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Pittsford , NY",,
0013c00001qBvJdAAK,0033c00002VBaklAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"New York , NY",,
0013c00001qBvJhAAK,0033c00002VBakpAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Chino , CA",,
0013c00001qBvKEAA0,0033c00002VBalMAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Compton , CA",,
0013c00001qBvKTAA0,0033c00002VBalbAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Trenton , NJ",,
0013c00001qBvKWAA0,0033c00002VBaleAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Staten Island , NY",,
0013c00001qBvKZAA0,0033c00002VBalhAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Hyannis , MA",,
0013c00001qBvKrAAK,0033c00002VBalzAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Richfield , OH",,
0013c00001qBvKyAAK,0033c00002VBam6AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Columbia , SC",,
0013c00001qBvL9AAK,0033c00002VBamHAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Juneau , WI",,
0013c00001qBvLEAA0,0033c00002VBamMAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"San Antonio , TX",,
0013c00001qBvLNAA0,0033c00002VBamVAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Brighton , MI",,
0013c00001qBvLcAAK,0033c00002VBamkAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"San Diego , CA",,
0013c00001qBvLpAAK,0033c00002VBamxAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Scottsbluff , NE",,
0013c00001qBvLqAAK,0033c00002VBamyAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Phoenix , AZ",,
0013c00001qBvLtAAK,0033c00002VBan1AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Hellertown , PA",,
0013c00001qBvMrAAK,0033c00002VBanzAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Bloomington , IN",,
0013c00001qBvNAAA0,0033c00002VBaoIAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Rancho Cordova , CA",,
0013c00001qBvNQAA0,0033c00002VBaoYAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Youngstown , OH",,
0013c00001qBvNRAA0,0033c00002VBaoZAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Chicago , IL",,
0013c00001qBvNTAA0,0033c00002VBaobAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Philadelphia , PA",,
0013c00001qBvNiAAK,0033c00002VBaoqAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Harrison , OH",,
0013c00001qBvNkAAK,0033c00002VBaosAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Rockville , MD",,
0013c00001qBvOMAA0,0033c00002VBapUAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Scarsdale , NY",,
0013c00001qBvORAA0,0033c00002VBapZAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Scranton , PA",,
0013c00001qBvOrAAK,0033c00002VBapzAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"New York , NY",,
0013c00001qBvOsAAK,0033c00002VBaq0AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Salt Lake City , UT",,
0013c00001qBvP6AAK,0033c00002VBaqEAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Rohnert Park , CA",,
0013c00001qBvP9AAK,0033c00002VBaqHAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Lansing , MI",,
0013c00001qBvPhAAK,0033c00002VBaqpAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Anchorage , AK",,
0013c00001qBvPkAAK,0033c00002VBaqsAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"La Mesa , CA",,
0013c00001qBvQFAA0,0033c00002VBarNAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Boise , ID",,
0013c00001qBvQPAA0,0033c00002VBarXAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Encino , CA",,
0013c00001qBvQSAA0,0033c00002VBaraAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Northridge , CA",,
0013c00001qBvQfAAK,0033c00002VBarnAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Anchorage , AK",,
0013c00001qBvRBAA0,0033c00002VBasJAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Zuni , NM",,
0013c00001qBvRjAAK,0033c00002VBasrAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Sterling , VA",,
0013c00001qBvRrAAK,0033c00002VBaszAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Glendale , CA",,
0013c00001qBvSCAA0,0033c00002VBatKAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Riverton , NJ",,
0013c00001qBvSPAA0,0033c00002VBatXAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Plymouth , MA",,
0013c00001qBvSaAAK,0033c00002VBatiAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Saint Louis , MO",,
0013c00001qBvSmAAK,0033c00002VBatuAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Greensboro , NC",,
0013c00001qBvSyAAK,0033c00002VBau6AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Radcliff , KY",,
0013c00001qBvTEAA0,0033c00002VBauMAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Columbia , SC",,
0013c00001qBvTKAA0,0033c00002VBauSAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Newark , NJ",,
0013c00001qBvTpAAK,0033c00002VBauxAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Warren , NJ",,
0013c00001qBvTyAAK,0033c00002VBav6AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Philadelphia , PA",,
0013c00001qBvU0AAK,0033c00002VBav8AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Denver , CO",,
0013c00001qBvUEAA0,0033c00002VBavMAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Morriston , FL",,
0013c00001qBvUfAAK,0033c00002VBavnAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Honolulu , HI",,
0013c00001qBvUsAAK,0033c00002VBaw0AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Erie , PA",,
0013c00001qBvVFAA0,0033c00002VBawNAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Walnut Creek , CA",,
0013c00001qBvVPAA0,0033c00002VBawXAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Minneapolis , MN",,
0013c00001qBvW3AAK,0033c00002VBaxBAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Cleves , OH",,
0013c00001qBvXLAA0,0033c00002VBayTAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Panama City , FL",,
0013c00001qBvXiAAK,0033c00002VBayqAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Derwood , MD",,
0013c00001qBvXkAAK,0033c00002VBaysAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"New Orleans , LA",,
0013c00001qBvYYAA0,0033c00002VBazgAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Wallingford , PA",,
0013c00001qBvYeAAK,0033c00002VBazmAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Providence , RI",,
0013c00001qBvZ7AAK,0033c00002VBb0FAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Thousand Oaks , CA",,
0013c00001qBvZIAA0,0033c00002VBb0QAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Hayward , CA",,
0013c00001qBvZsAAK,0033c00002VBb10AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"San Mateo , CA",,
0013c00001qBvaQAAS,0033c00002VBb1YAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Denver , CO",,
0013c00001qBvbJAAS,0033c00002VBb2RAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Northfield , NJ",,
0013c00001qBvbNAAS,0033c00002VBb2VAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Lansing , MI",,
0013c00001qBvbsAAC,0033c00002VBb30AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Medina , OH",,
0013c00001qBvc9AAC,0033c00002VBb3HAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"New Orleans , LA",,
0013c00001qBvcRAAS,0033c00002VBb3ZAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Monroe Township , NJ",,
0013c00001qBvcUAAS,0033c00002VBb3cAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Fresno , CA",,
0013c00001qBvcjAAC,0033c00002VBb3rAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Salisbury , MD",,
0013c00001qBvclAAC,0033c00002VBb3tAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Los Angeles , CA",,
0013c00001qBvctAAC,0033c00002VBb41AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Norman , OK",,
0013c00001qBvcxAAC,0033c00002VBb45AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Toledo , OH",,
0013c00001qBvdVAAS,0033c00002VBb4dAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Milwaukee , WI",,
0013c00001qBveGAAS,0033c00002VBb5OAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Orange , NJ",,
0013c00001qBvegAAC,0033c00002VBb5oAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Gardena , CA",,
0013c00001qBvexAAC,0033c00002VBb65AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Lemon Grove , CA",,
0013c00001qBvf0AAC,0033c00002VBb68AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Nashua , NH",,
0013c00001qBvfAAAS,0033c00002VBb6IAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Englewood , CO",,
0013c00001qBvfCAAS,0033c00002VBb6KAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"South River , NJ",,
0013c00001qBvfDAAS,0033c00002VBb6LAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Fairbanks , AK",,
0013c00001qBvfHAAS,0033c00002VBb6PAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Boston , MA",,
0013c00001qBvfJAAS,0033c00002VBb6RAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Scottsdale , AZ",,
0013c00001qBvfRAAS,0033c00002VBb6ZAAT,2020-04-07,True,2020-04-07T00:00:00.000Z,"Lancaster , PA",,
0013c00001qBvfVAAS,0033c00002VBb6dAAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"San Jose , CA",,
0013c00001qBvfxAAC,0033c00002VBb75AAD,2020-04-07,True,2020-04-07T00:00:00.000Z,"Brandon , FL",,
0013c00001qBvgiAAC,0033c00002VBb7uAAD,2020-04-08,True,2020-04-08T00:00:00.000Z,"New York , NY",2.0,3.0
0013c00001qBvgrAAC,0033c00002VBb83AAD,2020-04-08,True,2020-04-08T00:00:00.000Z,"Hopkins , MN",2.0,3.0
0013c00001qBvhSAAS,0033c00002VBb8eAAD,2020-04-08,True,2020-04-08T00:00:00.000Z,"Jacksonville , FL",2.0,3.0
0013c00001qBvi5AAC,0033c00002VBb9HAAT,2020-04-08,True,2020-04-08T00:00:00.000Z,"San Mateo , CA",2.0,3.0
0013c00001qBvi8AAC,0033c00002VBb9KAAT,2020-04-08,True,2020-04-08T00:00:00.000Z,"Troy , NY",2.0,3.0
0013c00001qBviCAAS,0033c00002VBb9OAAT,2020-04-08,True,2020-04-08T00:00:00.000Z,"Cocoa , FL",2.0,3.0
0013c00001qBviRAAS,0033c00002VBb9dAAD,2020-04-08,True,2020-04-08T00:00:00.000Z,"Nashville , TN",2.0,3.0
0013c00001qBvibAAC,0033c00002VBb9nAAD,2020-04-08,True,2020-04-08T00:00:00.000Z,"New York , NY",2.0,3.0
0013c00001qBvj1AAC,0033c00002VBbADAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Paramus , NJ",2.0,3.0
0013c00001qBvjVAAS,0033c00002VBbAhAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Northridge , CA",2.0,3.0
0013c00001qBvjhAAC,0033c00002VBbAtAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Escondido , CA",2.0,3.0
0013c00001qBvjtAAC,0033c00002VBbB5AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Deer Park , NY",2.0,3.0
0013c00001qBvk4AAC,0033c00002VBbBGAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Tampa , FL",2.0,3.0
0013c00001qBvkLAAS,0033c00002VBbBXAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Santa Rosa , CA",2.0,3.0
0013c00001qBvl9AAC,0033c00002VBbCLAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Livingston , NJ",2.0,3.0
0013c00001qBvlTAAS,0033c00002VBbCfAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Vestal , NY",2.0,3.0
0013c00001qBvluAAC,0033c00002VBbD6AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Bladensburg , MD",2.0,3.0
0013c00001qBvm9AAC,0033c00002VBbDLAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Norwalk , CT",2.0,3.0
0013c00001qBvmNAAS,0033c00002VBbDZAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Philadelphia , PA",2.0,3.0
0013c00001qBvmVAAS,0033c00002VBbDhAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Parkville , MD",2.0,3.0
0013c00001qBvn4AAC,0033c00002VBbEGAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"San Bernardino , CA",2.0,3.0
0013c00001qBvnIAAS,0033c00002VBbEUAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Moss , TN",2.0,3.0
0013c00001qBvnbAAC,0033c00002VBbEnAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Monroe Township , NJ",2.0,3.0
0013c00001qBvnqAAC,0033c00002VBbF2AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Cherry Hill , NJ",2.0,3.0
0013c00001qBvolAAC,0033c00002VBbFxAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Riverton , NJ",2.0,3.0
0013c00001qBvp7AAC,0033c00002VBbGJAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Akron , OH",2.0,3.0
0013c00001qBvpKAAS,0033c00002VBbGWAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Watervliet , NY",2.0,3.0
0013c00001qBvpVAAS,0033c00002VBbGhAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Caldwell , NJ",2.0,3.0
0013c00001qBvpkAAC,0033c00002VBbGwAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Pasadena , CA",2.0,3.0
0013c00001qBvrAAAS,0033c00002VBbIMAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Reading , PA",2.0,3.0
0013c00001qBvreAAC,0033c00002VBbIqAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Bel Air , MD",2.0,3.0
0013c00001qBvrtAAC,0033c00002VBbJ5AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Corpus Christi , TX",2.0,3.0
0013c00001qBvstAAC,0033c00002VBbK5AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Troy , NY",2.0,3.0
0013c00001qBvtEAAS,0033c00002VBbKQAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Oroville , CA",2.0,3.0
0013c00001qBvtTAAS,0033c00002VBbKfAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Edinburgh , IN",2.0,3.0
0013c00001qBvtoAAC,0033c00002VBbL0AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Orlando , FL",2.0,3.0
0013c00001qBvtwAAC,0033c00002VBbL8AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Hudson , WI",2.0,3.0
0013c00001qBvu1AAC,0033c00002VBbLDAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Portland , ME",2.0,3.0
0013c00001qBvuCAAS,0033c00002VBbLOAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Chandler , AZ",2.0,3.0
0013c00001qBvuSAAS,0033c00002VBbLeAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Brooklyn , NY",2.0,3.0
0013c00001qBvuiAAC,0033c00002VBbLuAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"San Leandro , CA",2.0,3.0
0013c00001qBvunAAC,0033c00002VBbLzAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Los Angeles , CA",2.0,3.0
0013c00001qBvuyAAC,0033c00002VBbMAAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Springdale , AR",2.0,3.0
0013c00001qBvuzAAC,0033c00002VBbMBAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Towson , MD",2.0,3.0
0013c00001qBvv3AAC,0033c00002VBbMFAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Menlo Park , CA",2.0,3.0
0013c00001qBvvYAAS,0033c00002VBbMkAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"New York , NY",2.0,3.0
0013c00001qBvvkAAC,0033c00002VBbMwAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Oakland , CA",2.0,3.0
0013c00001qBvvwAAC,0033c00002VBbN8AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Old Hickory , TN",2.0,3.0
0013c00001qBvw3AAC,0033c00002VBbNFAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Kent , WA",2.0,3.0
0013c00001qBvw6AAC,0033c00002VBbNIAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Palisades Park , NJ",2.0,3.0
0013c00001qBvwAAAS,0033c00002VBbNMAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Decatur , GA",2.0,3.0
0013c00001qBvwDAAS,0033c00002VBbNPAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Wilkes Barre , PA",2.0,3.0
0013c00001qBvwPAAS,0033c00002VBbNbAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Easton , PA",2.0,3.0
0013c00001qBvwkAAC,0033c00002VBbNwAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Hackensack , NJ",2.0,3.0
0013c00001qBvx0AAC,0033c00002VBbOCAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Lake Oswego , OR",2.0,3.0
0013c00001qBvx1AAC,0033c00002VBbODAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Thousand Oaks , CA",2.0,3.0
0013c00001qBvxmAAC,0033c00002VBbOyAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Bayonne , NJ",2.0,3.0
0013c00001qBvxuAAC,0033c00002VBbP6AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Wichita , KS",2.0,3.0
0013c00001qBvydAAC,0033c00002VBbPpAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Laurel , MT",2.0,3.0
0013c00001qBvysAAC,0033c00002VBbQ4AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"North Hollywood , CA",2.0,3.0
0013c00001qBvzcAAC,0033c00002VBbQoAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Rockville , MD",2.0,3.0
0013c00001qBvzyAAC,0033c00002VBbRAAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Philadelphia , PA",2.0,3.0
0013c00001qBw02AAC,0033c00002VBbREAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Las Vegas , NV",2.0,3.0
0013c00001qBw08AAC,0033c00002VBbRKAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Annandale , VA",2.0,3.0
0013c00001qBw0PAAS,0033c00002VBbRbAAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Glen Burnie , MD",2.0,3.0
0013c00001qBw0oAAC,0033c00002VBbS0AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Traverse City , MI",2.0,3.0
0013c00001qBw0pAAC,0033c00002VBbS1AAL,2020-04-08,True,2020-04-08T00:00:00.000Z,"Erie , PA",2.0,3.0
0013c00001qBw1FAAS,0033c00002VBbSRAA1,2020-04-08,True,2020-04-08T00:00:00.000Z,"Jenkintown , PA",2.0,3.0
