CaseNumber,AppliedDate_Custom,IA_BLA.Name,AppliedDate,Address.State,Status,Address.City,Address.CitywithState,AccountId,Id
65091,2020-04-23,IA-0000064066,2020-04-23T00:00:00.000Z,FL,Approved,Saint Petersburg,"Saint Petersburg , FL",0013c00001qC6xEAAS,a1A3c00000C62foEAB
65100,2020-04-23,IA-0000064075,2020-04-23T00:00:00.000Z,CA,Submitted,Chino,"Chino , CA",0013c00001qC6x5AAC,a1A3c00000C62fxEAB
65107,2020-04-23,IA-0000064082,2020-04-23T00:00:00.000Z,WA,Submitted,Seattle,"Seattle , WA",0013c00001qC6wyAAC,a1A3c00000C62g4EAB
65112,2020-04-23,IA-0000064087,2020-04-23T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qC6wtAAC,a1A3c00000C62g9EAB
65186,2020-04-23,IA-0000064161,2020-04-23T00:00:00.000Z,IN,Approved,Evansville,"Evansville , IN",0013c00001qC6yxAAC,a1A3c00000C62hLEAR
65187,2020-04-23,IA-0000064162,2020-04-23T00:00:00.000Z,CA,Submitted,Richmond,"Richmond , CA",0013c00001qC6yyAAC,a1A3c00000C62hMEAR
65191,2020-04-23,IA-0000064166,2020-04-23T00:00:00.000Z,OH,Approved,Cincinnati,"Cincinnati , OH",0013c00001qC6z2AAC,a1A3c00000C62hQEAR
65201,2020-04-23,IA-0000064176,2020-04-23T00:00:00.000Z,DE,Approved,Newark,"Newark , DE",0013c00001qC728AAC,a1A3c00000C62haEAB
65212,2020-04-23,IA-0000064187,2020-04-23T00:00:00.000Z,CO,Submitted,Canon City,"Canon City , CO",0013c00001qC71xAAC,a1A3c00000C62hlEAB
65230,2020-04-23,IA-0000064205,2020-04-23T00:00:00.000Z,VA,Submitted,Annandale,"Annandale , VA",0013c00001qC71fAAC,a1A3c00000C62i3EAB
65266,2020-04-23,IA-0000064241,2020-04-23T00:00:00.000Z,CA,Approved,San Francisco,"San Francisco , CA",0013c00001qC715AAC,a1A3c00000C62idEAB
65268,2020-04-23,IA-0000064243,2020-04-23T00:00:00.000Z,MI,Submitted,Adrian,"Adrian , MI",0013c00001qC713AAC,a1A3c00000C62ifEAB
65269,2020-04-23,IA-0000064244,2020-04-23T00:00:00.000Z,FL,In Review,Miami,"Miami , FL",0013c00001qC712AAC,a1A3c00000C62igEAB
65277,2020-04-23,IA-0000064252,2020-04-23T00:00:00.000Z,IL,Submitted,Schaumburg,"Schaumburg , IL",0013c00001qC70uAAC,a1A3c00000C62ioEAB
65279,2020-04-23,IA-0000064254,2020-04-23T00:00:00.000Z,PA,In Review,Bensalem,"Bensalem , PA",0013c00001qC70sAAC,a1A3c00000C62iqEAB
65281,2020-04-23,IA-0000064256,2020-04-23T00:00:00.000Z,NJ,Approved,Belleville,"Belleville , NJ",0013c00001qC70qAAC,a1A3c00000C62isEAB
65297,2020-04-23,IA-0000064272,2020-04-23T00:00:00.000Z,NJ,Submitted,Edison,"Edison , NJ",0013c00001qC70aAAC,a1A3c00000C62j8EAB
65310,2020-04-23,IA-0000064285,2020-04-23T00:00:00.000Z,CT,Submitted,Wallingford,"Wallingford , CT",0013c00001qC70NAAS,a1A3c00000C62jLEAR
65325,2020-04-23,IA-0000064300,2020-04-23T00:00:00.000Z,CO,Submitted,Boulder,"Boulder , CO",0013c00001qC708AAC,a1A3c00000C62jaEAB
65328,2020-04-23,IA-0000064303,2020-04-23T00:00:00.000Z,MN,Submitted,Minneapolis,"Minneapolis , MN",0013c00001qC705AAC,a1A3c00000C62jdEAB
65330,2020-04-23,IA-0000064305,2020-04-23T00:00:00.000Z,MD,Submitted,Baltimore,"Baltimore , MD",0013c00001qC703AAC,a1A3c00000C62jfEAB
65332,2020-04-23,IA-0000064307,2020-04-23T00:00:00.000Z,OH,Submitted,Toledo,"Toledo , OH",0013c00001qC701AAC,a1A3c00000C62jhEAB
65347,2020-04-23,IA-0000064322,2020-04-23T00:00:00.000Z,CA,Submitted,Oakdale,"Oakdale , CA",0013c00001qC6zmAAC,a1A3c00000C62jwEAB
65384,2020-04-23,IA-0000064359,2020-04-23T00:00:00.000Z,MA,In Review,Pittsfield,"Pittsfield , MA",0013c00001qC6z6AAC,a1A3c00000C62kXEAR
65394,2020-04-23,IA-0000064369,2020-04-23T00:00:00.000Z,ID,In Review,Boise,"Boise , ID",0013c00001qC75FAAS,a1A3c00000C62khEAB
65440,2020-04-23,IA-0000064415,2020-04-23T00:00:00.000Z,AZ,Submitted,Phoenix,"Phoenix , AZ",0013c00001qC74VAAS,a1A3c00000C62lREAR
65452,2020-04-23,IA-0000064427,2020-04-23T00:00:00.000Z,OH,Submitted,Richfield,"Richfield , OH",0013c00001qC74JAAS,a1A3c00000C62ldEAB
65466,2020-04-23,IA-0000064441,2020-04-23T00:00:00.000Z,CA,Approved,Los Angeles,"Los Angeles , CA",0013c00001qC745AAC,a1A3c00000C62lrEAB
65487,2020-04-23,IA-0000064462,2020-04-23T00:00:00.000Z,CA,Submitted,Montclair,"Montclair , CA",0013c00001qC73kAAC,a1A3c00000C62mCEAR
65506,2020-04-23,IA-0000064481,2020-04-23T00:00:00.000Z,NJ,Approved,Lakewood,"Lakewood , NJ",0013c00001qC73RAAS,a1A3c00000C62mVEAR
65566,2020-04-23,IA-0000064541,2020-04-23T00:00:00.000Z,MA,Approved,Malden,"Malden , MA",0013c00001qC72TAAS,a1A3c00000C62nTEAR
65576,2020-04-23,IA-0000064551,2020-04-23T00:00:00.000Z,CO,Approved,Denver,"Denver , CO",0013c00001qC72JAAS,a1A3c00000C62ndEAB
65580,2020-04-23,IA-0000064555,2020-04-23T00:00:00.000Z,MI,Submitted,Warren,"Warren , MI",0013c00001qC75JAAS,a1A3c00000C62nhEAB
65644,2020-04-23,IA-0000064619,2020-04-23T00:00:00.000Z,VA,In Review,Mc Lean,"Mc Lean , VA",0013c00001qC76hAAC,a1A3c00000C62ojEAB
65691,2020-04-23,IA-0000064666,2020-04-23T00:00:00.000Z,PA,Approved,York,"York , PA",0013c00001qC75eAAC,a1A3c00000C62pUEAR
65723,2020-04-23,IA-0000064698,2020-04-23T00:00:00.000Z,PA,Submitted,Philadelphia,"Philadelphia , PA",0013c00001qC78eAAC,a1A3c00000C62q0EAB
65730,2020-04-23,IA-0000064705,2020-04-23T00:00:00.000Z,PA,Submitted,Pittsburgh,"Pittsburgh , PA",0013c00001qC78XAAS,a1A3c00000C62q7EAB
65732,2020-04-23,IA-0000064707,2020-04-23T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qC78VAAS,a1A3c00000C62q9EAB
65761,2020-04-23,IA-0000064736,2020-04-23T00:00:00.000Z,IL,Approved,Rockford,"Rockford , IL",0013c00001qC782AAC,a1A3c00000C62qcEAB
65765,2020-04-23,IA-0000064740,2020-04-23T00:00:00.000Z,CA,Submitted,Santa Monica,"Santa Monica , CA",0013c00001qC77yAAC,a1A3c00000C62qgEAB
65775,2020-04-23,IA-0000064750,2020-04-23T00:00:00.000Z,IL,Submitted,Elmhurst,"Elmhurst , IL",0013c00001qC77oAAC,a1A3c00000C62qqEAB
65790,2020-04-23,IA-0000064765,2020-04-23T00:00:00.000Z,FL,Submitted,Orlando,"Orlando , FL",0013c00001qC77ZAAS,a1A3c00000C62r5EAB
65797,2020-04-23,IA-0000064772,2020-04-23T00:00:00.000Z,CO,Submitted,Englewood,"Englewood , CO",0013c00001qC7BjAAK,a1A3c00000C62rCEAR
65818,2020-04-23,IA-0000064793,2020-04-23T00:00:00.000Z,NE,Submitted,Omaha,"Omaha , NE",0013c00001qC7BOAA0,a1A3c00000C62rXEAR
65832,2020-04-23,IA-0000064807,2020-04-23T00:00:00.000Z,WI,Submitted,Green Bay,"Green Bay , WI",0013c00001qC7BAAA0,a1A3c00000C62rlEAB
65835,2020-04-23,IA-0000064810,2020-04-23T00:00:00.000Z,SD,Submitted,Rapid City,"Rapid City , SD",0013c00001qC7B7AAK,a1A3c00000C62roEAB
65872,2020-04-23,IA-0000064847,2020-04-23T00:00:00.000Z,GA,Submitted,Cartersville,"Cartersville , GA",0013c00001qC7AWAA0,a1A3c00000C62sPEAR
65888,2020-04-23,IA-0000064863,2020-04-23T00:00:00.000Z,WI,Submitted,Madison,"Madison , WI",0013c00001qC7AGAA0,a1A3c00000C62sfEAB
65894,2020-04-23,IA-0000064869,2020-04-23T00:00:00.000Z,TN,In Review,Memphis,"Memphis , TN",0013c00001qC7AAAA0,a1A3c00000C62slEAB
65965,2020-04-23,IA-0000064940,2020-04-23T00:00:00.000Z,AZ,Submitted,Glendale,"Glendale , AZ",0013c00001qC791AAC,a1A3c00000C62tuEAB
65978,2020-04-23,IA-0000064953,2020-04-23T00:00:00.000Z,DC,Submitted,Washington,"Washington , DC",0013c00001qC78oAAC,a1A3c00000C62u7EAB
65979,2020-04-23,IA-0000064954,2020-04-23T00:00:00.000Z,NY,In Review,Carthage,"Carthage , NY",0013c00001qC78nAAC,a1A3c00000C62u8EAB
66009,2020-04-23,IA-0000064984,2020-04-23T00:00:00.000Z,TX,In Review,Arlington,"Arlington , TX",0013c00001qC7CEAA0,a1A3c00000C62ucEAB
66068,2020-04-23,IA-0000065043,2020-04-23T00:00:00.000Z,CA,Submitted,Montclair,"Montclair , CA",0013c00001qC7DBAA0,a1A3c00000C62vZEAR
66082,2020-04-23,IA-0000065057,2020-04-23T00:00:00.000Z,OR,Submitted,Clackamas,"Clackamas , OR",0013c00001qC7DPAA0,a1A3c00000C62vnEAB
66126,2020-04-23,IA-0000065101,2020-04-23T00:00:00.000Z,LA,Approved,New Orleans,"New Orleans , LA",0013c00001qC7E7AAK,a1A3c00000C62wVEAR
66158,2020-04-23,IA-0000065133,2020-04-23T00:00:00.000Z,SC,Submitted,Spartanburg,"Spartanburg , SC",0013c00001qC7EdAAK,a1A3c00000C62x1EAB
66207,2020-04-24,IA-0000065182,2020-04-24T00:00:00.000Z,MD,Approved,Baltimore,"Baltimore , MD",0013c00001qC7GkAAK,a1A3c00000C62xoEAB
66215,2020-04-24,IA-0000065190,2020-04-24T00:00:00.000Z,WI,In Review,Milwaukee,"Milwaukee , WI",0013c00001qC7GcAAK,a1A3c00000C62xwEAB
66218,2020-04-24,IA-0000065193,2020-04-24T00:00:00.000Z,PA,Submitted,Aston,"Aston , PA",0013c00001qC7GZAA0,a1A3c00000C62xzEAB
66222,2020-04-24,IA-0000065197,2020-04-24T00:00:00.000Z,NJ,Approved,Middlesex,"Middlesex , NJ",0013c00001qC7GVAA0,a1A3c00000C62y3EAB
66230,2020-04-24,IA-0000065205,2020-04-24T00:00:00.000Z,NJ,In Review,Ridgefield Park,"Ridgefield Park , NJ",0013c00001qC7IOAA0,a1A3c00000C62yBEAR
66288,2020-04-24,IA-0000065263,2020-04-24T00:00:00.000Z,CA,Submitted,Burlingame,"Burlingame , CA",0013c00001qC7HrAAK,a1A3c00000C62z7EAB
66295,2020-04-24,IA-0000065270,2020-04-24T00:00:00.000Z,WY,In Review,Rock Springs,"Rock Springs , WY",0013c00001qC7HkAAK,a1A3c00000C62zEEAR
66305,2020-04-24,IA-0000065280,2020-04-24T00:00:00.000Z,WI,In Review,Beloit,"Beloit , WI",0013c00001qC7FyAAK,a1A3c00000C62zOEAR
66311,2020-04-24,IA-0000065286,2020-04-24T00:00:00.000Z,NJ,Submitted,Paterson,"Paterson , NJ",0013c00001qC7FsAAK,a1A3c00000C62zUEAR
66323,2020-04-24,IA-0000065298,2020-04-24T00:00:00.000Z,PA,Submitted,Clarks Summit,"Clarks Summit , PA",0013c00001qC7FgAAK,a1A3c00000C62zgEAB
66329,2020-04-24,IA-0000065304,2020-04-24T00:00:00.000Z,CO,Submitted,Denver,"Denver , CO",0013c00001qC7HbAAK,a1A3c00000C62zmEAB
66352,2020-04-24,IA-0000065327,2020-04-24T00:00:00.000Z,AZ,Approved,Phoenix,"Phoenix , AZ",0013c00001qC7FcAAK,a1A3c00000C6309EAB
66363,2020-04-24,IA-0000065338,2020-04-24T00:00:00.000Z,ID,Submitted,Boise,"Boise , ID",0013c00001qC7FRAA0,a1A3c00000C630KEAR
66367,2020-04-24,IA-0000065342,2020-04-24T00:00:00.000Z,NV,Approved,Reno,"Reno , NV",0013c00001qC7FNAA0,a1A3c00000C630OEAR
66379,2020-04-24,IA-0000065354,2020-04-24T00:00:00.000Z,IL,Submitted,Chicago,"Chicago , IL",0013c00001qC7GzAAK,a1A3c00000C630aEAB
66387,2020-04-24,IA-0000065362,2020-04-24T00:00:00.000Z,CA,Approved,San Ramon,"San Ramon , CA",0013c00001qC7H7AAK,a1A3c00000C630iEAB
66394,2020-04-24,IA-0000065369,2020-04-24T00:00:00.000Z,NJ,Submitted,Riverton,"Riverton , NJ",0013c00001qC7HEAA0,a1A3c00000C630pEAB
66404,2020-04-24,IA-0000065379,2020-04-24T00:00:00.000Z,CA,Submitted,San Francisco,"San Francisco , CA",0013c00001qC7LdAAK,a1A3c00000C630zEAB
66410,2020-04-24,IA-0000065385,2020-04-24T00:00:00.000Z,MI,In Review,Dearborn,"Dearborn , MI",0013c00001qC7LXAA0,a1A3c00000C6315EAB
66443,2020-04-24,IA-0000065418,2020-04-24T00:00:00.000Z,CA,Submitted,El Cajon,"El Cajon , CA",0013c00001qC7L0AAK,a1A3c00000C631cEAB
66461,2020-04-24,IA-0000065436,2020-04-24T00:00:00.000Z,CA,Submitted,Costa Mesa,"Costa Mesa , CA",0013c00001qC7KiAAK,a1A3c00000C631uEAB
66496,2020-04-24,IA-0000065471,2020-04-24T00:00:00.000Z,PA,Submitted,Denver,"Denver , PA",0013c00001qC7K9AAK,a1A3c00000C632TEAR
66514,2020-04-24,IA-0000065489,2020-04-24T00:00:00.000Z,NY,Submitted,Brooklyn,"Brooklyn , NY",0013c00001qC7JrAAK,a1A3c00000C632lEAB
66520,2020-04-24,IA-0000065495,2020-04-24T00:00:00.000Z,TX,In Review,San Antonio,"San Antonio , TX",0013c00001qC7JlAAK,a1A3c00000C632rEAB
66534,2020-04-24,IA-0000065509,2020-04-24T00:00:00.000Z,MI,Submitted,Rochester,"Rochester , MI",0013c00001qC7JXAA0,a1A3c00000C6335EAB
66542,2020-04-24,IA-0000065517,2020-04-24T00:00:00.000Z,MD,Approved,Hanover,"Hanover , MD",0013c00001qC7JPAA0,a1A3c00000C633DEAR
66559,2020-04-24,IA-0000065534,2020-04-24T00:00:00.000Z,TX,Submitted,Round Rock,"Round Rock , TX",0013c00001qC7J8AAK,a1A3c00000C633UEAR
66571,2020-04-24,IA-0000065546,2020-04-24T00:00:00.000Z,CT,Submitted,Norwalk,"Norwalk , CT",0013c00001qC7IwAAK,a1A3c00000C633gEAB
66587,2020-04-24,IA-0000065562,2020-04-24T00:00:00.000Z,CA,Approved,Gardena,"Gardena , CA",0013c00001qC7IjAAK,a1A3c00000C633wEAB
66635,2020-04-24,IA-0000065610,2020-04-24T00:00:00.000Z,TN,In Review,Nashville,"Nashville , TN",0013c00001qC7OMAA0,a1A3c00000C634iEAB
66652,2020-04-24,IA-0000065627,2020-04-24T00:00:00.000Z,NY,Approved,Utica,"Utica , NY",0013c00001qC7O5AAK,a1A3c00000C634zEAB
66681,2020-04-24,IA-0000065656,2020-04-24T00:00:00.000Z,WI,Submitted,Madison,"Madison , WI",0013c00001qC7NcAAK,a1A3c00000C635SEAR
66688,2020-04-24,IA-0000065663,2020-04-24T00:00:00.000Z,KS,Submitted,Abilene,"Abilene , KS",0013c00001qC7NVAA0,a1A3c00000C635ZEAR
66698,2020-04-24,IA-0000065673,2020-04-24T00:00:00.000Z,NY,Submitted,Middletown,"Middletown , NY",0013c00001qC7NLAA0,a1A3c00000C635jEAB
66709,2020-04-24,IA-0000065684,2020-04-24T00:00:00.000Z,CA,Submitted,Sacramento,"Sacramento , CA",0013c00001qC7NAAA0,a1A3c00000C635uEAB
66714,2020-04-24,IA-0000065689,2020-04-24T00:00:00.000Z,FL,Submitted,Satellite Beach,"Satellite Beach , FL",0013c00001qC7N5AAK,a1A3c00000C635zEAB
66715,2020-04-24,IA-0000065690,2020-04-24T00:00:00.000Z,VA,In Review,Newport News,"Newport News , VA",0013c00001qC7N4AAK,a1A3c00000C6360EAB
66718,2020-04-24,IA-0000065693,2020-04-24T00:00:00.000Z,OH,Submitted,Columbus,"Columbus , OH",0013c00001qC7N1AAK,a1A3c00000C6363EAB
66728,2020-04-24,IA-0000065703,2020-04-24T00:00:00.000Z,CA,Submitted,Modesto,"Modesto , CA",0013c00001qC7MrAAK,a1A3c00000C636DEAR
66733,2020-04-24,IA-0000065708,2020-04-24T00:00:00.000Z,NJ,Submitted,Riverton,"Riverton , NJ",0013c00001qC7MmAAK,a1A3c00000C636IEAR
66764,2020-04-24,IA-0000065739,2020-04-24T00:00:00.000Z,CA,Submitted,Hayward,"Hayward , CA",0013c00001qC7MHAA0,a1A3c00000C636nEAB
66780,2020-04-24,IA-0000065755,2020-04-24T00:00:00.000Z,DC,In Review,Washington,"Washington , DC",0013c00001qC7M1AAK,a1A3c00000C6373EAB
66789,2020-04-24,IA-0000065764,2020-04-24T00:00:00.000Z,GA,Submitted,Smyrna,"Smyrna , GA",0013c00001qC7LsAAK,a1A3c00000C637CEAR
66800,2020-04-24,IA-0000065775,2020-04-24T00:00:00.000Z,NY,In Review,Garden City,"Garden City , NY",0013c00001qC7S9AAK,a1A3c00000C637NEAR
66802,2020-04-24,IA-0000065777,2020-04-24T00:00:00.000Z,NC,Approved,Raleigh,"Raleigh , NC",0013c00001qC7S7AAK,a1A3c00000C637PEAR
66807,2020-04-24,IA-0000065782,2020-04-24T00:00:00.000Z,UT,Approved,Provo,"Provo , UT",0013c00001qC7S2AAK,a1A3c00000C637UEAR
66812,2020-04-24,IA-0000065787,2020-04-24T00:00:00.000Z,NY,Approved,Brooklyn,"Brooklyn , NY",0013c00001qC7RxAAK,a1A3c00000C637ZEAR
66819,2020-04-24,IA-0000065794,2020-04-24T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qC7RqAAK,a1A3c00000C637gEAB
66821,2020-04-24,IA-0000065796,2020-04-24T00:00:00.000Z,PA,Submitted,Philadelphia,"Philadelphia , PA",0013c00001qC7RoAAK,a1A3c00000C637iEAB
66841,2020-04-24,IA-0000065816,2020-04-24T00:00:00.000Z,OR,Submitted,Bend,"Bend , OR",0013c00001qC7RUAA0,a1A3c00000C6382EAB
66848,2020-04-24,IA-0000065823,2020-04-24T00:00:00.000Z,CA,Submitted,Stockton,"Stockton , CA",0013c00001qC7RNAA0,a1A3c00000C6389EAB
66850,2020-04-24,IA-0000065825,2020-04-24T00:00:00.000Z,CA,In Review,Fairfield,"Fairfield , CA",0013c00001qC7RLAA0,a1A3c00000C638BEAR
66873,2020-04-24,IA-0000065848,2020-04-24T00:00:00.000Z,CA,Submitted,Chico,"Chico , CA",0013c00001qC7QyAAK,a1A3c00000C638YEAR
66888,2020-04-24,IA-0000065863,2020-04-24T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qC7QjAAK,a1A3c00000C638nEAB
66911,2020-04-24,IA-0000065886,2020-04-24T00:00:00.000Z,CA,Submitted,Monterey,"Monterey , CA",0013c00001qC7QMAA0,a1A3c00000C639AEAR
66927,2020-04-24,IA-0000065902,2020-04-24T00:00:00.000Z,TX,Approved,Corpus Christi,"Corpus Christi , TX",0013c00001qC7Q6AAK,a1A3c00000C639QEAR
66951,2020-04-24,IA-0000065926,2020-04-24T00:00:00.000Z,MN,Submitted,Minneapolis,"Minneapolis , MN",0013c00001qC7PiAAK,a1A3c00000C639oEAB
66959,2020-04-24,IA-0000065934,2020-04-24T00:00:00.000Z,MD,Submitted,Aberdeen,"Aberdeen , MD",0013c00001qC7PaAAK,a1A3c00000C639wEAB
66997,2020-04-24,IA-0000065972,2020-04-24T00:00:00.000Z,CA,Approved,Los Angeles,"Los Angeles , CA",0013c00001qC7PLAA0,a1A3c00000C63AYEAZ
67051,2020-04-24,IA-0000066026,2020-04-24T00:00:00.000Z,CT,Submitted,New Haven,"New Haven , CT",0013c00001qC7UYAA0,a1A3c00000C63BQEAZ
67108,2020-04-24,IA-0000066083,2020-04-24T00:00:00.000Z,FL,Submitted,Leesburg,"Leesburg , FL",0013c00001qC7TdAAK,a1A3c00000C63CLEAZ
67110,2020-04-24,IA-0000066085,2020-04-24T00:00:00.000Z,NY,In Review,Brooklyn,"Brooklyn , NY",0013c00001qC7TbAAK,a1A3c00000C63CNEAZ
67138,2020-04-24,IA-0000066113,2020-04-24T00:00:00.000Z,IL,Submitted,Wheeling,"Wheeling , IL",0013c00001qC7T9AAK,a1A3c00000C63CpEAJ
67143,2020-04-24,IA-0000066118,2020-04-24T00:00:00.000Z,WI,Submitted,Milwaukee,"Milwaukee , WI",0013c00001qC7T4AAK,a1A3c00000C63CuEAJ
67161,2020-04-24,IA-0000066136,2020-04-24T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qC7SmAAK,a1A3c00000C63DCEAZ
67164,2020-04-24,IA-0000066139,2020-04-24T00:00:00.000Z,PA,Submitted,Abington,"Abington , PA",0013c00001qC7SjAAK,a1A3c00000C63DFEAZ
67185,2020-04-24,IA-0000066160,2020-04-24T00:00:00.000Z,WA,In Review,Kent,"Kent , WA",0013c00001qC7SOAA0,a1A3c00000C63DaEAJ
67189,2020-04-24,IA-0000066164,2020-04-24T00:00:00.000Z,NE,Submitted,Omaha,"Omaha , NE",0013c00001qC7SKAA0,a1A3c00000C63DeEAJ
67198,2020-04-24,IA-0000066173,2020-04-24T00:00:00.000Z,NY,Submitted,New Hyde Park,"New Hyde Park , NY",0013c00001qC7VPAA0,a1A3c00000C63DnEAJ
67301,2020-04-24,IA-0000066276,2020-04-24T00:00:00.000Z,NJ,Submitted,New Brunswick,"New Brunswick , NJ",0013c00001qC7WoAAK,a1A3c00000C63FSEAZ
67319,2020-04-24,IA-0000066294,2020-04-24T00:00:00.000Z,AZ,Submitted,Phoenix,"Phoenix , AZ",0013c00001qC7WWAA0,a1A3c00000C63FkEAJ
67335,2020-04-24,IA-0000066310,2020-04-24T00:00:00.000Z,CA,In Review,Covina,"Covina , CA",0013c00001qC7WGAA0,a1A3c00000C63G0EAJ
67340,2020-04-24,IA-0000066315,2020-04-24T00:00:00.000Z,NJ,In Review,Sea Girt,"Sea Girt , NJ",0013c00001qC7WBAA0,a1A3c00000C63G5EAJ
67351,2020-04-24,IA-0000066326,2020-04-24T00:00:00.000Z,NJ,Submitted,Hackensack,"Hackensack , NJ",0013c00001qC7W0AAK,a1A3c00000C63GGEAZ
67376,2020-04-24,IA-0000066351,2020-04-24T00:00:00.000Z,MA,Submitted,Gloucester,"Gloucester , MA",0013c00001qC7VcAAK,a1A3c00000C63GfEAJ
67390,2020-04-24,IA-0000066365,2020-04-24T00:00:00.000Z,NV,In Review,Las Vegas,"Las Vegas , NV",0013c00001qC7YbAAK,a1A3c00000C63GtEAJ
67397,2020-04-24,IA-0000066372,2020-04-24T00:00:00.000Z,PA,Approved,Lancaster,"Lancaster , PA",0013c00001qC7YUAA0,a1A3c00000C63H0EAJ
67414,2020-04-24,IA-0000066389,2020-04-24T00:00:00.000Z,TX,Submitted,Katy,"Katy , TX",0013c00001qC7bbAAC,a1A3c00000C63HHEAZ
67425,2020-04-24,IA-0000066400,2020-04-24T00:00:00.000Z,NJ,In Review,East Rutherford,"East Rutherford , NJ",0013c00001qC7bQAAS,a1A3c00000C63HSEAZ
67432,2020-04-24,IA-0000066407,2020-04-24T00:00:00.000Z,NV,Approved,Las Vegas,"Las Vegas , NV",0013c00001qC7bJAAS,a1A3c00000C63HZEAZ
67441,2020-04-24,IA-0000066416,2020-04-24T00:00:00.000Z,CO,Submitted,Denver,"Denver , CO",0013c00001qC7bAAAS,a1A3c00000C63HiEAJ
67447,2020-04-24,IA-0000066422,2020-04-24T00:00:00.000Z,MN,Approved,Saint Paul,"Saint Paul , MN",0013c00001qC7b4AAC,a1A3c00000C63HoEAJ
67451,2020-04-24,IA-0000066426,2020-04-24T00:00:00.000Z,VA,Submitted,Alexandria,"Alexandria , VA",0013c00001qC7b0AAC,a1A3c00000C63HsEAJ
67468,2020-04-24,IA-0000066443,2020-04-24T00:00:00.000Z,ME,Submitted,Bangor,"Bangor , ME",0013c00001qC7ajAAC,a1A3c00000C63I9EAJ
67489,2020-04-24,IA-0000066464,2020-04-24T00:00:00.000Z,PA,Submitted,Lebanon,"Lebanon , PA",0013c00001qC7aOAAS,a1A3c00000C63IUEAZ
67495,2020-04-24,IA-0000066470,2020-04-24T00:00:00.000Z,CA,In Review,Santa Clara,"Santa Clara , CA",0013c00001qC7aIAAS,a1A3c00000C63IaEAJ
67502,2020-04-24,IA-0000066477,2020-04-24T00:00:00.000Z,OH,Approved,Cincinnati,"Cincinnati , OH",0013c00001qC7aBAAS,a1A3c00000C63IhEAJ
67512,2020-04-24,IA-0000066487,2020-04-24T00:00:00.000Z,NY,Approved,Mamaroneck,"Mamaroneck , NY",0013c00001qC7a1AAC,a1A3c00000C63IrEAJ
67527,2020-04-24,IA-0000066502,2020-04-24T00:00:00.000Z,NJ,Approved,Piscataway,"Piscataway , NJ",0013c00001qC7ZmAAK,a1A3c00000C63J6EAJ
67544,2020-04-24,IA-0000066519,2020-04-24T00:00:00.000Z,MI,Submitted,Rockford,"Rockford , MI",0013c00001qC7ZVAA0,a1A3c00000C63JNEAZ
67566,2020-04-24,IA-0000066541,2020-04-24T00:00:00.000Z,NY,Submitted,New York,"New York , NY",0013c00001qC7Z9AAK,a1A3c00000C63JjEAJ
67579,2020-04-24,IA-0000066554,2020-04-24T00:00:00.000Z,SC,Submitted,Spartanburg,"Spartanburg , SC",0013c00001qC7YwAAK,a1A3c00000C63JwEAJ
67600,2020-04-24,IA-0000066575,2020-04-24T00:00:00.000Z,TX,In Review,Irving,"Irving , TX",0013c00001qC7f3AAC,a1A3c00000C63KHEAZ
67640,2020-04-24,IA-0000066615,2020-04-24T00:00:00.000Z,FL,In Review,West Palm Beach,"West Palm Beach , FL",0013c00001qC7ePAAS,a1A3c00000C63KvEAJ
67675,2020-04-24,IA-0000066650,2020-04-24T00:00:00.000Z,CA,In Review,San Francisco,"San Francisco , CA",0013c00001qC7dqAAC,a1A3c00000C63LUEAZ
67744,2020-04-24,IA-0000066719,2020-04-24T00:00:00.000Z,TX,Submitted,Austin,"Austin , TX",0013c00001qC7cjAAC,a1A3c00000C63MbEAJ
67751,2020-04-24,IA-0000066726,2020-04-24T00:00:00.000Z,KY,Submitted,Bowling Green,"Bowling Green , KY",0013c00001qC7ccAAC,a1A3c00000C63MiEAJ
67757,2020-04-24,IA-0000066732,2020-04-24T00:00:00.000Z,PA,Approved,Narberth,"Narberth , PA",0013c00001qC7cWAAS,a1A3c00000C63MoEAJ
67763,2020-04-24,IA-0000066738,2020-04-24T00:00:00.000Z,MI,Submitted,Kalamazoo,"Kalamazoo , MI",0013c00001qC7cQAAS,a1A3c00000C63MuEAJ
67765,2020-04-24,IA-0000066740,2020-04-24T00:00:00.000Z,CA,In Review,San Ramon,"San Ramon , CA",0013c00001qC7cOAAS,a1A3c00000C63MwEAJ
67774,2020-04-24,IA-0000066749,2020-04-24T00:00:00.000Z,NY,Submitted,Staten Island,"Staten Island , NY",0013c00001qC7bsAAC,a1A3c00000C63N5EAJ
67780,2020-04-24,IA-0000066755,2020-04-24T00:00:00.000Z,CO,In Review,Commerce City,"Commerce City , CO",0013c00001qC7byAAC,a1A3c00000C63NBEAZ
67791,2020-04-24,IA-0000066766,2020-04-24T00:00:00.000Z,NJ,Submitted,Union City,"Union City , NJ",0013c00001qC7c9AAC,a1A3c00000C63NMEAZ
