"Quote","Order_Status","Account_ID","Order_Number","Order_Product_ID","Quote_Name"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f4AAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f5AAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f6AAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f7AAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f8AAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9f9AAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DQAAZ","00000396","8024x000000E9fAAAS","RR + 12 Mobile subscribers"
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5ROAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RPAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RQAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RRAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RSAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RTAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RUAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RVAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RWAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RXAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RMAA0",
,"Activated","0014x00000Hn9c0AAB","00000376","8024x000000E5RNAA0",
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJLAA3","00000295","8024x000000E36xAAC","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJLAA3","00000295","8024x000000E36yAAC","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJLAA3","00000295","8024x000000E36zAAC","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJLAA3","00000295","8024x000000E370AAC","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJLAA3","00000295","8024x000000E371AAC","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJLAA3","00000295","8024x000000E372AAC","WFD 8 Broadband Locations"
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PQAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PRAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PSAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PTAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PUAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PVAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PWAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PXAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PYAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PZAA0",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PaAAK",
,"Queued","0014x00000Hn9boAAB","00000366","8024x000000E5PbAAK",
"0Q04x0000009h14CAA","In Progress","0014x00000KqYOaAAN","00000409","8024x000000EJwUAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","In Progress","0014x00000KqYOaAAN","00000409","8024x000000EJwVAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","In Progress","0014x00000KqYOaAAN","00000409","8024x000000EJwWAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","In Progress","0014x00000KqYOaAAN","00000409","8024x000000EJwXAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","In Progress","0014x00000KqYOaAAN","00000409","8024x000000EJwYAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","In Progress","0014x00000KqYOaAAN","00000409","8024x000000EJwZAAW","AE 25 Broadband Services"
,"Ready To Submit","0014x00000BT17MAAT","00000165","8024x000000DMXGAA4",
,"Ready To Submit","0014x00000BT17MAAT","00000165","8024x000000DMXHAA4",
,"Ready To Submit","0014x00000BT17MAAT","00000165","8024x000000DMXIAA4",
,"Ready To Submit","0014x00000BT17MAAT","00000165","8024x000000DMXJAA4",
,"Ready To Submit","0014x00000BT17MAAT","00000165","8024x000000DMXKAA4",
,"Ready To Submit","0014x00000BT17MAAT","00000165","8024x000000DMXLAA4",
"0Q04x0000009WnECAU","Activated","0014x00000D8SqGAAV","00000222","8024x000000DjkVAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SqGAAV","00000222","8024x000000DjkWAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SqGAAV","00000222","8024x000000DjkXAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SqGAAV","00000222","8024x000000DjkYAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SqGAAV","00000222","8024x000000DjkZAAS","LC 17 Mobile subscribers"
"0Q04x0000009WnECAU","Activated","0014x00000D8SqGAAV","00000222","8024x000000DjkaAAC","LC 17 Mobile subscribers"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9NAAV","00000322","8024x000000E3AhAAK","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9NAAV","00000322","8024x000000E3AiAAK","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9NAAV","00000322","8024x000000E3AjAAK","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9NAAV","00000322","8024x000000E3AkAAK","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9NAAV","00000322","8024x000000E3AgAAK","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9NAAV","00000322","8024x000000E3AfAAK","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9DAAV","00000312","8024x000000E39hAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9DAAV","00000312","8024x000000E39iAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9DAAV","00000312","8024x000000E39jAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9DAAV","00000312","8024x000000E39kAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9DAAV","00000312","8024x000000E39lAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Activated","0014x00000HmO9DAAV","00000312","8024x000000E39mAAC","BS 20 Broadband Locations"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjcAAB","00000364","8024x000000E57dAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjcAAB","00000364","8024x000000E57eAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjcAAB","00000364","8024x000000E57fAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjcAAB","00000364","8024x000000E57gAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjcAAB","00000364","8024x000000E57hAAC","Hu 13 Broadband"
"0Q04x0000009enNCAQ","Ready To Submit","0014x00000HmxjcAAB","00000364","8024x000000E57iAAC","Hu 13 Broadband"
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5QyAAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5QzAAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R0AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R1AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R2AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R3AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R4AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R5AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R6AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R7AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R8AAK",
,"Ready To Submit","0014x00000Hn9bxAAB","00000374","8024x000000E5R9AAK",
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9efAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9egAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9ehAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9eiAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9ejAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9ekAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9elAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DNAAZ","00000393","8024x000000E9emAAC","RR + 12 Mobile subscribers"
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000DwwxAAC",
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000DwwyAAC",
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000DwwzAAC",
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000Dwx0AAC",
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000Dwx1AAC",
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000Dwx2AAC",
,"Activated","0014x00000FSPf1AAH","00000250","8024x000000Dwx3AAC",
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9dlAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9dmAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9dnAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9doAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9dpAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9dqAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9drAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Activated","0014x00000Kn3DCAAZ","00000386","8024x000000E9dsAAC","RR + 12 Mobile subscribers"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E396AAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E397AAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E398AAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E399AAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E39AAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E39BAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNzmAAF","00000307","8024x000000E39CAAS","DB Plus 10 Internet"
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9LAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9MAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9NAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9OAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9PAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9QAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9RAAW",
,"Ready To Submit","0014x00000BSzAaAAL","00000159","8024x000000DM9SAAW",
"0Q04x0000009WndCAE","Activated","0014x00000D8INqAAN","00000229","8024x000000DpAdAAK","RA Mobile Service"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6jAAF","00000314","8024x000000E39tAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6jAAF","00000314","8024x000000E39uAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6jAAF","00000314","8024x000000E39vAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6jAAF","00000314","8024x000000E39wAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6jAAF","00000314","8024x000000E39xAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO6jAAF","00000314","8024x000000E39yAAC","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9JAAV","00000317","8024x000000E3ABAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9JAAV","00000317","8024x000000E3ACAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9JAAV","00000317","8024x000000E3ADAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9JAAV","00000317","8024x000000E3AEAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9JAAV","00000317","8024x000000E3AFAA0","BS 20 Broadband Locations"
"0Q04x0000009bUCCAY","Ready To Submit","0014x00000HmO9JAAV","00000317","8024x000000E3AGAA0","BS 20 Broadband Locations"
"0Q04x0000009eUfCAI","Ready To Submit","0014x00000HmpyiAAB","00000349","8024x000000E4z5AAC","AL VPN"
"0Q04x0000009eUfCAI","Ready To Submit","0014x00000HmpyiAAB","00000349","8024x000000E4z6AAC","AL VPN"
"0Q04x0000009eUfCAI","Ready To Submit","0014x00000HmpyiAAB","00000349","8024x000000E4z7AAC","AL VPN"
"0Q04x0000009eUfCAI","Ready To Submit","0014x00000HmpyiAAB","00000349","8024x000000E4z8AAC","AL VPN"
"0Q04x0000009eUfCAI","Ready To Submit","0014x00000HmpyiAAB","00000349","8024x000000E4z9AAC","AL VPN"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9enAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9eoAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9epAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9eqAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9erAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9esAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9etAAC","RR + 12 Mobile subscribers"
"0Q04x0000009eULCAY","Ready To Submit","0014x00000Kn3DOAAZ","00000394","8024x000000E9euAAC","RR + 12 Mobile subscribers"
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwjAAC",
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwkAAC",
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwlAAC",
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwmAAC",
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwnAAC",
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwoAAC",
,"Activated","0014x00000FSPezAAH","00000248","8024x000000DwwpAAC",
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOqAAN","00000441","8024x000000EJzaAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOqAAN","00000441","8024x000000EJzbAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOqAAN","00000441","8024x000000EJzcAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOqAAN","00000441","8024x000000EJzdAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOqAAN","00000441","8024x000000EJzeAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOqAAN","00000441","8024x000000EJzfAAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOYAA3","00000407","8024x000000EJwJAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOYAA3","00000407","8024x000000EJwKAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOYAA3","00000407","8024x000000EJwLAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOYAA3","00000407","8024x000000EJwMAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOYAA3","00000407","8024x000000EJwNAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Activated","0014x00000KqYOYAA3","00000407","8024x000000EJwIAAW","AE 25 Broadband Services"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJNAA3","00000297","8024x000000E379AAC","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJNAA3","00000297","8024x000000E37AAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJNAA3","00000297","8024x000000E37BAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJNAA3","00000297","8024x000000E37CAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJNAA3","00000297","8024x000000E37DAAS","WFD 8 Broadband Locations"
"0Q0B0000000c6x7KAA","Activated","0014x00000HmKJNAA3","00000297","8024x000000E37EAAS","WFD 8 Broadband Locations"
,"Activated","0014x00000D7urjAAB","00000174","8024x000000DdCYAA0",
,"Activated","0014x00000D7urjAAB","00000174","8024x000000DdCZAA0",
,"Activated","0014x00000D7urjAAB","00000174","8024x000000DdCaAAK",
,"Activated","0014x00000D7urjAAB","00000174","8024x000000DdCbAAK",
,"Activated","0014x00000D7urjAAB","00000174","8024x000000DdCcAAK",
,"Activated","0014x00000D7urjAAB","00000174","8024x000000DdCdAAK",
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38sAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38tAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38uAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38vAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38wAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38xAAC","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Ready To Submit","0014x00000HmNzkAAF","00000305","8024x000000E38yAAC","DB Plus 10 Internet"
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RYAA0",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RZAA0",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RaAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RbAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RcAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RdAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5ReAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RfAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RgAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RhAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RiAAK",
,"Ready To Submit","0014x00000Hn9c4AAB","00000377","8024x000000E5RjAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RkAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RlAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RmAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RnAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RoAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RpAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RqAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RrAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RsAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RtAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RuAAK",
,"Ready To Submit","0014x00000Hn9c5AAB","00000378","8024x000000E5RvAAK",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000Dww2AAC",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000DwvwAAC",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000DwvxAAC",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000DwvyAAC",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000DwvzAAC",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000Dww0AAC",
,"Activated","0014x00000FSPeYAAX","00000241","8024x000000Dww1AAC",
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39DAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39EAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39FAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39GAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39HAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39IAAS","DB Plus 10 Internet"
"0Q04x0000009dpcCAA","Activated","0014x00000HmNznAAF","00000308","8024x000000E39JAAS","DB Plus 10 Internet"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOYAA3","00000427","8024x000000EJyEAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOYAA3","00000427","8024x000000EJyFAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOYAA3","00000427","8024x000000EJyGAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOYAA3","00000427","8024x000000EJyHAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOYAA3","00000427","8024x000000EJyIAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOYAA3","00000427","8024x000000EJyJAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOhAAN","00000436","8024x000000EJz6AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOhAAN","00000436","8024x000000EJz7AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOhAAN","00000436","8024x000000EJz8AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOhAAN","00000436","8024x000000EJz9AAG","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOhAAN","00000436","8024x000000EJzAAAW","AE 25 Broadband Services"
"0Q04x0000009h14CAA","Ready To Submit","0014x00000KqYOhAAN","00000436","8024x000000EJzBAAW","AE 25 Broadband Services"
,"Ready To Submit","0014x00000BT17RAAT","00000166","8024x000000DMXMAA4",
,"Ready To Submit","0014x00000BT17RAAT","00000166","8024x000000DMXNAA4",
,"Ready To Submit","0014x00000BT17RAAT","00000166","8024x000000DMXOAA4",
,"Ready To Submit","0014x00000BT17RAAT","00000166","8024x000000DMXPAA4",
,"Ready To Submit","0014x00000BT17RAAT","00000166","8024x000000DMXQAA4",
,"Ready To Submit","0014x00000BT17RAAT","00000166","8024x000000DMXRAA4",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNEAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNFAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNGAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNHAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNIAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNJAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNKAA0",
,"Ready To Submit","0014x00000FSiUwAAL","00000266","8024x000000DzNLAA0",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww3AAC",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww4AAC",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww5AAC",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww6AAC",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww7AAC",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww8AAC",
,"Activated","0014x00000FSPejAAH","00000242","8024x000000Dww9AAC",
