"AccountId","ForecastCategory","IsClosed","RecordType.Name","CloseDate","Name","Account.Industry","Account.Id","Case.Id","CreatedById","OwnerId","IsWon","RecordTypeId","Case.Priority","Case.IsEscalated","StageName","RecordTypeName","LeadSource","Case.CaseNumber","CreatedDate","Account.Name","Id","ForecastCategoryName","Case.ED_Outcome__c","Amount"
"001B000000WJ6oGIAT","Pipeline","false","Simple Opportunity","2018-11-01","New Opportunity [1621]","Not For Profit","001B000000WJ6oGIAT","500B00000045wlzIAA","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019311","2019-08-26T23:37:21.000Z","Agent XT","006B0000003heDPIAY","Pipeline",81.6,951000
"001B000000WJ6oHIAT","BestCase","false","Simple Opportunity","2018-11-27","New Opportunity [1622]","Manufacturing","001B000000WJ6oHIAT","500B000000337FQIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00016452","2019-09-21T18:18:04.000Z","Edward Rose Building Company","006B0000003heDQIAY","Best Case",51.6,1452000
"001B000000ZU9D7IAL","BestCase","false","Simple Opportunity","2018-11-06","New Opportunity [1623]","Communications","001B000000ZU9D7IAL","500B00000045wm1IAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019313","2019-08-31T21:36:06.000Z","Just Think Toys","006B0000003heDRIAY","Best Case",81.6,1575000
"001B000000WJ6oIIAT","BestCase","false","Simple Opportunity","2018-11-17","New Opportunity [1624]","Biotechnology","001B000000WJ6oIIAT","500B00000045wm4IAA","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00019316","2019-09-11T18:15:03.000Z","AEI Digital","006B0000003heDSIAY","Best Case",51.6,1796000
"001B000000WJ6oJIAT","BestCase","false","Simple Opportunity","2018-08-16","New Opportunity [1625]","Communications","001B000000WJ6oJIAT","500B000000337U5IAI","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00017356","2019-06-11T00:18:42.000Z","IMS Health","006B0000003heDTIAY","Best Case",69.3,1720000
"001B000000ZU9D8IAL","BestCase","false","Simple Opportunity","2018-11-28","New Opportunity [1626]","Manufacturing","001B000000ZU9D8IAL","500B00000045wm5IAA","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019317","2019-09-22T23:44:46.000Z","The Cadent Companies","006B0000003heDUIAY","Best Case",51.6,703000
"001B000000XyafSIAR","Closed","true","Simple Opportunity","2019-03-27","New Opportunity [1627]","Banking","001B000000XyafSIAR","500B000000337UBIAY","005B0000003JK1iIAG","005B0000003JLIHIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00017362","2020-01-19T16:58:01.000Z","StyleCollaborator.com","006B0000003heDVIAY","Closed",51.6,1572000
"001B000000WJ6oOIAT","Closed","true","Simple Opportunity","2018-09-05","New Opportunity [1628]","Not For Profit","001B000000WJ6oOIAT","500B00000045wm6IAA","005B0000003JK1iIAG","005B0000003JLIHIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00019318","2019-06-30T22:33:21.000Z","Tallard Technologies","006B0000003heDWIAY","Closed",51.6,1692000
"001B000000WJ6oPIAT","Closed","true","Simple Opportunity","2018-10-22","New Opportunity [1629]","Communications","001B000000WJ6oPIAT","500B000000358jfIAA","005B0000003JK1iIAG","005B0000003JLI7IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00013021","2019-08-16T20:11:31.000Z","Technology Solution Group","006B0000003heDXIAY","Closed",51.6,1094000
"001B000000ZU9D9IAL","BestCase","false","Simple Opportunity","2018-08-22","New Opportunity [1630]","Insurance","001B000000ZU9D9IAL","500B00000045wm7IAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019319","2019-06-16T18:42:39.000Z","Welocalize","006B0000003heDYIAY","Best Case",51.6,1419000
"001B000000WJ6oSIAT","Omitted","true","Simple Opportunity","2018-09-29","New Opportunity [1631]","Energy","001B000000WJ6oSIAT","500B00000045wm8IAA","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Low","false","Closed Lost","Simple Opportunity","N/A","00019320","2019-07-24T21:43:47.000Z","WebEngage","006B0000003heDZIAY","Omitted",51.6,1033000
"001B000000WJ6oTIAT","BestCase","false","Simple Opportunity","2019-01-11","New Opportunity [1632]","Transportation","001B000000WJ6oTIAT","500B000000358jhIAA","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00013023","2019-11-05T17:00:44.000Z","J R S Foundation","006B0000003heDaIAI","Best Case",80.9,1600000
"001B000000XyafTIAR","Pipeline","false","Simple Opportunity","2018-09-06","New Opportunity [1633]","Not For Profit","001B000000XyafTIAR","500B00000045wm9IAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019321","2019-07-01T16:49:23.000Z","AlltheHalls Computing Services","006B0000003heDbIAI","Pipeline",69.6,1491000
"001B000000WJ6oUIAT","Forecast","false","Simple Opportunity","2019-03-26","New Opportunity [1634]","Electronics","001B000000WJ6oUIAT","500B00000045wmAIAQ","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00019322","2020-01-18T22:26:07.000Z","Advanced Radio Telecommunication","006B0000003heDcIAI","Commit",51.6,1742000
"001B000000WJ6wYIAT","Pipeline","false","Simple Opportunity","2018-12-17","New Opportunity [2055]","Other","001B000000WJ6wYIAT","500B00000045wrAIAQ","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019632","2019-10-11T21:59:00.000Z","Cabot Microelectronics Corporation","006B0000003heKPIAY","Pipeline",51.6,1114000
"001B000000WJ6wZIAT","Pipeline","false","Simple Opportunity","2019-02-09","New Opportunity [2056]","Shipping","001B000000WJ6wZIAT","500B00000045wrCIAQ","005B0000003JK1iIAG","005B0000003JLIFIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019634","2019-12-04T23:16:31.000Z","Crisis Computer Corp","006B0000003heKQIAY","Pipeline",51.6,811000
"001B000000WJ6wcIAD","BestCase","false","Simple Opportunity","2018-10-13","New Opportunity [2057]","Insurance","001B000000WJ6wcIAD","500B00000045wrDIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00019635","2019-08-07T21:15:28.000Z","BridgeToJapan.com","006B0000003heKRIAY","Best Case",81.6,1281000
"001B000000WJ6wdIAD","Closed","true","Simple Opportunity","2018-08-05","New Opportunity [2058]","Technology","001B000000WJ6wdIAD","500B000000359GWIAY","005B0000003JK1iIAG","005B0000003JLIDIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00015058","2019-05-30T21:42:45.000Z","Intelligex","006B0000003heKSIAY","Closed",81.6,1287000
"001B000000ZU9EzIAL","BestCase","false","Simple Opportunity","2018-11-29","New Opportunity [2059]","Financial Services","001B000000ZU9EzIAL","500B00000045wrEIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00019636","2019-09-23T22:15:50.000Z","Guidance Software","006B0000003heKTIAY","Best Case",68.8,1681000
"001B000000WJ6wfIAD","BestCase","false","Simple Opportunity","2018-12-19","New Opportunity [2060]","Not For Profit","001B000000WJ6wfIAD","500B000000358owIAA","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00013348","2019-10-13T19:58:26.000Z","Drawloop Technologies","006B0000003heKUIAY","Best Case",51.6,1315000
"001B000000WJ6wgIAD","Closed","true","Simple Opportunity","2018-11-04","New Opportunity [2061]","Government","001B000000WJ6wgIAD","500B00000045wrFIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00019637","2019-08-29T22:51:32.000Z","ARCH Business Systems","006B0000003heKVIAY","Closed",51.6,824000
"001B000000WJ6wiIAD","BestCase","false","Simple Opportunity","2018-10-08","New Opportunity [2062]","Financial Services","001B000000WJ6wiIAD","500B00000045wrGIAQ","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00019638","2019-08-02T22:38:31.000Z","Clarivate Analytics - IP & Science - ScholarOne","006B0000003heKWIAY","Best Case",51.6,1465000
"001B000000WJ6wjIAD","Pipeline","false","Simple Opportunity","2018-08-19","New Opportunity [2063]","Apparel","001B000000WJ6wjIAD","500B00000045wrIIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019640","2019-06-13T21:28:37.000Z","Catuity","006B0000003heKXIAY","Pipeline",51.6,1247000
"001B000000zmlxJIAQ","Forecast","false","Simple Opportunity","2018-11-24","New Opportunity [2064]","Telecommunications","001B000000zmlxJIAQ","500B00000045wrJIAQ","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","Low","false","Negotiation","Simple Opportunity","N/A","00019641","2019-09-18T17:10:05.000Z","Gelia Wells & Mohr","006B0000003heKYIAY","Commit",51.6,1255000
"001B000000WJ6wkIAD","BestCase","false","Simple Opportunity","2018-10-15","New Opportunity [2065]","Banking","001B000000WJ6wkIAD","500B00000045wrKIAQ","005B0000003JK1iIAG","005B0000003JLI9IAO","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00019642","2019-08-09T22:23:57.000Z","Mitchell Silberberg & Knupp","006B0000003heKZIAY","Best Case",80.5,1305000
"001B000000ZU9F1IAL","Pipeline","false","Simple Opportunity","2019-02-07","New Opportunity [2066]","Energy","001B000000ZU9F1IAL","500B000000356A3IAI","005B0000003JK1iIAG","005B0000003JLI6IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00009291","2019-12-02T18:35:53.000Z","Fujitsu Ten Corp. Of America","006B0000003heKaIAI","Pipeline",51.6,1119000
"001B000000WJ6wnIAD","Pipeline","false","Simple Opportunity","2018-12-22","New Opportunity [2067]","Shipping","001B000000WJ6wnIAD","500B00000045wrMIAQ","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019644","2019-10-16T20:59:09.000Z","E  Color","006B0000003heKbIAI","Pipeline",51.6,1765000
"001B000000ZU9F2IAL","BestCase","false","Simple Opportunity","2019-03-28","New Opportunity [2068]","Consulting","001B000000ZU9F2IAL","500B000000358p4IAA","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00013356","2020-01-20T23:40:31.000Z","MedPlus","006B0000003heKcIAI","Best Case",51.6,1517000
"001B000000WJ6wpIAD","Closed","true","Simple Opportunity","2018-11-30","New Opportunity [2069]","Utilities","001B000000WJ6wpIAD","500B000000337L4IAI","005B0000003JK1iIAG","005B0000003JLI6IAO","true","012B000000090sjIAA","Low","false","Closed Won","Simple Opportunity","N/A","00016797","2019-09-24T20:40:09.000Z","Alaska Housing Finance Corp.","006B0000003heKdIAI","Closed",51.6,1271000
"001B000000ZU9F3IAL","Pipeline","false","Simple Opportunity","2018-11-15","New Opportunity [2070]","Retail","001B000000ZU9F3IAL","500B00000045wrNIAQ","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00019645","2019-09-09T18:44:55.000Z","Designs Unlimited","006B0000003heKeIAI","Pipeline",81.6,1655000
"001B000000ZU9F4IAL","Pipeline","false","Simple Opportunity","2018-09-30","New Opportunity [2071]","Electronics","001B000000ZU9F4IAL","500B00000045wrPIAQ","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Low","false","Qualification","Simple Opportunity","N/A","00019647","2019-07-25T23:04:51.000Z","B P Energy Co / B P Upstream Technology, Div","006B0000003heKfIAI","Pipeline",81.6,829000
"001B000000ZU9F5IAL","Closed","true","Simple Opportunity","2018-10-24","New Opportunity [2072]","Chemicals","001B000000ZU9F5IAL","500B0000002uDTEIA2","005B0000003JK1iIAG","005B0000003JLI5IAO","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00006166","2019-08-18T21:07:35.000Z","CreativeRelo","006B0000003heKgIAI","Closed",68.9,1396000
"001B000000WJ6wsIAD","Pipeline","false","Simple Opportunity","2019-03-10","New Opportunity [2073]","Apparel","001B000000WJ6wsIAD","500B00000045wrQIAQ","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00019648","2020-01-02T22:23:53.000Z","phoenix group","006B0000003heKhIAI","Pipeline",51.6,887000
"001B000000ZU9F6IAL","BestCase","false","Simple Opportunity","2018-12-29","New Opportunity [2074]","Hospitality","001B000000ZU9F6IAL","500B00000045wrSIAQ","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","High","false","Proposal/Quote","Simple Opportunity","N/A","00019650","2019-10-23T19:26:00.000Z","Nastel Technologies","006B0000003heKiIAI","Best Case",51.6,1565000
"001B000000WJ6wtIAD","BestCase","false","Simple Opportunity","2018-08-07","New Opportunity [2075]","Engineering","001B000000WJ6wtIAD","500B000000359H1IAI","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00015089","2019-06-01T16:25:28.000Z","Sprague Pest Solutions","006B0000003heKjIAI","Best Case",51.6,1947000
"001B000000WJ6wuIAD","BestCase","false","Simple Opportunity","2018-10-19","New Opportunity [2076]","Biotechnology","001B000000WJ6wuIAD","500B000000337LBIAY","005B0000003JK1iIAG","005B0000003JLI4IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00016804","2019-08-13T20:41:30.000Z","DigitalWork","006B0000003heKkIAI","Best Case",51.6,1519000
"001B000000WJ6wvIAD","Pipeline","false","Simple Opportunity","2018-12-25","New Opportunity [2077]","Financial Services","001B000000WJ6wvIAD","500B000000358pFIAQ","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00013367","2019-10-19T17:53:24.000Z","Corporate Consultant Group","006B0000003heKlIAI","Pipeline",51.6,1203000
"001B000000WJ6wxIAD","Forecast","false","Simple Opportunity","2019-01-27","New Opportunity [2078]","Transportation","001B000000WJ6wxIAD","500B00000045wrTIAQ","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00019651","2019-11-22T01:25:16.000Z","MasTec","006B0000003heKmIAI","Commit",71.9,1297000
"001B000000WJ6wyIAD","Pipeline","false","Simple Opportunity","2018-09-22","New Opportunity [2079]","Healthcare & Life Sciences","001B000000WJ6wyIAD","500B000000359HBIAY","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00015099","2019-07-18T00:45:27.000Z","Central Communications Network Inc","006B0000003heKnIAI","Pipeline",51.6,1134000
"001B000000WJ6wzIAD","Omitted","true","Simple Opportunity","2018-11-22","New Opportunity [2080]","Apparel","001B000000WJ6wzIAD","500B00000045wrUIAQ","005B0000003JK1iIAG","005B0000003JLI8IAO","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00019652","2019-09-16T20:55:19.000Z","Ness International","006B0000003heKoIAI","Omitted",70.1,1167000
"001B000000zmlxKIAQ","BestCase","false","Simple Opportunity","2019-03-09","New Opportunity [2081]","Banking","001B000000zmlxKIAQ","500B00000045wrVIAQ","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Proposal/Quote","Simple Opportunity","N/A","00019653","2020-01-01T19:13:28.000Z","GoPrinter","006B0000003heKpIAI","Best Case",51.6,1683000
"001B000000WJ6x0IAD","Omitted","true","Simple Opportunity","2019-03-09","New Opportunity [2082]","Machinery","001B000000WJ6x0IAD","500B00000045wrWIAQ","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00019654","2020-01-01T19:42:10.000Z","Action Sports Consultants","006B0000003heKqIAI","Omitted",51.6,1748000
"001B000000WJ6zFIAT","Closed","true","Simple Opportunity","2017-05-20","New Opportunity [2503]","Telecommunications","001B000000WJ6zFIAT","500B000000337MhIAI","005B0000003JK1iIAG","005B0000003JLIAIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00016898","2020-02-17T22:47:28.000Z","Apple","006B0000003heRdIAI","Closed",51.6,1483000
"001B000000WJ6zGIAT","Closed","true","Simple Opportunity","2017-07-17","New Opportunity [2504]","Machinery","001B000000WJ6zGIAT","500B00000045wsrIAA","005B0000003JK1iIAG","005B0000003JLI7IAO","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00019737","2020-04-15T23:20:45.000Z","Frenkel of California","006B0000003heReIAI","Closed",69.1,1071000
"001B000000WJ6zHIAT","BestCase","false","Simple Opportunity","2017-04-13","New Opportunity [2505]","Banking","001B000000WJ6zHIAT","500B000000356nlIAA","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00011741","2020-01-11T22:00:03.000Z","Lincoln LFD Wholesalers","006B0000003heRfIAI","Best Case",51.6,1692000
"001B000000WJ6zIIAT","Omitted","true","Simple Opportunity","2016-12-08","New Opportunity [2506]","Not For Profit","001B000000WJ6zIIAT","500B000000359KIIAY","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00015292","2019-09-07T18:10:16.000Z","Vendortech","006B0000003heRgIAI","Omitted",70.6,1095000
"001B000000ZU9FqIAL","Forecast","false","Simple Opportunity","2017-02-04","New Opportunity [2507]","Food & Beverage","001B000000ZU9FqIAL","500B000000356d7IAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00011086","2019-11-04T18:13:42.000Z","NEW HOME PROFESSIONALS","006B0000003heRhIAI","Commit",51.6,1039000
"001B000000WJ6zJIAT","BestCase","false","Simple Opportunity","2017-04-23","New Opportunity [2508]","Environmental","001B000000WJ6zJIAT","500B00000045wssIAA","005B0000003JK1iIAG","005B0000003JLIDIA4","false","012B000000090sjIAA","Medium","false","Needs Analysis","Simple Opportunity","N/A","00019738","2020-01-21T22:14:07.000Z","MAC-ION Primary Point","006B0000003heRiIAI","Best Case",81.6,1816000
"001B000000WJ6zLIAT","BestCase","false","Simple Opportunity","2016-12-11","New Opportunity [2509]","Energy","001B000000WJ6zLIAT","500B00000045wstIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Low","false","Needs Analysis","Simple Opportunity","N/A","00019739","2019-09-10T20:48:58.000Z","Private Healthcare Systems","006B0000003heRjIAI","Best Case",51.6,1150000
"001B000000ZU9FrIAL","BestCase","false","Simple Opportunity","2017-01-07","New Opportunity [2510]","Recreation","001B000000ZU9FrIAL","500B000000359BcIAI","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00014754","2019-10-08T00:32:15.000Z","Rush Enterprises","006B0000003heRkIAI","Best Case",51.6,2013000
"001B000000ZU9FsIAL","Omitted","true","Simple Opportunity","2017-05-12","New Opportunity [2511]","Manufacturing","001B000000ZU9FsIAL","500B00000045wsvIAA","005B0000003JK1iIAG","005B0000003JLIGIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00019741","2020-02-09T16:19:49.000Z","CompuPros","006B0000003heRlIAI","Omitted",51.6,1156000
"001B000000WJ6zNIAT","Closed","true","Simple Opportunity","2017-02-22","New Opportunity [2512]","Media","001B000000WJ6zNIAT","500B000000358qeIAA","005B0000003JK1iIAG","005B0000003JLIHIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00013454","2019-11-23T00:03:43.000Z","BroadBand Consulting Group","006B0000003heRmIAI","Closed",68.9,862000
"001B000000WJ6zPIAT","Closed","true","Simple Opportunity","2017-02-23","New Opportunity [2513]","Other","001B000000WJ6zPIAT","500B0000002uDkwIAE","005B0000003JK1iIAG","005B0000003JLIGIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00007264","2019-11-23T23:05:37.000Z","e-Acumen","006B0000003heRnIAI","Closed",51.6,1649000
"001B000000WJ6zQIAT","Omitted","true","Simple Opportunity","2017-03-06","New Opportunity [2514]","Healthcare & Life Sciences","001B000000WJ6zQIAT","500B00000045wsxIAA","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","Medium","false","Closed Lost","Simple Opportunity","N/A","00019743","2019-12-04T17:11:05.000Z","Cott Systems","006B0000003heRoIAI","Omitted",81.6,1350000
"001B000000WJ6zSIAT","Omitted","true","Simple Opportunity","2017-03-05","New Opportunity [2515]","Environmental","001B000000WJ6zSIAT","500B000000337MtIAI","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00016910","2019-12-03T21:54:58.000Z","Choice Ticketing Systems","006B0000003heRpIAI","Omitted",81.6,881000
"001B000000WJ6zTIAT","Pipeline","false","Simple Opportunity","2017-02-26","New Opportunity [2516]","Entertainment","001B000000WJ6zTIAT","500B000000359BhIAI","005B0000003JK1iIAG","005B0000003JLI3IAO","false","012B000000090sjIAA","High","false","Qualification","Simple Opportunity","N/A","00014759","2019-11-26T23:09:47.000Z","SAGE Publications USA","006B0000003heRqIAI","Pipeline",81.6,1409000
"001B000000WJ6zUIAT","BestCase","false","Simple Opportunity","2017-03-10","New Opportunity [2517]","Shipping","001B000000WJ6zUIAT","500B000000337MvIAI","005B0000003JK1iIAG","005B0000003JLICIA4","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00016912","2019-12-08T22:01:09.000Z","Frontera Strategies LP","006B0000003heRrIAI","Best Case",51.6,1967000
"001B000000WJ6zVIAT","BestCase","false","Simple Opportunity","2017-03-18","New Opportunity [2518]","Construction","001B000000WJ6zVIAT","500B000000356dLIAQ","005B0000003JK1iIAG","005B0000003JLI7IAO","false","012B000000090sjIAA","High","false","Needs Analysis","Simple Opportunity","N/A","00011100","2019-12-16T21:43:35.000Z","Vertecon","006B0000003heRsIAI","Best Case",51.6,696000
"001B000000WJ6zXIAT","Closed","true","Simple Opportunity","2017-02-04","New Opportunity [2519]","Telecommunications","001B000000WJ6zXIAT","500B000000358qjIAA","005B0000003JK1iIAG","005B0000003JLIJIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00013459","2019-11-05T01:04:02.000Z","ProSoft Technology Group, Inc","006B0000003heRtIAI","Closed",70.4,1975000
"001B000000WJ6zYIAT","Forecast","false","Simple Opportunity","2017-02-06","New Opportunity [2520]","Telecommunications","001B000000WJ6zYIAT","500B000000358qkIAA","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","Medium","false","Negotiation","Simple Opportunity","N/A","00013460","2019-11-06T18:04:31.000Z","American Dreams","006B0000003heRuIAI","Commit",51.6,1152000
"001B000000WJ6zaIAD","Pipeline","false","Simple Opportunity","2017-05-19","New Opportunity [2521]","Recreation","001B000000WJ6zaIAD","500B000000359KZIAY","005B0000003JK1iIAG","005B0000003JLIEIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00015309","2020-02-16T18:39:16.000Z","Retirement Plan Strategies","006B0000003heRvIAI","Pipeline",81.6,1970000
"001B000000ZU9FtIAL","Closed","true","Simple Opportunity","2017-09-21","New Opportunity [2522]","Entertainment","001B000000ZU9FtIAL","500B000000358qqIAA","005B0000003JK1iIAG","005B0000003JLIDIA4","true","012B000000090sjIAA","Medium","false","Closed Won","Simple Opportunity","N/A","00013466","2020-06-20T20:07:04.000Z","Lanstar","006B0000003heRwIAI","Closed",85.2,832000
"001B000000WJ6zbIAD","Omitted","true","Simple Opportunity","2017-02-26","New Opportunity [2523]","Utilities","001B000000WJ6zbIAD","500B000000359KbIAI","005B0000003JK1iIAG","005B0000003JLIBIA4","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00015311","2019-11-26T18:58:17.000Z","Humana Insurance Co","006B0000003heRxIAI","Omitted",51.6,1290000
"001B000000WJ6zcIAD","BestCase","false","Simple Opportunity","2017-05-15","New Opportunity [2524]","Machinery","001B000000WJ6zcIAD","500B000000359KdIAI","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Low","false","Proposal/Quote","Simple Opportunity","N/A","00015313","2020-02-12T22:21:10.000Z","European American Capital Corp.","006B0000003heRyIAI","Best Case",81,1190000
"001B000000WJ6zeIAD","Forecast","false","Simple Opportunity","2017-06-11","New Opportunity [2525]","Utilities","001B000000WJ6zeIAD","500B000000359KgIAI","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","High","false","Negotiation","Simple Opportunity","N/A","00015316","2020-03-10T17:27:34.000Z","Tribune Company","006B0000003heRzIAI","Commit",81.6,1696000
"001B000000WJ6zfIAD","Pipeline","false","Simple Opportunity","2017-02-20","New Opportunity [2526]","Construction","001B000000WJ6zfIAD","500B000000359BrIAI","005B0000003JK1iIAG","005B0000003JLIJIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00014769","2019-11-20T17:57:25.000Z","Conner Winfield","006B0000003heS0IAI","Pipeline",69.6,1746000
"001B000000WJ6zhIAD","Closed","true","Simple Opportunity","2017-02-08","New Opportunity [2527]","Recreation","001B000000WJ6zhIAD","500B000000356oWIAQ","005B0000003JK1iIAG","005B0000003JLIHIA4","true","012B000000090sjIAA","High","false","Closed Won","Simple Opportunity","N/A","00011788","2019-11-08T20:13:13.000Z","National Business Furniture","006B0000003heS1IAI","Closed",51.6,1433000
"001B000000WJ6ziIAD","Omitted","true","Simple Opportunity","2017-04-20","New Opportunity [2528]","Energy","001B000000WJ6ziIAD","500B00000045wt1IAA","005B0000003JK1iIAG","005B0000003JLI5IAO","false","012B000000090sjIAA","High","false","Closed Lost","Simple Opportunity","N/A","00019747","2020-01-18T22:21:48.000Z","Strine Printing Company","006B0000003heS2IAI","Omitted",51.6,2001000
"001B000000ZU9FuIAL","Pipeline","false","Simple Opportunity","2017-03-04","New Opportunity [2529]","Transportation","001B000000ZU9FuIAL","500B000000356dbIAA","005B0000003JK1iIAG","005B0000003JLIIIA4","false","012B000000090sjIAA","Medium","false","Qualification","Simple Opportunity","N/A","00011116","2019-12-02T22:10:44.000Z","Lawson Closedloop","006B0000003heS3IAI","Pipeline",81.6,1806000
