"Closed","CreatedDate","LastProcessedDate","Account_Name","CloseDate","Amount"
"TRUE","2019-03-02","2021-08-12","Integrity Online Inc","2019-05-18",50000
"TRUE","2019-06-27","2021-08-12","Integrity Online Inc","2019-11-16",200000
"TRUE","2020-05-21","2021-08-12","Heart Of America Restaurants & Inn","2020-08-11",30000
"TRUE","2019-04-19","2021-08-12","Business Technology Associates","2019-07-24",30000
"TRUE","2020-03-10","2021-08-12","Finish Line","2020-05-31",33239
"TRUE","2020-08-22","2021-08-12","The Sherwin-Williams Company","2020-10-07",72000
"TRUE","2020-01-10","2021-08-12","Reading International","2020-02-25",20948
"FALSE","2020-09-15","2021-08-12","seacoast investor services, in","2021-02-27",31002
"TRUE","2019-07-17","2021-08-12","seacoast investor services, in","2019-11-18",4500
"TRUE","2019-06-15","2021-08-12","Sprint Nextel Corporation / Corporate Headquarters","2019-11-29",100000
"FALSE","2020-06-18","2021-08-12","Allied Building Products Corp.","2020-12-03",85889
"TRUE","2018-12-23","2021-08-12","Meadowbrook Insurance Group","2019-03-03",131578
"TRUE","2019-05-30","2021-08-12","Info4carscom Inc","2019-07-20",368098
"FALSE","2020-10-24","2021-08-12","Info4carscom Inc","2021-02-28",13157
"TRUE","2020-01-24","2021-08-12","Kaplan Tutoring","2020-06-08",77507
"TRUE","2020-02-16","2021-08-12","Apollo Programming","2020-05-03",12269
"TRUE","2019-01-02","2021-08-12","Daiichi Fine Chemicals","2019-04-26",0
"FALSE","2020-11-08","2021-08-12","Centurion Industries","2021-03-08",220000
"TRUE","2019-01-19","2021-08-12","Powernet Marketing Systems In","2019-04-23",90000
"TRUE","2019-04-17","2021-08-12","Cogent Business Applications","2019-08-20",161000
"TRUE","2019-02-16","2021-08-12","Momentum Technical Consulting","2019-06-15",190000
"TRUE","2019-05-05","2021-08-12","Momentum Technical Consulting","2019-07-22",40000
"TRUE","2020-08-31","2021-08-12","Momentum Technical Consulting","2020-11-21",250000
"TRUE","2019-11-03","2021-08-12","EAInvest Securities","2019-12-21",14603
"TRUE","2018-12-31","2021-08-12","Excellence In Motivation","2019-03-31",59000
"TRUE","2019-06-03","2021-08-12","Howard Industries","2019-11-13",60000
"TRUE","2018-12-25","2021-08-12","Micromeritics Instrument Corp.","2019-06-19",100000
"TRUE","2020-05-08","2021-08-12","Medical Broadcasting Co","2020-11-06",40000
"TRUE","2019-12-17","2021-08-12","InHealth Medical","2020-05-15",300000
"TRUE","2018-12-19","2021-08-12","InHealth Medical","2019-05-22",312000
"TRUE","2020-05-22","2021-08-12","Framingham Realty Assocs Inc","2020-11-18",100000
"TRUE","2020-04-06","2021-08-12","Advanced Results Marketing","2020-09-11",50000
"TRUE","2020-01-27","2021-08-12","Goric Marketing Group Inc","2020-07-23",101000
"TRUE","2019-10-13","2021-08-12","OnSite Computer Training","2020-03-17",40000
"TRUE","2020-01-31","2021-08-12","Lucid International","2020-05-20",180368
"FALSE","2020-11-20","2021-08-12","Fuller Marketing Inc","2021-05-11",18775
"TRUE","2019-10-10","2021-08-12","Intersolutions Inc","2020-02-04",0
"TRUE","2019-04-10","2021-08-12","Landmark Interactive Holdings","2019-08-12",10000
"TRUE","2019-10-18","2021-08-12","Bfs Business Printing","2020-02-11",250000
"TRUE","2019-08-15","2021-08-12","Rainbow Rentals","2019-12-13",50000
"FALSE","2020-09-23","2021-08-12","Pensare Inc","2021-02-20",13157
"TRUE","2019-12-18","2021-08-12","Pensare Inc","2020-03-12",99999
"TRUE","2019-01-05","2021-08-12","Fine Light","2019-06-02",64921
"TRUE","2020-08-01","2021-08-12","Fine Light","2020-09-07",394736
"TRUE","2019-07-17","2021-08-12","TexLink Communication","2019-11-30",1
"TRUE","2019-11-09","2021-08-12","Regimedia USA Inc","2020-02-27",1
"TRUE","2020-03-19","2021-08-12","intellicap","2020-05-24",105000
"TRUE","2020-05-25","2021-08-12","Digital Bungalow Inc","2020-08-05",108510
"FALSE","2020-09-25","2021-08-12","Legacy Builders Inc","2021-02-28",200000
"TRUE","2020-03-22","2021-08-12","Legacy Builders Inc","2020-07-18",75000
"TRUE","2020-05-15","2021-08-12","Legacy Builders Inc","2020-11-09",250000
"TRUE","2019-05-04","2021-08-12","Markmin Staffing","2019-06-05",100000
"FALSE","2020-11-11","2021-08-12","Titanis Inc","2021-04-21",50000
"TRUE","2020-03-26","2021-08-12","Insync Consulting Group Inc","2020-08-23",100000
"FALSE","2020-10-02","2021-08-12","Tronex International","2021-03-11",15000
"TRUE","2019-09-15","2021-08-12","CoMedical, Inc","2020-02-20",60000
"TRUE","2020-04-02","2021-08-12","CoMedical, Inc","2020-09-19",30000
"TRUE","2020-05-15","2021-08-12","Libbey Glass Inc","2020-09-02",150000
"TRUE","2020-04-01","2021-08-12","Core Education and Consulting Solutions","2020-07-18",105000
"TRUE","2020-07-30","2021-08-12","Computer Plus Ctr Inc","2020-08-31",50000
"FALSE","2020-10-04","2021-08-12","Everyday Office Inc","2021-02-21",75000
"TRUE","2019-11-18","2021-08-12","Everyday Office Inc","2020-02-28",342000
"TRUE","2019-02-23","2021-08-12","CompuHelp Internet Access, Inc","2019-03-17",900000
"FALSE","2020-10-24","2021-08-12","The Integer Group","2021-03-12",626540
"TRUE","2019-06-17","2021-08-12","Encore Senior Living","2019-11-20",120000
"TRUE","2019-02-15","2021-08-12","Savant Lighting","2019-05-04",700000
"TRUE","2019-12-13","2021-08-12","Adaptive Marketing","2020-05-18",250000
"TRUE","2019-10-16","2021-08-12","Wells Fargo Specialized Lending, Servicing & Trust","2020-01-17",8552
"TRUE","2020-04-19","2021-08-12","Reed Business Systems Consulti","2020-08-27",40000
"TRUE","2019-01-10","2021-08-12","Tenaska, Inc","2019-05-18",58139
"TRUE","2019-08-04","2021-08-12","MindIQ Corp.","2019-09-13",143000
"TRUE","2019-05-13","2021-08-12","Ramp Rate Inc","2019-07-30",0
"TRUE","2019-11-24","2021-08-12","Ramp Rate Inc","2020-05-10",8000
"TRUE","2019-09-27","2021-08-12","Red Salsa Technologies, Inc","2020-02-27",60000
"TRUE","2019-07-30","2021-08-12","Red Salsa Technologies, Inc","2019-11-22",25000
"TRUE","2020-04-29","2021-08-12","Origin Interactive","2020-08-14",110000
"TRUE","2020-03-22","2021-08-12","Origin Interactive","2020-05-16",20000
"TRUE","2019-08-04","2021-08-12","Keithley Instruments","2019-12-12",700
"TRUE","2019-03-09","2021-08-12","Peminic","2019-08-14",3884
"FALSE","2020-08-25","2021-08-12","Menter Financial Group","2020-12-23",20000
"TRUE","2019-04-19","2021-08-12","BMG Direct Marketing Inc","2019-09-03",20000
"FALSE","2020-06-13","2021-08-12","W.M. Sprinkman Corp.","2020-12-03",23000
"TRUE","2020-04-05","2021-08-12","MovePoint","2020-05-23",150000
"TRUE","2019-02-05","2021-08-12","Automated Financial Systems","2019-07-25",30000
"TRUE","2020-02-26","2021-08-12","Automated Financial Systems","2020-06-13",250000
"TRUE","2020-02-02","2021-08-12","Advanced Institutional Management Softwa","2020-02-29",85000
"TRUE","2019-07-17","2021-08-12","Evinci","2019-12-04",7000
"TRUE","2020-02-02","2021-08-12","Santinelli Service Organization","2020-05-30",39881
"TRUE","2020-05-30","2021-08-12","Chemical Network Processing Service","2020-08-29",20000
"TRUE","2020-08-14","2021-08-12","Chemical Network Processing Service","2020-08-16",5000
"TRUE","2019-11-05","2021-08-12","Amx International Inc","2020-01-30",160000
"TRUE","2019-11-07","2021-08-12","CompInfo","2020-03-10",4500
"TRUE","2019-02-03","2021-08-12","CompInfo","2019-08-04",615000
"TRUE","2019-04-26","2021-08-12","Smart IT Training","2019-09-06",50000
"TRUE","2019-08-27","2021-08-12","Andy Broadaway International","2020-02-16",20000
"TRUE","2019-10-12","2021-08-12","Eosports Inc","2020-02-26",92000
"TRUE","2019-07-14","2021-08-12","Axiom Tech Inc","2019-11-15",20000
"TRUE","2020-04-15","2021-08-12","Intelemedia Communication Inc","2020-08-15",25000
"TRUE","2019-11-17","2021-08-12","Intelemedia Communication Inc","2020-04-03",25000
"FALSE","2020-06-10","2021-08-12","Intelemedia Communication Inc","2020-12-02",100000
"TRUE","2019-07-27","2021-08-12","Intelemedia Communication Inc","2019-12-11",50000
"TRUE","2019-07-06","2021-08-12","GVT Industries","2019-12-10",50000
"FALSE","2020-10-17","2021-08-12","The Integrity Group","2021-01-27",25000
"TRUE","2020-04-29","2021-08-12","Watkins Consulting Corp.","2020-09-24",80000
"TRUE","2020-04-07","2021-08-12","Arkin Medo","2020-09-20",50000
"FALSE","2020-07-10","2021-08-12","Vinova","2020-12-08",14080
"TRUE","2018-12-23","2021-08-12","Ferguson Consulting","2019-05-02",200000
"TRUE","2019-09-26","2021-08-12","Fcc Equipment Financing","2020-02-23",50000
"TRUE","2020-04-28","2021-08-12","Bluestone Consulting","2020-08-04",10000
"TRUE","2020-03-29","2021-08-12","SICK, Inc","2020-08-10",40000
"TRUE","2020-09-01","2021-08-12","Sharinga Networks Inc","2020-09-07",0
"TRUE","2019-11-14","2021-08-12","Superior Flux & Manufacturing Co.","2020-02-10",3289
"TRUE","2020-03-30","2021-08-12","Bain & Company","2020-08-15",5000
"TRUE","2019-03-28","2021-08-12","Brymar Industries","2019-08-17",10000
"TRUE","2019-12-18","2021-08-12","Grainger Inc","2020-01-22",23400
"TRUE","2019-08-14","2021-08-12","Air Royale International","2020-02-08",5000
"TRUE","2020-01-22","2021-08-12","Loomis Group Inc","2020-06-25",18841
"TRUE","2019-07-14","2021-08-12","Loomis Group Inc","2019-11-18",25000
"TRUE","2020-03-31","2021-08-12","Quantumhost Internet Svc","2020-08-22",500000
"TRUE","2018-12-26","2021-08-12","International Truck and Engine","2019-05-04",5000
"FALSE","2020-11-27","2021-08-12","Gasdat Information System","2021-05-21",10000
"TRUE","2019-10-16","2021-08-12","Futures Direct Inc","2020-02-27",10000
"TRUE","2019-09-14","2021-08-12","North Atlantic Industries","2019-10-27",17000
"TRUE","2019-04-06","2021-08-12","Net2Business","2019-08-18",24802
"TRUE","2019-05-28","2021-08-12","A C Controls Co Inc","2019-11-16",50000
"TRUE","2019-12-22","2021-08-12","H.C. Wainwright & Co.","2020-02-01",12500
"FALSE","2020-09-04","2021-08-12","Texbidcom Inc","2020-12-15",15337
"TRUE","2019-01-24","2021-08-12","AllBusiness.com","2019-05-21",100000
"TRUE","2020-04-14","2021-08-12","Dolphin Search","2020-08-19",250000
"TRUE","2019-08-27","2021-08-12","Bio Labs Inc","2020-02-10",51000
"TRUE","2019-09-13","2021-08-12","Bonded Business Svc","2020-02-27",35000
"TRUE","2019-12-11","2021-08-12","Bonded Business Svc","2020-05-04",250000
"TRUE","2019-08-04","2021-08-12","Interland","2019-11-30",15000
"TRUE","2019-05-26","2021-08-12","Gillan Marketing","2019-08-10",105000
"FALSE","2020-07-26","2021-08-12","Quantum Marketing Inc","2020-12-10",12600
"TRUE","2019-07-04","2021-08-12","E Ink Corporation","2019-11-29",100000
"TRUE","2019-08-11","2021-08-12","Quality Medical Publishing","2019-12-03",250000
"TRUE","2020-09-13","2021-08-12","Quality Medical Publishing","2020-11-22",70000
"TRUE","2020-02-01","2021-08-12","Northwinds Marketing Group","2020-05-09",15000
"TRUE","2020-07-08","2021-08-12","Monona Financial Co","2020-11-26",5000
"TRUE","2020-04-02","2021-08-12","Monona Financial Co","2020-08-31",100000
"TRUE","2019-04-29","2021-08-12","Lockheed Martin Aeronautics Company","2019-09-02",10000
"TRUE","2019-02-03","2021-08-12","Lockheed Martin Aeronautics Company","2019-05-16",50000
"FALSE","2020-09-12","2021-08-12","InfoCast Corporation","2021-03-01",55000
"TRUE","2019-03-14","2021-08-12","Arizona Parking Solutions","2019-06-10",55214
"TRUE","2019-07-11","2021-08-12","Hacienda Lighting","2019-11-30",250000
"TRUE","2020-08-18","2021-08-12","Hacienda Lighting","2020-11-20",77507
"FALSE","2020-09-18","2021-08-12","D F Electronics, Inc","2021-03-15",50000
"TRUE","2019-01-05","2021-08-12","D F Electronics, Inc","2019-05-31",12048
"TRUE","2019-06-04","2021-08-12","Promark Interactive","2019-10-20",12000
"TRUE","2019-10-31","2021-08-12","KCI USA, Inc","2020-02-18",77507
"TRUE","2019-06-22","2021-08-12","Checkpoint Systems","2019-12-05",200000
"TRUE","2018-12-10","2021-08-12","TransAct Technologies Incorporated","2019-05-22",50000
"TRUE","2020-03-16","2021-08-12","GOiConsulting, L.L.C.","2020-08-19",0
"FALSE","2020-10-11","2021-08-12","GOiConsulting, L.L.C.","2021-01-22",150000
"TRUE","2019-06-01","2021-08-12","Freelon Group Inc","2019-08-30",28620
"FALSE","2020-07-30","2021-08-12","New Horizons Computer Learning Center of Chicago","2020-12-01",14000
"TRUE","2019-02-09","2021-08-12","Epeople Inc","2019-04-23",170000
"TRUE","2020-04-14","2021-08-12","DA Consulting Group","2020-07-17",30000
"TRUE","2020-05-29","2021-08-12","Wausau Financial Systems","2020-10-16",214443
"FALSE","2020-11-09","2021-08-12","Wausau Financial Systems","2021-02-25",600000
"TRUE","2019-01-18","2021-08-12","Resource Center Inc","2019-03-05",2464
"TRUE","2018-11-30","2021-08-12","WACO Instruments","2019-05-11",2000
"FALSE","2020-09-07","2021-08-12","Newmarket International","2021-02-04",200000
"TRUE","2020-04-06","2021-08-12","JIL Information Systems","2020-10-01",5000
"TRUE","2019-03-19","2021-08-12","Andwin Corporation","2019-08-23",30000
"FALSE","2020-10-25","2021-08-12","Global Solutions Group Inc","2021-04-19",15000
"TRUE","2020-01-15","2021-08-12","JCG International","2020-06-14",60240
"FALSE","2020-07-24","2021-08-12","Fine Point Technologies","2020-11-29",30000
"TRUE","2019-06-20","2021-08-12","Fine Point Technologies","2019-11-26",24785
"TRUE","2019-05-31","2021-08-12","Fine Point Technologies","2019-10-31",1500
"TRUE","2019-02-04","2021-08-12","Cpa2Biz Inc","2019-06-08",5000
"TRUE","2020-07-13","2021-08-12","Cpa2Biz Inc","2020-11-24",263157
"FALSE","2020-10-24","2021-08-12","Towers Watson Delaware Inc","2021-02-19",5000
"TRUE","2020-03-29","2021-08-12","Towers Watson Delaware Inc","2020-08-29",30000
"TRUE","2019-09-18","2021-08-12","Color Q Inc","2020-02-13",20000
"TRUE","2019-09-29","2021-08-12","Color Q Inc","2019-11-30",3840
"TRUE","2019-08-20","2021-08-12","Blue Fin Technologies","2019-11-30",14000
"FALSE","2020-07-24","2021-08-12","Igivecom Inc","2020-12-01",4000
"TRUE","2019-08-04","2021-08-12","Fancort Industries","2019-08-20",60000
"FALSE","2020-10-17","2021-08-12","ADVANCED BusinessLink","2021-02-20",20000
"TRUE","2020-04-06","2021-08-12","Brookline Bancorp","2020-08-13",5000
"TRUE","2020-04-07","2021-08-12","Winter Wyman & Company","2020-08-20",20000
"TRUE","2020-04-18","2021-08-12","Winter Wyman & Company","2020-08-18",150000
"TRUE","2019-02-16","2021-08-12","Aether Holdings","2019-06-06",0
"TRUE","2019-10-30","2021-08-12","Royal Window Coverings","2020-03-02",12000
"TRUE","2019-11-14","2021-08-12","SpeechMachines","2020-04-03",30000
"TRUE","2019-06-11","2021-08-12","Industrial Software Solutions","2019-11-20",450000
"TRUE","2020-01-07","2021-08-12","Educational Housing Services","2020-03-20",250000
"TRUE","2019-03-06","2021-08-12","Alchemisity Interactive Group","2019-08-09",140000
"TRUE","2019-12-05","2021-08-12","Independent Bank","2020-05-19",60000
"FALSE","2020-09-26","2021-08-12","Datalink Corporation","2021-02-17",20000
"TRUE","2019-06-04","2021-08-12","Datalink Corporation","2019-11-13",20000
"TRUE","2020-04-19","2021-08-12","Datalink Corporation","2020-09-06",8500
"TRUE","2020-03-11","2021-08-12","Datalink Corporation","2020-05-30",15000
"TRUE","2019-02-06","2021-08-12","MSC Industrial Direct Co.","2019-05-13",50000
"TRUE","2019-12-09","2021-08-12","Calkins Media Incorporated","2019-12-09",15000
"TRUE","2020-01-25","2021-08-12","InGame Media","2020-04-29",100000
"TRUE","2020-05-26","2021-08-12","Nevada Credico Inc","2020-09-14",3000
"TRUE","2019-12-25","2021-08-12","Trinsic Communications","2020-04-11",29617
"TRUE","2019-04-24","2021-08-12","Compras Express   Inc","2019-07-20",10000
"TRUE","2020-05-05","2021-08-12","Compras Express   Inc","2020-09-05",10000
"TRUE","2019-04-04","2021-08-12","Suncom Wireless Holdings","2019-08-23",13000
"TRUE","2020-07-11","2021-08-12","Career Rewards Inc","2020-11-06",15000
"TRUE","2020-05-24","2021-08-12","Inphomatch Inc","2020-08-16",6700
"TRUE","2019-12-27","2021-08-12","Metapath Software Internationl","2020-05-08",97000
"TRUE","2020-03-07","2021-08-12","Home Account Network Inc","2020-09-01",199500
"FALSE","2020-11-12","2021-08-12","Mariner","2021-05-13",3000
"TRUE","2020-02-28","2021-08-12","Mariner","2020-08-30",60000
"FALSE","2020-08-28","2021-08-12","Media Service Inc","2021-02-16",0
"TRUE","2019-08-01","2021-08-12","Media Service Inc","2019-11-11",5000
"TRUE","2019-05-08","2021-08-12","ieWild Inc","2019-09-09",0
"TRUE","2019-08-21","2021-08-12","Via Marketing & Design","2019-12-26",20000
"FALSE","2020-09-29","2021-08-12","Native Minds","2021-02-28",50000
"TRUE","2019-09-23","2021-08-12","Concord Industries Inc","2020-03-03",400000
"TRUE","2019-03-28","2021-08-12","Concord Industries Inc","2019-09-11",40000
"TRUE","2019-06-26","2021-08-12","The Designory Inc","2019-12-17",4000
"FALSE","2020-10-27","2021-08-12","InStore Audio Network","2021-02-23",20000
"FALSE","2020-09-20","2021-08-12","CAINE & WEINER COMPANY","2021-01-24",110000
"TRUE","2019-02-07","2021-08-12","Bell Industries   Technology Solutions Group","2019-06-14",9900
"TRUE","2019-06-22","2021-08-12","InterPacket Networks","2019-12-07",80000
"TRUE","2020-03-26","2021-08-12","KW International","2020-09-16",60000
"TRUE","2020-04-09","2021-08-12","KW International","2020-05-22",19500
"TRUE","2019-10-31","2021-08-12","Innovation X","2020-03-01",100001
"TRUE","2019-10-20","2021-08-12","Innovation X","2019-11-14",150000
"TRUE","2020-03-26","2021-08-12","Innovation X","2020-05-15",111000
"TRUE","2019-03-22","2021-08-12","Windsor Capital Group Hotels","2019-09-01",45000
"TRUE","2020-02-12","2021-08-12","Windsor Capital Group Hotels","2020-06-08",55000
"TRUE","2020-07-04","2021-08-12","CIT Equipment Financing","2020-11-05",15000
"TRUE","2020-05-09","2021-08-12","Roeing Corp.","2020-09-08",1000000
"TRUE","2019-06-11","2021-08-12","Byington Development Group","2019-12-10",30000
"TRUE","2020-06-08","2021-08-12","Marketing On Call","2020-11-21",61349
"FALSE","2020-10-15","2021-08-12","Texas Farm & Ranch Magazine","2021-03-04",105000
"TRUE","2019-01-26","2021-08-12","Texas Farm & Ranch Magazine","2019-05-25",161963
"TRUE","2019-10-11","2021-08-12","Outsourcingcom Inc","2020-02-14",30674
"FALSE","2020-11-20","2021-08-12","Revere Inc","2021-03-17",20000
"TRUE","2020-03-23","2021-08-12","Nco Financial Investigative","2020-08-10",125011
"TRUE","2020-01-01","2021-08-12","Pump Systems Inc","2020-03-23",30674
"TRUE","2020-01-24","2021-08-12","Maritz Incentives","2020-05-03",10000
"TRUE","2020-02-21","2021-08-12","Skarlet Media Inc","2020-05-15",70000
"TRUE","2018-12-12","2021-08-12","OnDemand Inc","2019-05-03",85000
"FALSE","2020-10-14","2021-08-12","Zeeo Interactive Inc","2021-02-25",0
"FALSE","2020-10-19","2021-08-12","Teledyne Instruments dba Oil & Gas","2021-02-24",50000
"FALSE","2020-10-19","2021-08-12","Internet HIGHWAY","2021-02-10",6578
"TRUE","2019-07-08","2021-08-12","FedEx Kinko's Office And Print Services","2019-12-13",15000
"TRUE","2020-01-07","2021-08-12","WineCountry Media","2020-05-12",150000
"TRUE","2019-03-14","2021-08-12","INTERSHOP Communications","2019-08-08",180722
"TRUE","2019-10-02","2021-08-12","INTERSHOP Communications","2020-02-09",17441
"TRUE","2020-01-22","2021-08-12","Managing Editor","2020-06-06",21472
"TRUE","2019-11-10","2021-08-12","Zero Stage Capital Company, Inc","2020-03-11",50000
"TRUE","2020-01-24","2021-08-12","Counsel Springwell Capital Partners","2020-05-31",40000
"TRUE","2019-01-06","2021-08-12","Counsel Springwell Capital Partners","2019-06-08",400000
"TRUE","2019-07-05","2021-08-12","Root Group Inc","2019-08-20",72368
"TRUE","2019-10-10","2021-08-12","Root Group Inc","2020-02-28",85000
"TRUE","2020-01-24","2021-08-12","Quintrex Data Systems Corp","2020-07-12",4454
"TRUE","2019-05-13","2021-08-12","DRS Network and Testing Solutions","2019-09-08",10000
"TRUE","2020-09-15","2021-08-12","Initiate Systems","2020-11-04",10000
"TRUE","2019-08-20","2021-08-12","Initiate Systems","2019-11-28",560000
"TRUE","2020-01-23","2021-08-12","Jake's Finer Foods","2020-06-23",0
"TRUE","2020-02-19","2021-08-12","Great Northern Financial Svc","2020-06-24",27631
"TRUE","2020-05-14","2021-08-12","Great Northern Financial Svc","2020-08-09",6395
"TRUE","2020-01-21","2021-08-12","CCC Information Services","2020-04-13",110000
"TRUE","2019-12-18","2021-08-12","BondDesk Trading","2020-02-08",70000
"TRUE","2020-03-08","2021-08-12","BondDesk Trading","2020-09-10",70000
"FALSE","2020-11-23","2021-08-12","BondDesk Trading","2021-03-04",100000
"FALSE","2020-09-14","2021-08-12","BondDesk Trading","2021-03-13",125000
"TRUE","2019-09-06","2021-08-12","BondDesk Trading","2020-02-27",200000
"TRUE","2020-07-03","2021-08-12","BondDesk Trading","2020-11-04",350000
"FALSE","2020-07-11","2021-08-12","Washington Post Advertising","2020-12-18",101000
"TRUE","2019-05-12","2021-08-12","Washington Post Advertising","2019-06-27",81855
"TRUE","2019-01-21","2021-08-12","IntegraColor","2019-05-17",50000
"TRUE","2020-05-14","2021-08-12","National Service Direct Inc","2020-09-07",20000
"TRUE","2019-06-21","2021-08-12","Spindle Co","2019-09-21",4000
"TRUE","2020-05-27","2021-08-12","I/O Interconnect, Ltd","2020-09-05",150000
"TRUE","2019-04-20","2021-08-12","K2B, Incorporated","2019-08-06",20000
"TRUE","2019-09-20","2021-08-12","Republic Finance","2020-02-01",120000
"TRUE","2020-09-13","2021-08-12","Commsys Inc","2020-11-06",150000
"TRUE","2020-09-06","2021-08-12","D & H Industries Inc","2020-10-24",77507
"TRUE","2019-03-28","2021-08-12","4M Building Solutions","2019-09-16",200000
"TRUE","2020-01-05","2021-08-12","4M Building Solutions","2020-05-27",8554
"FALSE","2020-10-17","2021-08-12","Cummins Southern Plains Power","2021-02-21",15000
"TRUE","2019-01-28","2021-08-12","Cummins Southern Plains Power","2019-03-17",25000
"TRUE","2019-08-30","2021-08-12","Intraware","2020-02-22",4786
"TRUE","2019-02-04","2021-08-12","General Bearing Corporation","2019-07-24",110000
"TRUE","2019-04-24","2021-08-12","Canon Business Machines Inc","2019-10-03",92024
"FALSE","2020-11-13","2021-08-12","Critical Path Software Inc","2021-04-28",26993
"FALSE","2020-11-09","2021-08-12","HOB Entertainment","2021-03-20",49079
"FALSE","2020-09-28","2021-08-12","Kaidara Software Inc","2021-02-06",100000
"TRUE","2019-09-26","2021-08-12","Sun Life Financial Services Company","2020-02-01",250000
"TRUE","2020-01-17","2021-08-12","Promotional Products Association International","2020-05-22",500000
"TRUE","2019-02-14","2021-08-12","Outlook Magazine","2019-05-17",101000
"TRUE","2019-07-28","2021-08-12","Outlook Magazine","2019-12-07",150000
"TRUE","2019-12-29","2021-08-12","CEC Entertainment","2020-03-16",69000
"FALSE","2020-09-27","2021-08-12","GoldPocket Interactive","2021-01-25",30000
"TRUE","2019-06-20","2021-08-12","Avenue West Corp Housing","2019-10-26",100000
"TRUE","2019-06-08","2021-08-12","Business Wire - LA","2019-11-22",12401
"TRUE","2019-11-28","2021-08-12","Business Wire - LA","2020-05-18",12401
"TRUE","2019-07-14","2021-08-12","GE Distribution Finance","2019-12-13",10459
"TRUE","2020-03-03","2021-08-12","Continental Paper & Supply Co.","2020-08-05",150000
"TRUE","2019-11-30","2021-08-12","Continental Paper & Supply Co.","2020-05-04",100000
"FALSE","2020-09-22","2021-08-12","Travel Insured International","2021-03-18",90000
"TRUE","2020-07-10","2021-08-12","SDI Industries","2020-08-19",54255
"TRUE","2019-03-16","2021-08-12","SDI Industries","2019-05-29",50000
"TRUE","2019-01-20","2021-08-12","SDI Industries","2019-04-20",20000
"TRUE","2020-01-09","2021-08-12","Innovative Media Group Inc","2020-06-15",250000
"TRUE","2020-05-05","2021-08-12","Lockheed Martin Automotive","2020-09-16",144578
"TRUE","2020-01-15","2021-08-12","Lockheed Martin Automotive","2020-03-12",155014
"TRUE","2019-08-28","2021-08-12","Mitsubishi Electric US- Cooling & Heating","2020-01-26",105000
"TRUE","2020-05-15","2021-08-12","MindVisions","2020-07-10",110009
"TRUE","2020-03-16","2021-08-12","iNTELEFILM Corporation","2020-06-17",15000
"TRUE","2020-04-30","2021-08-12","Eze Castle Integration","2020-09-17",188916
"TRUE","2019-09-20","2021-08-12","Temple Inland","2020-03-12",300000
"TRUE","2020-01-21","2021-08-12","Cambridge Integrated Services Group","2020-05-26",100000
"FALSE","2020-09-07","2021-08-12","INMS","2021-02-23",10834
"TRUE","2019-11-17","2021-08-12","Bbk Holding Company","2020-02-23",110000
"TRUE","2019-11-27","2021-08-12","Liquid Engines","2020-03-12",125000
"TRUE","2020-07-12","2021-08-12","Mercer Hr Consulting","2020-11-12",2000
"TRUE","2019-02-18","2021-08-12","reminders on  line","2019-05-19",50000
"FALSE","2020-11-09","2021-08-12","BrainDock.com","2021-03-07",55000
"TRUE","2020-05-30","2021-08-12","Mast Industries Inc","2020-09-27",400000
"TRUE","2019-02-23","2021-08-12","Ganson Engineering","2019-08-18",151162
"TRUE","2019-06-02","2021-08-12","ING Southland Life","2019-11-05",50000
"TRUE","2019-10-06","2021-08-12","Computerized Facility Integration","2019-11-17",10392
"TRUE","2019-02-25","2021-08-12","US Oil & Refining Co.","2019-08-18",6134
"TRUE","2020-01-23","2021-08-12","Interra DVT","2020-06-19",400000
"TRUE","2020-01-13","2021-08-12","American Bankers Insurance Group Inc","2020-06-17",109000
"TRUE","2020-05-30","2021-08-12","American Bankers Insurance Group Inc","2020-11-18",52000
"TRUE","2020-08-18","2021-08-12","Bluetarp Financial","2020-11-18",150000
"TRUE","2020-04-04","2021-08-12","Cardomain Network","2020-08-28",10000
"TRUE","2020-04-05","2021-08-12","Cardomain Network","2020-09-18",30000
"TRUE","2020-04-30","2021-08-12","Microchip Technology Inc","2020-08-24",100000
"TRUE","2020-03-09","2021-08-12","Microfluidics International Corporation","2020-08-20",3000
"TRUE","2019-02-09","2021-08-12","Austin Employee Retirement","2019-07-15",3067
"TRUE","2019-01-23","2021-08-12","Amdocs LTD./ North Carolina Office","2019-02-28",125000
"FALSE","2020-08-08","2021-08-12","Amdocs LTD./ North Carolina Office","2020-11-30",23400
"TRUE","2019-10-12","2021-08-12","GeoLearning","2019-11-13",105000
"FALSE","2020-09-16","2021-08-12","GeoLearning","2020-12-19",79141
"FALSE","2020-11-05","2021-08-12","GeoLearning","2021-03-11",10000
"TRUE","2019-07-31","2021-08-12","GeoLearning","2019-11-28",60000
"FALSE","2020-09-08","2021-08-12","West Publishing Corporation","2021-03-09",70000
"FALSE","2020-11-28","2021-08-12","Flightsafety International Inc","2021-02-28",5577
"TRUE","2020-02-01","2021-08-12","Flightsafety International Inc","2020-06-06",300000
"TRUE","2019-03-07","2021-08-12","Flightsafety International Inc","2019-06-09",110000
"TRUE","2020-03-14","2021-08-12","NISA Investment Advisors","2020-09-04",300000
"TRUE","2019-03-22","2021-08-12","Webb Interactive Services","2019-08-11",15000
"TRUE","2019-03-13","2021-08-12","Reading Alloys","2019-07-25",45000
