"LastModifiedDate","AccountGroup.Name","Description","BillingCity","ccrz__PreventAddrBookSave__c","JigsawCompanyId","Website","LastReferencedDate","Name","Industry","ccrz__PreventNewBillAddrCO__c","Phone","AccountSource","ShippingCountry","BillingPostalCode","ShippingCity","PhotoUrl","ccrz__PreventNewAddrCheckout__c","ccrz__CustomField2__c","IsDeleted","LastViewedDate","AccountNumber","ShippingStreet","SystemModstamp","ccrz__TaxExemptAccount__c","Type","BillingCountry","ccrz__SourceSystem__c","BillingStreet","ShippingPostalCode","CreatedDate","LastActivityDate","ccrz__CustomField1__c","ccrz__E_AccountGroup__c","ShippingState","Id","SicDesc","ccrz__UsedByCloudcraze__c","Fax","BillingState","Jigsaw","NumberOfEmployees","AnnualRevenue"
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Colorado Springs NE","Retail","false","(719) 555-1212",,"United States",,"Colorado Springs",,"false",,"false",,"A0144","9670 Prominent Pt","2020-04-14T14:25:48.000Z","false","Big Box",,,,"80924","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycJrQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Glendale","Retail","false","(303) 209-0182",,"United States",,"Glendale",,"false",,"false",,"A0162","4301 E Virginia Ave","2020-04-14T14:25:48.000Z","false","Big Box",,,,"80246","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycJsQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Denver West","Retail","false","(303) 555-1212",,"United States",,"Lakewood",,"false",,"false",,"A0172","14500 W Colfax Ave Unit B1","2020-04-14T14:25:48.000Z","false","Big Box",,,,"80401","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycJtQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Denver SE","Retail","false","(303) 555-1212",,"United States",,"Denver",,"false",,"false",,"A0014","7777 E Hampden Ave","2020-04-14T14:25:48.000Z","false","Big Box",,,,"80231","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycJuQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Lakewood","Retail","false","(303) 555-1212",,"United States",,"Lakewood",,"false",,"false",,"A0177","460 S Vance St","2020-04-14T14:25:48.000Z","false","Big Box",,,,"80226","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycJvQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Sheridan","Retail","false","(303) 555-1212",,"United States",,"Sheridan",,"false",,"false",,"A0041","3650 Riverpoint Pkwy","2020-04-14T14:25:48.000Z","false","Big Box",,,,"80110","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycJwQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Chicago State St","Retail","false","(312) 555-1212",,"United States",,"Chicago",,"false",,"false",,"A0125","1 S State St","2020-04-14T14:25:48.000Z","false","Big Box",,,,"60603","2020-04-14T14:25:48.000Z",,,,"IL","0013A00001gycJxQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Phoenix","Retail","false","(602) 555-1212",,"United States",,"Phoenix",,"false",,"false",,"A0043","5715 N 19th Ave","2020-04-14T14:25:48.000Z","false","Big Box",,,,"85015","2020-04-14T14:25:48.000Z",,,,"AZ","0013A00001gycJyQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Scottsdale","Retail","false","(480) 555-1212",,"United States",,"Scottsdale",,"false",,"false",,"A0121","9000 E Talking Stick Way","2020-04-14T14:25:48.000Z","false","Big Box",,,,"85250","2020-04-14T14:25:48.000Z",,,,"AZ","0013A00001gycJzQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Surprise","Retail","false","(623) 555-1212",,"United States",,"Surprise",,"false",,"false",,"A0049","13731 W Bell Rd","2020-04-14T14:25:48.000Z","false","Big Box",,,,"85374","2020-04-14T14:25:48.000Z",,,,"AZ","0013A00001gycK0QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Boston Fenway","Retail","false","(857) 555-1212",,"United States",,"Boston",,"false",,"false",,"A0016","1341 Boylston St","2020-04-14T14:25:48.000Z","false","Big Box",,,,"2215","2020-04-14T14:25:48.000Z",,,,"MA","0013A00001gycK1QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Boston South Bay","Retail","false","(617) 555-1212",,"United States",,"Dorchester",,"false",,"false",,"A0059","7 Allstate Rd","2020-04-14T14:25:48.000Z","false","Big Box",,,,"2125","2020-04-14T14:25:48.000Z",,,,"MA","0013A00001gycK2QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Walnut Creek","Retail","false","(925) 555-1212",,"United States",,"Walnut Creek",,"false",,"false",,"A0045","1871 N Main Street","2020-04-14T14:25:48.000Z","false","Big Box",,,,"94596","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycK3QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - San Francisco Central","Retail","false","(415) 555-1212",,"United States",,"San Francisco",,"false",,"false",,"A0113","789 Mission Street","2020-04-14T14:25:48.000Z","false","Big Box",,,,"94103","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycK4QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Store - Riverhead","Retail","false","(631) 555-1212",,"United States",,"Riverhead",,"false",,"false",,"A0131","200 Tanger Malle Drive, SP 221","2020-04-14T14:25:48.000Z","false","Big Box",,,,"11901","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycK5QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Santa Rosa","false",,,,"NTO Store - Santa Rosa","Retail","false","(707) 215-5460",,"United States","95407","Santa Rosa",,"false",,"false",,"A0008","1970 Santa Rosa Avenue","2020-04-14T14:25:48.000Z","false","Specialty Store","United States",,"1970 Santa Rosa Avenue","95407","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycK6QAI",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Austin","Retail","false","(512) 555-1212",,"United States",,"Austin",,"false",,"false",,"A0105","4301 W. William Cannon","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"78749","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycK7QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Chandler","Retail","false","(480) 555-1212",,"United States",,"Chandler",,"false",,"false",,"A0095","2955 West Ray Road","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"85225","2020-04-14T14:25:48.000Z",,,,"AZ","0013A00001gycK8QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Irving","Retail","false","(214) 555-1212",,"United States",,"Irving",,"false",,"false",,"A0147","6741 N MacArthur Blvd","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"75039","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycK9QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Gold Coast","Retail","false","(312) 555-1212",,"United States",,"Chicago",,"false",,"false",,"A0149","30 West Huron St","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"60654","2020-04-14T14:25:48.000Z",,,,"IL","0013A00001gycKAQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Lincoln Park","Retail","false","(312) 555-1212",,"United States",,"Chicago",,"false",,"false",,"A0161","1550 N. Kingsbury Street","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"60642","2020-04-14T14:25:48.000Z",,,,"IL","0013A00001gycKBQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Chelsea","Retail","false","(212) 555-1212",,"United States",,"New York",,"false",,"false",,"A0135","250 7th Ave","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"10001","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycKCQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - NYC","Retail","false","(212) 555-1212",,"United States",,"New York",,"false",,"false",,"A0151","95 East Houston St","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"10002","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycKDQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Fort Worth","Retail","false","(682) 555-1212",,"United States",,"Fort Worth",,"false",,"false",,"A0123","3720 Vision Drive","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"76109","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycKEQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"San Francisco","false",,,,"Fare Merchants - Noe Valley","Retail","false","(415) 555-1212",,"United States","94114","San Francisco",,"false",,"false",,"A0139","3950 24th Street","2020-04-14T14:25:48.000Z","false","Supermarket","United States",,"3950 24th Street","94114","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKFQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,"San Francisco","false",,,,"Fare Merchants - Market St","Retail","false","(415) 555-1212",,"United States","94114","San Francisco",,"false",,"false",,"A0093","2001 Market Street","2020-04-14T14:25:48.000Z","false","Supermarket","United States",,"2001 Market Street","94114","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKGQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Lakewood","Retail","false","(303) 555-1212",,"United States",,"Lakewood",,"false",,"false",,"A0058","444 S Wadsworth Blvd","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"80226","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycKHQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Fort Collins","Retail","false","(970) 555-1212",,"United States",,"Fort Collins",,"false",,"false",,"A0091","2201 S College Ave","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"80525","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycKIQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Brooklyn","Retail","false","(718) 555-1212",,"United States",,"Brooklyn",,"false",,"false",,"A0154","238 Bedford Ave","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"11249","2020-04-14T14:25:48.000Z",,,,"NY","0013A00001gycKJQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Denver","Retail","false","(303) 555-1212",,"United States",,"Denver",,"false",,"false",,"A0150","1111 S. Washington Street","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"80210","2020-04-14T14:25:48.000Z","2019-06-24",,,"CO","0013A00001gycKKQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Phoenix","Retail","false","(480) 555-1212",,"United States",,"Phoenix",,"false",,"false",,"A0067","7111 E. Mayo Blvd.","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"85054","2020-04-14T14:25:48.000Z",,,,"AZ","0013A00001gycKLQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"San Francisco","false",,,,"Fare Merchants - Ocean","Retail","false","(415) 555-1212",,"United States","94112","San Francisco",,"false",,"false",,"A0106","1150 Ocean Ave","2020-04-14T14:25:48.000Z","false","Supermarket","United States",,"1150 Ocean Ave","94112","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKMQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Overland Park","Retail","false","(913) 555-1212",,"United States",,"Overland Park",,"false",,"false",,"A0146","6621 West 119th Street","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"66209","2020-04-14T14:25:48.000Z",,,,"KS","0013A00001gycKNQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Monterey","false",,,,"Fare Merchants - Monterey","Retail","false","(831) 555-1212",,"United States","93940","Monterey",,"false",,"false",,"A0148","800 Del Monte Center","2020-04-14T14:25:48.000Z","false","Supermarket","United States",,"800 Del Monte Center","93940","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKOQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,"Redwood City","false",,,,"Nutrition Stop - Redwood City","Retail","false","(650) 555-1212",,"United States","94063-2849","Redwood City",,"false",,"false",,"A0190","2485 El Camino Real","2020-04-14T14:25:48.000Z","false","Mom and Pop Store","United States",,"2485 El Camino Real","94063-2849","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKPQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlet (Chicago)","Retail","false","(630) 555-1212",,"United States",,"Aurora",,"false",,"false",,"A0173","1650 Premium Outlet Blvd","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"60502","2020-04-14T14:25:48.000Z",,,,"IL","0013A00001gycKQQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlet (Denver)","Retail","false","(303) 555-1212",,"United States",,"Castle Rock",,"false",,"false",,"A0179","5050 Factory Shops Blvd","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"80108","2020-04-14T14:25:48.000Z",,,,"CO","0013A00001gycKRQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlet (Jersey Gardens)","Retail","false","(908) 555-1212",,"United States",,"Elizabeth",,"false",,"false",,"A0029","651 Kapkowski Rd","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"7201","2020-04-14T14:25:48.000Z",,,,"NJ","0013A00001gycKSQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Livermore","false",,,,"Alpine Nutrition Outlet (Livermore)","Retail","false","(925) 555-1212",,"United States","94551","Livermore",,"false",,"false",,"A0062","2774 Livermore Outlets Dr","2020-04-14T14:25:48.000Z","false","Outlet Store","United States",,"2774 Livermore Outlets Dr","94551","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKTQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlet (Vacaville)","Retail","false","(707) 555-1212",,"United States",,"Vacaville",,"false",,"false",,"A0061","321 Nut Tree Rd","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"95687","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKUQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants","N/A","false","(415) 555-1212",,"United States",,"San Francisco",,"false",,"false",,,"2001 Market Street","2020-04-14T14:25:48.000Z","false","Supermarket",,,,"94114","2020-04-14T14:25:48.000Z",,,,"CA","0013A00001gycKVQAY",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Los Angeles","false",,,,"Sean Meacham","N/A","false","(530) 244-5989",,,,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,,,"12995 Kennedy Street",,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKWQAY",,"false",,"CA",,0,0
"2020-04-14T14:25:48.000Z",,,"Paso Robles","false",,,,"Newton Farms","Agriculture","false","650-935-5105",,,"93446",,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,"USA",,"1520 Kiler Canyon Rd",,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKXQAY",,"false",,"CA",,22,2350000
"2020-04-14T14:25:48.000Z",,,"Shanghai","false",,"www.runsmarter.com",,"Run Smarter Corp","Healthcare & Life Sciences","false","+86 (21) 2082 9888","Referral","China","200030","Shanghai",,"false",,"false",,"A29168899","355 Hong Qiao Lu","2020-04-14T14:25:48.000Z","false","Mid-Market","China",,"355 Hong Qiao Lu","200030","2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKYQAY",,"false","(653) 555-0152","N/A",,370,1250000000
"2020-04-14T14:25:48.000Z",,,"Chicago","false",,,,"Fitness Coaches","Retail","false","312-555-1212","Referral",,"60601",,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,"USA",,"111 W Illinois",,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKZQAY",,"false",,"IL",,0,0
"2020-04-14T14:25:48.000Z",,,"Naperville","false",,,,"Fitness Gurus","Retail","false","312-555-1212","Website",,"60540",,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,"USA",,"147 Center Street",,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKaQAI",,"false",,"IL",,3,54726
"2020-04-14T14:25:48.000Z",,,"San Francisco","false",,,,"Fitness Experts","Retail","false","415-555-1212","Social Media",,"94104",,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,"USA",,"200 Market Street",,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKbQAI",,"false",,"CA",,16,694132
"2020-04-14T14:25:48.000Z",,"Market leader in its field.","Seminole","false",,"www.amptech.com",,"Sure Store - Mecklenburg","Retail","false","+44 20 7946 0146","Referral","United States","33701","Charlotte",,"false",,"false",,"A0158","Mecklenburg","2020-04-14T14:25:48.000Z","false","Chain","USA",,"10840 Endeavour Way","14863","2020-04-14T14:25:48.000Z","2017-10-28",,,"NC","0013A00001gycKcQAI",,"false","(711) 555-0182","FL",,3100,630000000
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fastest Men Alive","N/A","false",,,,,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKdQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,"An innovator in its area.","Tallahassee","false",,"www.missoulasonsinc.net",,"Sure Store - Polk","Retail","false","(178) 555-0153","Website","United States","14751","Lakeland",,"false",,"false",,"A0167","Polk","2020-04-14T14:25:48.000Z","false","Chain","USA",,"3116-3118 County Road 158","16342","2020-04-14T14:25:48.000Z","2019-05-19",,,"FL","0013A00001gycKeQAI",,"false","(178) 555-0182","FL",,235,7600000
"2020-04-14T14:25:48.000Z",,"Market leader in its field.","Kansas City","false",,"www.optosinc.net",,"Huge Store - Kansas City","Retail","false","(720) 555-0153","Referral","United States","13041","Kansas City",,"false",,"false",,"A0111","401-403 Northeast Maple Drive","2020-04-14T14:25:48.000Z","false","Specialty Store","USA",,"401-403 Northeast Maple Drive","13041","2020-04-14T14:25:48.000Z","2018-01-14",,,"MO","0013A00001gycKfQAI",,"false","(720) 555-0182","MO",,3900,550000000
"2020-04-14T14:25:48.000Z",,"The monarch of this magic kingdom is no man but a mouse -- Mickey Mouse. The Walt Disney Company is the world's largest media conglomerate, with assets encompassing movies, television, publishing, and theme parks. Its Disney/ABC Television Group includes ","London","false","210079","www.assurity.com",,"Better Buy - Columbia","Financial Services","false","+44 20 7946 0873","Website","United States","E14 5JP","Columbia",,"false",,"false",,"A0039","Richland","2020-04-14T14:25:48.000Z","false","Chain","United Kingdom",,"25 Bank Street","8350","2020-04-14T14:25:48.000Z",,,,"SC","0013A00001gycKgQAI","Television Broadcasting Stations","false","+1.818.560.1035","CA","210079",260,42278000000
"2020-04-14T14:25:48.000Z",,,"Evanston","false","149749","www.plasmosis.com",,"Sure Store - Greene","Retail","false","(240) 555-8271","Marketing Event","United States","55723","Springfield",,"false",,"false",,"A0132","Greene","2020-04-14T14:25:48.000Z","false","Chain","USA",,"1549 Sherman Avenue","2827","2020-04-14T14:25:48.000Z",,,,"MO","0013A00001gycKhQAI","Cable and Other Pay Television Services","false","+1.860.766.2213","IL","149749",410,0
"2020-04-14T14:25:48.000Z",,"ABC operates the #3 television network in the US (behind CBS and FOX), with more than 240 affiliates (including 10 corporate-owned stations). The company also owns an 80% stake in sports TV giant ESPN, a leader in cable sports broadcasting with a stable o","Antioch","false","5798799","www.silodyne.com",,"Sure Store - Dallas","Retail","false","(212) 555-9000","Website","United States","25121","Duncanville",,"false",,"false",,"A0143","Dallas","2020-04-14T14:25:48.000Z","false","Chain","USA",,"301-303 North Illinois 83","18612","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycKiQAI","Television Broadcasting Stations","false","+1.212.456.1285","IL","5798799",140,1976400000
"2020-04-14T14:25:48.000Z",,"Market leader in its field.","Richmond","false",,"www.unitedpartnersbayarea.com",,"Better Buy - Richmond","Retail","false","(684) 555-3823","Website","United States","23075","Richmond",,"false",,"false",,"A0020","2001 Par Street","2020-04-14T14:25:48.000Z","false","Chain","USA",,"2001 Par Street","23075","2020-04-14T14:25:48.000Z","2017-11-11",,,"VA","0013A00001gycKjQAI",,"false","(684) 555-0182","VA",,1700,69000000
"2020-04-14T14:25:48.000Z",,"Market leader in its field.","Front Royal","false",,"www.unitedpartnerssf.net",,"Better Buy - Front Royal","Retail","false","(791) 555-0153","Website","United States","1083","Front Royal",,"false",,"false",,"A0028","1121 Happy Ridge Drive","2020-04-14T14:25:48.000Z","false","Chain","USA",,"1121 Happy Ridge Drive","1083","2020-04-14T14:25:48.000Z",,,,"VA","0013A00001gycKkQAI",,"false","(791) 555-0182","VA",,1800,53000000
"2020-04-14T14:25:48.000Z",,,"Englewood","false","6523508","www.inventure.com",,"Sure Store - Washington","Retail","false","(502) 555-4387","Website","United States","14416","Prairie Grove",,"false",,"false",,"A0101","Washington","2020-04-14T14:25:48.000Z","false","Chain","USA",,"409 Grand Avenue","3280","2020-04-14T14:25:48.000Z",,,,"AR","0013A00001gycKlQAI","Hotels and Motels","false",,"NJ","6523508",235,0
"2020-04-14T14:25:48.000Z",,,"Raleigh","false","142312","www.netassist.com",,"Better Buy - Norfolk","Technology","false","(919) 555-1129","Website","United States","27601","Norfolk",,"false",,"false",,"A0036","Norfolk (city)","2020-04-14T14:25:48.000Z","false","Chain","USA",,"215 S. McDowell Street","23501","2020-04-14T14:25:48.000Z",,,,"VA","0013A00001gycKmQAI","Motion Picture and Video Production","false",,"NC","142312",410,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Nutrition Stop Pennisula","N/A","false",,,"United States",,,,"false",,"false",,"3654161",,"2020-04-14T14:25:48.000Z","false","Mom and Pop Store",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKnQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,"www.scottsrestaurant.com",,"Scotts","Food & Beverage","false","8883348965",,,,,,"false",,"false",,"198023749018u23",,"2020-04-14T14:25:48.000Z","false","Small Business",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKoQAI",,"false",,"N/A",,1000,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Default","N/A","false",,,,,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKpQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"New Store - Delran","N/A","false",,,"USA",,"Riverside",,"false",,"false",,"A0152","1825 Underwood Court","2020-04-14T14:25:48.000Z","false","Chain",,,,"1803","2020-04-14T14:25:48.000Z",,,,"NJ","0013A00001gycKqQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"**Demo Retail Account","N/A","false",,,,,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false",,,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKrQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,"Indianapolis","false",,,,"46204 - Indianapolis, IN","N/A","false",,,"US","46228","Indianapolis",,"false",,"false",,,"402 Kenilworth Place","2020-04-14T14:25:48.000Z","false",,"US",,"402 Kenilworth Place","46228","2020-04-14T14:25:48.000Z",,,,"IN","0013A00001gycKsQAI",,"false",,"IN",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel","N/A","false","(502) 555-1212",,"United States",,"Portland",,"false",,"false",,,"14375 NW Science Park Drive","2020-04-14T14:25:48.000Z","false","Big Box",,,,"97229","2020-04-14T14:25:48.000Z",,,,"OR","0013A00001gycKtQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel East","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Big Box",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKuQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition - Austin","N/A","false",,,"United States",,"Austin",,"false",,"false",,"A0124","3804 Ancient Song","2020-04-14T14:25:48.000Z","false","Outlet Store",,,,"62432","2020-04-14T14:25:48.000Z",,,,"TX","0013A00001gycKvQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Rondel Central","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Big Box",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKwQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"NTO East Bay","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Specialty Store",,,,,"2020-04-14T14:25:48.000Z","2019-05-13",,,,"0013A00001gycKxQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlets West","N/A","false",,,,,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Outlet Store",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKyQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlets East","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Outlet Store",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycKzQAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Alpine Nutrition Outlets Central","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Outlet Store",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycL0QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants Cali","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Supermarket",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycL1QAI",,"false",,"N/A",,0,0
"2020-04-14T14:25:48.000Z",,,,"false",,,,"Fare Merchants - Central","N/A","false",,,"United States",,,,"false",,"false",,,,"2020-04-14T14:25:48.000Z","false","Supermarket",,,,,"2020-04-14T14:25:48.000Z",,,,,"0013A00001gycL2QAI",,"false",,"N/A",,0,0
