LastModifiedDate,Case_RecordType_Name,Platform,ReferrerUri,Case_Type,Case_IsClosed,Case_Reason,Name,BrowserLanguage,SupervisorTranscriptBody,Case_ClosedDate,Status,Case_Account_Name,IsDeleted,Case_Status,User_Name,LastViewedDate,StartTime,RequestTime,Case_Product_Family_KB__c,ScreenResolution,StartTime_15Min,CreatedDate,Id,Browser,EndTime,Case_Role_Name,Case_CreatedDate,Case_Type_of_Support__c,LastReferencedDate,Case_Origin,Case_CurrentDate,LiveChatButtonId,OwnerId,UserAgent,Case_CSAT__c,Body,Case_Priority,EndedBy,CaseId,LiveChatButton.CustomAgentName,SystemModstamp,Case_Account_Id,Case_CaseNumber,LiveChatButton_MasterLabel,IpAddress,Location,VisitorMessageCount,Abandoned,AverageResponseTimeOperator,MaxResponseTimeVisitor,AverageResponseTimeVisitor,Case_CSAT,MaxResponseTimeOperator,CSAT,Case_Time_Open__c,OperatorMessageCount,Case_ED_Outcome__c,ChatDuration,WaitTime,LastProcessedDate
2020-07-01T08:23:34.000Z,Technical Service,Unix,https://sdodemo-main.force.com/customers/servlet/servlet.Integration?ic=1&lid=01ra0000001VlbP,Product Support,TRUE,Late Delivery,900,en_US,,2020-02-21T17:38:30.000Z,Completed,Pen-Tech,FALSE,Closed,Melody Moore,2020-02-21T17:40:44.000Z,2020-02-21T17:39:42.000Z,2020-02-21T17:38:30.000Z,Video Games,,2020-02-21T17:30:00.000Z,2020-02-21T17:38:30.000Z,a4IB00000000OheMAE,IE,2020-02-21T17:49:40.000Z,West CSR,2020-02-21T17:38:30.000Z,Silver,2020-02-21T17:40:44.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIEIA4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sl-SI) AppleWebKit/533.48.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.48.3",76.27918782,Amet cum et provident sit. Accusamus consequuntur illum voluptatem consequuntur. Quisquam occaecati possimus veritatis aliquid distinctio cum. Nihil atque quo quia nesciunt animi.,Medium,Agent,500B00000045wViIAI,,2020-07-01T08:23:35.000Z,001B000000WJ6QRIA1,18367,Public Website Chat Button,129.45.9.192,Doylefort,23,166,90,140,113,76,29,76,0,15,66.3,493,79,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Android,https://sdodemo-main.force.com/partners/servlet/servlet.Integration?lid=01ra0000001VlbA&ic=1,Product Support,TRUE,Late Delivery,901,en_US,,2020-02-21T17:38:30.000Z,Completed,Pen-Tech,FALSE,Closed,Melody Moore,2020-02-21T17:41:11.000Z,2020-02-21T17:41:22.000Z,2020-02-21T17:38:30.000Z,Video Games,,2020-02-21T17:30:00.000Z,2020-02-21T17:38:30.000Z,a4IB00000000OhfMAE,Firefox,2020-02-21T17:50:36.000Z,West CSR,2020-02-21T17:38:30.000Z,Silver,2020-02-21T17:41:11.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIEIA4,Mozilla/5.0 (Windows NT 5.2; sl-SI; rv:1.9.1.20) Gecko/2016-01-14 13:49:03 Firefox/3.6.19,76.27918782,Ut consectetur atque doloribus suscipit quisquam assumenda. Reiciendis incidunt debitis dolore temporibus eius.,Medium,Agent,500B00000045wViIAI,,2020-07-01T08:23:35.000Z,001B000000WJ6QRIA1,18367,Public Website Chat Button,191.243.176.102,New Stevemouth,9,194,5,22,172,76,86,76,0,66,66.3,526,71,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Android,https://sitestudio.na17.force.com/?exitURL=%2F_ui%2Fnetworks%2Fsetup%2FSetupNetworksPage%2Fd,Product Support,TRUE,Late Delivery,902,en_US,,2020-02-21T17:38:30.000Z,Completed,Pen-Tech,FALSE,Closed,Melody Moore,2020-02-21T17:39:48.000Z,2020-02-21T17:41:39.000Z,2020-02-21T17:38:30.000Z,Video Games,,2020-02-21T17:30:00.000Z,2020-02-21T17:38:30.000Z,a4IB00000000OhgMAE,Chrome,2020-02-21T17:50:14.000Z,West CSR,2020-02-21T17:38:30.000Z,Silver,2020-02-21T17:39:48.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIEIA4,Mozilla/5.0 (Windows NT 5.0; it-IT; rv:1.9.0.20) Gecko/2011-10-05 22:50:11 Firefox/8.0,76.27918782,Doloremque magni cum adipisci provident ducimus iusto soluta numquam.,Medium,Visitor,500B00000045wViIAI,,2020-07-01T08:23:35.000Z,001B000000WJ6QRIA1,18367,Public Website Chat Button,162.63.112.189,West Nicole,47,251,103,147,120,76,112,76,0,40,66.3,512,62,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Windows,https://sitestudio.na17.force.com/?exitURL=%2F_ui%2Fnetworks%2Fsetup%2FSetupNetworksPage%2Fd,Product Support,FALSE,Item Damaged,903,en_US,,2020-05-05T21:24:30.000Z,Completed,Pen-Tech,FALSE,New,Tammy Foley,2020-03-07T07:04:26.000Z,2020-03-07T07:01:26.000Z,2020-03-07T07:00:00.000Z,Cables,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OhhMAE,IE,2020-03-07T07:07:21.000Z,Central CSR,2020-03-06T21:24:30.000Z,Silver,2020-03-07T07:04:26.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIDIA4,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/4.1),78.50152284,Quos deserunt quia totam sit doloribus reprehenderit quo beatae. Animi culpa distinctio alias in molestias omnis laborum eos.,High,Visitor,500B00000045wVjIAI,,2020-07-01T08:23:35.000Z,001B000000WJ6QRIA1,18368,Public Website Chat Button,143.38.229.209,Jenniferberg,24,76,18,35,65,79,26,79,60,28,68.5,523,55,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,MacOSX,https://na17.salesforce.com/setup/forcecomHomepage.apexp?setupid=ForceCom&retURL=%2Fui%2Fsupport%2Fservicedesk%2FServiceDeskPage,Product Support,FALSE,Item Damaged,904,en_US,,2020-05-05T21:24:30.000Z,Completed,Pen-Tech,FALSE,New,Tammy Foley,2020-03-07T07:01:27.000Z,2020-03-07T07:04:29.000Z,2020-03-07T07:00:00.000Z,Cables,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OhiMAE,Edge,2020-03-07T07:06:19.000Z,Central CSR,2020-03-06T21:24:30.000Z,Silver,2020-03-07T07:01:27.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIDIA4,Opera/8.77.(X11; Linux x86_64; it-IT) Presto/2.9.163 Version/11.00,78.50152284,Itaque repudiandae in recusandae in. Necessitatibus suscipit nisi repellat aliquid voluptatum sunt. Ut ullam inventore architecto. Non sed esse itaque laborum.,High,Visitor,500B00000045wVjIAI,,2020-07-01T08:23:35.000Z,001B000000WJ6QRIA1,18368,Public Website Chat Button,161.95.149.154,Port Larryville,7,117,27,163,42,79,43,79,60,61,68.5,423,8,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,MacOSX,https://mail.google.com/mail/u/0/,Product Support,TRUE,Late Delivery,905,en_US,,2020-02-15T16:10:44.000Z,Completed,Universal Engraving,FALSE,Closed,Katie Adams,2020-02-15T16:15:34.000Z,2020-02-15T16:13:34.000Z,2020-02-15T16:10:44.000Z,Cell Phones,,2020-02-15T16:00:00.000Z,2020-02-15T16:10:44.000Z,a4IB00000000OhjMAE,Chrome,2020-02-15T16:13:43.000Z,West CSR,2020-02-15T16:10:44.000Z,Platinum,2020-02-15T16:15:34.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIHIA4,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.1),80.20812183,Sint fugit amet harum necessitatibus enim. Eligendi neque odit dolorum quasi asperiores atque nesciunt sed. Commodi earum dignissimos quaerat delectus dicta. Error vitae quisquam maxime architecto.,High,Agent,500B000000358TZIAY,,2020-07-01T08:23:35.000Z,001B000000ZU975IAD,12028,Public Website Chat Button,43.20.224.193,New Johnshire,9,117,110,147,106,80,42,80,0,76,81.6,179,95,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,iOS,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Late Delivery,1015,en_US,,2020-01-15T23:03:18.000Z,Completed,Activu,FALSE,Closed,Crystal Rodriguez,2020-01-15T23:07:35.000Z,2020-01-15T23:04:48.000Z,2020-01-15T23:03:18.000Z,DVD Players,,2020-01-15T23:00:00.000Z,2020-01-15T23:03:18.000Z,a4IB00000000OjVMAU,Chrome,2020-01-15T23:12:44.000Z,West CSR,2020-01-15T23:03:18.000Z,Basic,2020-01-15T23:07:35.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI5IAO,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.0),75.89213198,Neque nam quaerat harum voluptas incidunt mollitia sint sed. Rerum esse doloremque voluptates ad reiciendis consequatur. Veniam mollitia maxime a.,High,Agent,500B0000002uCRIIA2,,2020-07-01T08:23:35.000Z,001B000000WJ6R4IAL,2202,Public Website Chat Button,118.132.22.161,New Jamesberg,40,188,145,225,10,76,86,76,0,45,51.6,427,98,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,MacOSX,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Item Damaged,1016,en_US,,2020-02-24T17:40:03.000Z,Completed,Temporary Services Int'l,FALSE,Closed,William Edwards,2020-02-24T17:43:23.000Z,2020-02-24T17:44:45.000Z,2020-02-24T17:40:03.000Z,DVD Players,,2020-02-24T17:30:00.000Z,2020-02-24T17:40:03.000Z,a4IB00000000OjWMAU,Firefox,2020-02-24T17:45:12.000Z,East CSR,2020-02-24T17:40:03.000Z,Basic,2020-02-24T17:43:23.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI6IAO,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2018-01-14 08:29:00 Firefox/3.6.16,78.99809644,Amet maxime inventore itaque sint. Sit est quo illum illum illum aperiam. Cupiditate adipisci iste similique hic distinctio animi quis.,Medium,Visitor,500B000000355k1IAA,,2020-07-01T08:23:35.000Z,001B000000WJ6R5IAL,7682,Public Website Chat Button,17.26.59.249,Kimberlymouth,9,81,119,237,172,79,84,79,0,92,81.6,318,59,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,MacOSX,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Item Damaged,1017,en_US,,2020-01-16T16:34:35.000Z,Completed,Ebro Foods,FALSE,Closed,William Edwards,2020-01-16T16:36:34.000Z,2020-01-16T16:36:21.000Z,2020-01-16T16:34:35.000Z,Home Audio,,2020-01-16T16:30:00.000Z,2020-01-16T16:34:35.000Z,a4IB00000000OjXMAU,Chrome,2020-01-16T16:46:01.000Z,East CSR,2020-01-16T16:34:35.000Z,Free,2020-01-16T16:36:34.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI6IAO,Opera/8.84.(X11; Linux i686; it-IT) Presto/2.9.178 Version/10.00,75.14720812,Corporis ipsum eligendi id quo vel. Quidem laborum maiores amet facilis reprehenderit nam.,Medium,Visitor,500B00000045wWJIAY,,2020-07-01T08:23:35.000Z,001B000000WJ6R7IAL,18404,Public Website Chat Button,5.19.171.19,Lake Mollyland,20,276,151,142,128,75,38,75,0,82,51.6,362,47,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Windows,https://na17.salesforce.com/setup/forcecomHomepage.apexp?setupid=ForceCom&retURL=%2Fui%2Fsupport%2Fservicedesk%2FServiceDeskPage,Product Support,TRUE,Late Delivery,1018,en_US,,2020-02-25T18:36:25.000Z,Missed,The Open Group,FALSE,Closed,Vincent Parrish,2020-02-25T18:40:00.000Z,2020-02-25T18:37:49.000Z,2020-02-25T18:36:25.000Z,Video Games,,2020-02-25T18:30:00.000Z,2020-02-25T18:36:25.000Z,a4IB00000000OjYMAU,IE,2020-02-25T18:42:18.000Z,East CSR,2020-02-25T18:36:25.000Z,Free,2020-02-25T18:40:00.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIJIA4,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; sl-SI) AppleWebKit/533.17.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.17.3",74.38832487,Qui quidem commodi quas eius.,High,Visitor,500B000000355k5IAA,,2020-07-01T08:23:35.000Z,001B000000WJ6R8IAL,7686,Public Website Chat Button,101.232.22.78,Yorkstad,1,255,13,67,29,74,44,74,0,46,51.6,548,91,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,MacOSX,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,FALSE,Hardware Question,1019,en_US,,2020-03-22T18:31:15.000Z,Completed,Desk Talk Systems Inc,FALSE,On Hold,Zachary Fisher,2020-02-05T00:01:32.000Z,2020-02-05T00:02:31.000Z,2020-02-04T23:57:42.000Z,Video Games,,2020-02-05T00:00:00.000Z,2020-02-04T23:57:42.000Z,a4IB00000000OjZMAU,Chrome,2020-02-05T00:05:36.000Z,East CSR,2020-01-22T18:31:15.000Z,Free,2020-02-05T00:01:32.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI4IAO,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/535.4.6 (KHTML, like Gecko) Version/4.1 Safari/535.4.6",76.07423858,Excepturi facere commodi est eius doloremque doloremque. Enim deserunt recusandae laborum minima nemo laboriosam. Quae dolores quasi delectus veritatis debitis repellendus. Voluptatum blanditiis rem tempora dignissimos aut exercitationem earum aliquid.,Medium,Agent,500B0000003371mIAA,,2020-07-01T08:23:35.000Z,001B000000WJ6R9IAL,15606,Public Website Chat Button,100.223.102.193,Moralesborough,46,104,158,5,169,76,78,76,60,57,66.1,461,63,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Windows,https://sdodemo-main.force.com/customers/servlet/servlet.Integration?ic=1&lid=01ra0000001VlbP,Product Support,TRUE,Hardware Question,1020,en_US,,2020-02-09T17:31:15.000Z,Completed,Webhire,FALSE,Closed,Matthew Wong,2020-02-03T14:35:53.000Z,2020-02-03T14:32:33.000Z,2020-02-03T14:32:14.000Z,Cables,,2020-02-03T14:30:00.000Z,2020-02-03T14:32:14.000Z,a4IB00000000OjaMAE,Chrome,2020-02-03T14:41:37.000Z,East CSR,2020-01-16T17:31:15.000Z,Basic,2020-02-03T14:35:53.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI9IAO,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),74.64137056,Laborum aliquam quasi reprehenderit. Sapiente tempora excepturi sunt consequuntur quidem quod iste. Tempora architecto dolorem unde.,High,Visitor,500B00000045wWKIAY,,2020-07-01T08:23:35.000Z,001B000000ZU97GIAT,18405,Public Website Chat Button,47.175.81.67,North Jeanetteborough,18,241,117,35,67,75,114,75,24,9,51.6,512,74,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Windows,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Item Damaged,1021,en_US,,2020-01-09T18:57:30.000Z,Missed,Webhire,FALSE,Closed,Katie Cole,2020-01-09T18:59:23.000Z,2020-01-09T19:00:11.000Z,2020-01-09T18:57:30.000Z,Cables,,2020-01-09T19:00:00.000Z,2020-01-09T18:57:30.000Z,a4IB00000000OjbMAE,Other,2020-01-09T19:02:11.000Z,Central CSR,2020-01-09T18:57:30.000Z,Basic,2020-01-09T18:59:23.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIBIA4,Opera/8.12.(X11; Linux x86_64; sl-SI) Presto/2.9.173 Version/11.00,78.65380711,Ab aliquam enim maiores soluta. Vel iure ullam qui neque sed.,High,Visitor,500B0000002uCRLIA2,,2020-07-01T08:23:35.000Z,001B000000ZU97GIAT,2205,Public Website Chat Button,197.115.185.248,Cobbchester,39,104,107,113,167,79,32,79,0,75,81.6,196,40,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,iOS,https://sdodemo-main.force.com/partners/servlet/servlet.Integration?lid=01ra0000001VlbA&ic=1,Product Support,TRUE,Hardware Question,1022,en_US,,2020-01-29T21:55:35.000Z,Missed,Timex Corporation,FALSE,Closed,Matthew Wong,2020-01-29T21:56:19.000Z,2020-01-29T21:59:03.000Z,2020-01-29T21:55:35.000Z,Cameras,,2020-01-29T21:45:00.000Z,2020-01-29T21:55:35.000Z,a4IB00000000OjcMAE,Edge,2020-01-29T22:06:32.000Z,East CSR,2020-01-29T21:55:35.000Z,Platinum,2020-01-29T21:56:19.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLI9IAO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; it-IT) AppleWebKit/535.26.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6535.26.7",80.39593909,Tenetur et optio reiciendis explicabo. Nobis repellendus consequuntur cupiditate amet fuga quae iure. Beatae neque ducimus quisquam quam adipisci quasi ullam dicta.,High,Visitor,500B00000045wWLIAY,,2020-07-01T08:23:35.000Z,001B000000WJ6RAIA1,18406,Public Website Chat Button,88.41.56.59,South Kelly,41,35,67,169,51,80,95,80,0,97,51.6,69,28,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,iOS,https://na17.salesforce.com/setup/forcecomHomepage.apexp?setupid=ForceCom&retURL=%2Fui%2Fsupport%2Fservicedesk%2FServiceDeskPage,Product Support,TRUE,Late Delivery,1023,en_US,,2020-04-13T22:36:29.000Z,Completed,Sumner Group,FALSE,Closed in Community,Tammy Foley,2020-03-07T07:01:31.000Z,2020-03-07T07:02:27.000Z,2020-03-07T07:00:00.000Z,Computers,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OjdMAE,Chrome,2020-03-07T07:05:45.000Z,Central CSR,2020-02-13T22:36:29.000Z,Basic,2020-03-07T07:01:31.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIDIA4,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2012-03-08 16:15:28 Firefox/13.0,78.8857868,Maiores totam veniam itaque odio. Odit consequuntur deleniti aspernatur unde dolorum.,High,Agent,500B00000045wWMIAY,,2020-07-01T08:23:35.000Z,001B000000ZU97HIAT,18407,Public Website Chat Button,6.186.176.54,North Ashley,43,40,110,173,20,79,30,79,60,2,51.6,370,86,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Unix,https://na17.salesforce.com/setup/forcecomHomepage.apexp?setupid=ForceCom&retURL=%2Fui%2Fsupport%2Fservicedesk%2FServiceDeskPage,Product Support,TRUE,Item Damaged,1147,en_US,,2020-02-29T23:43:08.000Z,Missed,lifelogic,FALSE,Closed,Danielle Wright,2020-02-29T23:43:15.000Z,2020-02-29T23:47:37.000Z,2020-02-29T23:43:08.000Z,Cameras,,2020-02-29T23:45:00.000Z,2020-02-29T23:43:08.000Z,a4IB00000000OldMAE,Chrome,2020-02-29T23:55:48.000Z,Central CSR,2020-02-29T23:43:08.000Z,Silver,2020-02-29T23:43:15.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/5342 (KHTML, like Gecko) Chrome/14.0.865.0 Safari/5342",81.98984771,Veritatis laudantium quis impedit delectus ullam.,Medium,Visitor,500B000000355knIAA,,2020-07-01T08:23:35.000Z,001B000000zmlvXIAQ,7730,Public Website Chat Button,22.172.12.136,Port Jerry,35,30,7,69,37,82,26,82,0,84,51.6,213,106,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,MacOSX,https://na17.salesforce.com/setup/forcecomHomepage.apexp?setupid=ForceCom&retURL=%2Fui%2Fsupport%2Fservicedesk%2FServiceDeskPage,Product Support,TRUE,Hardware Question,1148,en_US,,2020-01-27T17:32:42.000Z,Missed,lifelogic,FALSE,Closed,Danielle Wright,2020-01-27T17:33:27.000Z,2020-01-27T17:34:49.000Z,2020-01-27T17:32:42.000Z,Cell Phones,,2020-01-27T17:30:00.000Z,2020-01-27T17:32:42.000Z,a4IB00000000OleMAE,Chrome,2020-01-27T17:40:46.000Z,Central CSR,2020-01-27T17:32:42.000Z,Free,2020-01-27T17:33:27.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/5332 (KHTML, like Gecko) Chrome/15.0.851.0 Safari/5332",78.1573604,Quam nesciunt quibusdam nobis accusamus repellat esse. Consequatur ab tempora beatae nobis recusandae.,High,Visitor,500B00000045wWpIAI,,2020-07-01T08:23:35.000Z,001B000000zmlvXIAQ,18436,Public Website Chat Button,100.165.243.157,Elizabethmouth,45,212,36,237,27,78,46,78,0,96,51.6,253,10,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Unix,https://sdodemo-main.force.com/partners/servlet/servlet.Integration?lid=01ra0000001VlbA&ic=1,Product Support,TRUE,Late Delivery,1149,en_US,,2020-03-07T19:38:11.000Z,Completed,Peerless Of America,FALSE,Closed,Danielle Wright,2020-03-07T07:01:50.000Z,2020-03-07T07:03:08.000Z,2020-03-07T07:00:00.000Z,Cell Phones,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OlfMAE,Other,2020-03-07T07:08:49.000Z,Central CSR,2020-03-07T19:38:11.000Z,Free,2020-03-07T07:01:50.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/3.0),75.35786802,Voluptas error aut aliquam eveniet impedit. Dignissimos quidem quo saepe beatae. Voluptate harum deserunt laboriosam ea eveniet error doloremque modi.,Medium,Agent,500B00000033728IAA,,2020-07-01T08:23:35.000Z,001B000000ZU97QIAT,15628,Public Website Chat Button,101.217.125.38,Port Paulaborough,47,65,93,79,58,75,19,75,0,86,51.6,134,30,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Windows,https://na17.salesforce.com/setup/forcecomHomepage.apexp?setupid=ForceCom&retURL=%2Fui%2Fsupport%2Fservicedesk%2FServiceDeskPage,Product Support,TRUE,Late Delivery,1150,en_US,,2020-03-07T19:38:11.000Z,Completed,Peerless Of America,FALSE,Closed,Danielle Wright,2020-03-07T07:04:50.000Z,2020-03-07T07:00:54.000Z,2020-03-07T07:00:00.000Z,Cell Phones,,2020-03-07T07:00:00.000Z,2020-03-07T07:00:00.000Z,a4IB00000000OlgMAE,Edge,2020-03-07T07:02:23.000Z,Central CSR,2020-03-07T19:38:11.000Z,Free,2020-03-07T07:04:50.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIAIA4,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/5.1),75.35786802,Numquam totam debitis ab quod.,Medium,Visitor,500B00000033728IAA,,2020-07-01T08:23:35.000Z,001B000000ZU97QIAT,15628,Public Website Chat Button,67.140.56.82,South Thomaston,32,296,97,211,44,75,45,75,0,38,51.6,74,67,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,iOS,https://na17.salesforce.com/servlet/servlet.su?oid=00D300000007EfQ&retURL=%2F0033000000PuxU2&sunetworkuserid=005a000000AuCha&sunetworkid=0DBo0000000Gn4h,Product Support,TRUE,Hardware Question,1151,en_US,,2020-02-28T00:18:14.000Z,Completed,Velaro,FALSE,Closed,Nicole Gill,2020-02-28T00:21:05.000Z,2020-02-28T00:21:33.000Z,2020-02-28T00:18:14.000Z,DVD Players,,2020-02-28T00:15:00.000Z,2020-02-28T00:18:14.000Z,a4IB00000000OlhMAE,Chrome,2020-02-28T00:26:44.000Z,Central CSR,2020-02-28T00:18:14.000Z,Basic,2020-02-28T00:21:05.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIGIA4,Mozilla/5.0 (Windows NT 6.0; it-IT; rv:1.9.1.20) Gecko/2012-05-31 06:09:45 Firefox/12.0,75.59898477,Architecto tempora voluptatibus rerum. Quae qui rerum rerum sit voluptatibus illo sed.,High,Agent,500B000000355koIAA,,2020-07-01T08:23:35.000Z,001B000000ZU97RIAT,7731,Public Website Chat Button,2.128.254.116,Porterburgh,12,178,84,218,88,76,41,76,0,52,51.6,364,73,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Unix,https://sdodemo-main.force.com/partners/servlet/servlet.Integration?lid=01ra0000001VlbA&ic=1,Product Support,TRUE,Hardware Question,1152,en_US,,2020-02-28T00:18:14.000Z,Completed,Velaro,FALSE,Closed,Nicole Gill,2020-02-28T00:20:27.000Z,2020-02-28T00:22:02.000Z,2020-02-28T00:18:14.000Z,DVD Players,,2020-02-28T00:15:00.000Z,2020-02-28T00:18:14.000Z,a4IB00000000OliMAE,IE,2020-02-28T00:28:08.000Z,Central CSR,2020-02-28T00:18:14.000Z,Basic,2020-02-28T00:20:27.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIGIA4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:4.0; sl-SI) AppleWebKit/535.18.5 (KHTML, like Gecko) Version/4.0 Safari/535.18.5",75.59898477,Cum ipsam aut a nobis exercitationem. Possimus est pariatur velit facere deserunt veniam eaque ad.,High,Visitor,500B000000355koIAA,,2020-07-01T08:23:35.000Z,001B000000ZU97RIAT,7731,Public Website Chat Button,226.195.22.253,East Courtney,6,263,174,99,74,76,62,76,0,90,51.6,245,67,2020-05-27
2020-07-01T08:23:34.000Z,Technical Service,Windows,https://sdodemo-main.force.com/consumers/servlet/servlet.Integration?lid=01ro0000000EN78&ic=1,Product Support,TRUE,Hardware Question,1153,en_US,,2020-02-01T20:39:23.000Z,Completed,Velaro,FALSE,Closed,Marissa White,2020-02-01T20:40:26.000Z,2020-02-01T20:40:17.000Z,2020-02-01T20:39:23.000Z,DVD Players,,2020-02-01T20:30:00.000Z,2020-02-01T20:39:23.000Z,a4IB00000000OljMAE,Chrome,2020-02-01T20:46:11.000Z,East CSR,2020-02-01T20:39:23.000Z,Basic,2020-02-01T20:40:26.000Z,Chat,2020-07-13T07:18:39.584Z,573B00000000bwVIAQ,005B0000003JLIIIA4,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.1),74.99809644,Saepe et aliquam vitae rem. Modi perferendis fugit assumenda eveniet. Fugiat molestiae incidunt commodi occaecati quis.,Medium,Visitor,500B000000358UQIAY,,2020-07-01T08:23:35.000Z,001B000000ZU97RIAT,12081,Public Website Chat Button,243.126.19.149,Port Spencerview,23,38,97,112,13,75,84,75,0,28,51.6,342,109,2020-05-27
