"ArticleVersion_DataCategory_DataCategoryName","ArticleVersion_CreatedById","ArticleVersion_OwnerId","LastPublishedDate","ArticleVersion_IsVisibleInPkb","ArticleVersion_Id","CreatedById","ArticleNumber","ArticleVersion_IsVisibleInCsp","ViewStat_Channel","VoteStat_Channel","ChannelList","IsDraft","User_Name","ArticleVersion_CreatedDate","ArticleVersion_PublishStatus","LastProcessedDate","ArticleVersion_IsLatestVersion","ArticleVersion_Title","ArticleVersion_IsVisibleInApp","ArticleVersion_VersionNumber","FirstPublishedDate","CreatedDate","Id","ArticleVersion_IsVisibleInPrm","LastModifiedById","ArticleVersion_DataCategory_DataCategoryGroupName","ViewStat_ViewCount","CaseAssociationCount","ViewStat_NormalizedScore","VoteStat_NormalizedScore"
,,,"2022-07-08",,,"005B0000003JK1iIAG","673",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-06-30","2022-06-28","a4CB00000000EuqMAE",,"005B0000003JK1iIAG",,43,4,5.006,3.781
,,,"2022-09-03",,,"005B0000003JK1iIAG","674",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-25","2022-08-23","a4CB00000000EurMAE",,"005B0000003JK1iIAG",,20,2,5.746,8.596
,,,"2022-08-09",,,"005B0000003JK1iIAG","675",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-03","2022-07-26","a4CB00000000EusMAE",,"005B0000003JK1iIAG",,36,1,1.998,5.605
,,,"2022-08-27",,,"005B0000003JK1iIAG","676",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-19","2022-08-13","a4CB00000000EutMAE",,"005B0000003JK1iIAG",,12,5,3.563,5.18
,,,"2022-08-01",,,"005B0000003JK1iIAG","677",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-29","2022-07-22","a4CB00000000EuuMAE",,"005B0000003JK1iIAG",,34,4,8.549,1.896
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-20","true","a4DB0000001aZuLMAU","005B0000003JK1iIAG","678","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-02-20T17:59:05.000Z","Online","2022-09-09","true","Shoes","true","1.0","2022-08-16","2022-08-07","a4CB00000000EuvMAE","true","005B0000003JK1iIAG",,89,5,3.268,9.424
,,,"2022-08-28",,,"005B0000003JK1iIAG","679",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-21","2022-08-17","a4CB00000000EuwMAE",,"005B0000003JK1iIAG",,11,1,5.286,6.341
,,,"2022-07-28",,,"005B0000003JK1iIAG","680",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-07-25","2022-07-17","a4CB00000000EuxMAE",,"005B0000003JK1iIAG",,18,1,3.417,5.41
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-28","true","a4DB0000001aZuOMAU","005B0000003JK1iIAG","681","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-03-04T22:50:54.000Z","Online","2022-09-09","true","Automotive","true","1.0","2022-08-26","2022-08-20","a4CB00000000EuyMAE","true","005B0000003JK1iIAG",,2,1,7.478,1.899
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-05","true","a4DB0000001aZzQMAU","005B0000003JK1iIAG","993","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-02-05T21:51:54.000Z","Online","2022-09-09","true","Beauty","true","1.0","2022-07-30","2022-07-23","a4CB00000000F00MAE","true","005B0000003JK1iIAG",,15,1,6.965,9.34
,,,"2022-08-06",,,"005B0000003JK1iIAG","994",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-05","2022-07-31","a4CB00000000F01MAE",,"005B0000003JK1iIAG",,100,2,8.449,6.695
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-09-02","true","a4DB0000001aZzSMAU","005B0000003JK1iIAG","995","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-03-07T00:37:19.000Z","Online","2022-09-09","true","Garden","true","1.0","2022-09-01","2022-08-23","a4CB00000000F02MAE","true","005B0000003JK1iIAG",,38,3,6.909,6.207
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-30","true","a4DB0000001aZzTMAU","005B0000003JK1iIAG","996","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-28T18:04:24.000Z","Online","2022-09-09","true","Toys","true","1.0","2022-08-24","2022-08-15","a4CB00000000F03MAE","true","005B0000003JK1iIAG",,96,3,7.602,4.543
,,,"2022-07-28",,,"005B0000003JK1iIAG","997",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-07-26","2022-07-21","a4CB00000000F04MAE",,"005B0000003JK1iIAG",,14,4,9.845,9.386
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-16","true","a4DB0000001aZzVMAU","005B0000003JK1iIAG","998","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-20T23:14:02.000Z","Online","2022-09-09","true","Books","true","1.0","2022-08-12","2022-08-07","a4CB00000000F05MAE","true","005B0000003JK1iIAG",,7,1,6.11,4.296
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-13","true","a4DB0000001aZzWMAU","005B0000003JK1iIAG","999","true","App","App","Internal;Parter;Customer;Public","false",,"2020-02-19T23:11:57.000Z","Online","2022-09-09","true","Automotive","true","1.0","2022-08-07","2022-08-06","a4CB00000000F06MAE","true","005B0000003JK1iIAG",,57,3,8.963,5.408
,,,"2022-07-26",,,"005B0000003JK1iIAG","1000",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-07-20","2022-07-14","a4CB00000000F07MAE",,"005B0000003JK1iIAG",,70,4,4.704,9.134
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-12","true","a4DB0000001aZzYMAU","005B0000003JK1iIAG","1001","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-15T20:05:29.000Z","Online","2022-09-09","true","Shoes","true","1.0","2022-07-04","2022-07-02","a4CB00000000F08MAE","true","005B0000003JK1iIAG",,58,2,9.532,2.016
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-15","true","a4DB0000001aZzZMAU","005B0000003JK1iIAG","1002","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-22T16:01:18.000Z","Online","2022-09-09","true","Electronics","true","1.0","2022-07-14","2022-07-09","a4CB00000000F09MAE","true","005B0000003JK1iIAG",,79,4,7.812,6.46
,,,"2021-09-18",,,"005B0000003JK1iIAG","1003",,"App","App",,"true",,,,"2022-09-09",,,,,"2021-09-11","2021-09-07","a4CB00000000F0AMAU",,"005B0000003JK1iIAG",,30,4,1.938,3.561
,,,"2021-09-16",,,"005B0000003JK1iIAG","1004",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-09-12","2021-09-07","a4CB00000000F0BMAU",,"005B0000003JK1iIAG",,47,5,2.723,9.75
,,,"2021-09-17",,,"005B0000003JK1iIAG","1005",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-09-10","2021-09-05","a4CB00000000F0CMAU",,"005B0000003JK1iIAG",,32,4,7.414,4.132
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-07","true","a4DB0000001aZzdMAE","005B0000003JK1iIAG","1006","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-11T23:44:57.000Z","Online","2022-09-09","true","Movies","true","1.0","2021-08-04","2021-07-29","a4CB00000000F0DMAU","true","005B0000003JK1iIAG",,58,5,7.166,8.518
,,,"2021-08-19",,,"005B0000003JK1iIAG","1007",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-08-14","2021-08-08","a4CB00000000F0EMAU",,"005B0000003JK1iIAG",,59,5,2.037,5.952
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-17","true","a4DB0000001aZzfMAE","005B0000003JK1iIAG","1008","true","App","App","Internal;Parter;Customer;Public","false",,"2019-02-14T17:34:32.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2021-08-08","2021-08-01","a4CB00000000F0FMAU","true","005B0000003JK1iIAG",,11,4,7.713,4.472
,,,"2021-09-15",,,"005B0000003JK1iIAG","1009",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2021-09-06","2021-08-29","a4CB00000000F0GMAU",,"005B0000003JK1iIAG",,77,3,9.638,8.772
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-20","true","a4DB0000001aZzhMAE","005B0000003JK1iIAG","1010","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2019-02-27T22:43:24.000Z","Online","2022-09-09","true","Automotive","true","1.0","2021-08-16","2021-08-14","a4CB00000000F0HMAU","true","005B0000003JK1iIAG",,60,5,9.852,6.589
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-12","true","a4DB0000001aZziMAE","005B0000003JK1iIAG","1011","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-20T20:21:46.000Z","Online","2022-09-09","true","Grocery","true","1.0","2021-08-11","2021-08-07","a4CB00000000F0IMAU","true","005B0000003JK1iIAG",,12,4,3.609,8.617
,,,"2021-08-12",,,"005B0000003JK1iIAG","1012",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-03","2021-07-27","a4CB00000000F0JMAU",,"005B0000003JK1iIAG",,1,5,9.458,9.373
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-26","true","a4DB0000001aZzkMAE","005B0000003JK1iIAG","1013","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2019-03-06T16:27:30.000Z","Online","2022-09-09","true","Grocery","true","1.0","2021-08-24","2021-08-21","a4CB00000000F0KMAU","true","005B0000003JK1iIAG",,73,3,1.002,5.079
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-11","true","a4DB0000001aZzlMAE","005B0000003JK1iIAG","1014","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2019-02-10T22:57:14.000Z","Online","2022-09-09","true","Sports","true","1.0","2021-08-03","2021-07-28","a4CB00000000F0LMAU","true","005B0000003JK1iIAG",,40,1,8.544,7.108
,,,"2021-08-13",,,"005B0000003JK1iIAG","1015",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-10","2021-08-04","a4CB00000000F0MMAU",,"005B0000003JK1iIAG",,81,5,3.405,4.584
,,,"2021-08-25",,,"005B0000003JK1iIAG","1016",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-16","2021-08-14","a4CB00000000F0NMAU",,"005B0000003JK1iIAG",,32,2,4.506,1.876
,,,"2021-09-11",,,"005B0000003JK1iIAG","1017",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-09-09","2021-09-03","a4CB00000000F0OMAU",,"005B0000003JK1iIAG",,82,2,6.49,5.296
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2021-08-18","true","a4DB0000001aZzpMAE","005B0000003JK1iIAG","1018","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2019-02-22T22:13:04.000Z","Online","2022-09-09","true","Automotive","true","1.0","2021-08-16","2021-08-09","a4CB00000000F0PMAU","true","005B0000003JK1iIAG",,57,5,5.848,8.023
,,,"2021-08-19",,,"005B0000003JK1iIAG","1019",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-08-17","2021-08-15","a4CB00000000F0QMAU",,"005B0000003JK1iIAG",,98,1,2.831,2.594
,,,"2021-08-03",,,"005B0000003JK1iIAG","1020",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2021-07-28","2021-07-27","a4CB00000000F0RMAU",,"005B0000003JK1iIAG",,21,2,9.312,6.081
,,,"2021-08-24",,,"005B0000003JK1iIAG","1021",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-16","2021-08-09","a4CB00000000F0SMAU",,"005B0000003JK1iIAG",,2,5,3.789,1.503
,,,"2021-08-12",,,"005B0000003JK1iIAG","1022",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2021-08-11","2021-08-09","a4CB00000000F0TMAU",,"005B0000003JK1iIAG",,98,5,7.081,1.911
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-08","true","a4DB0000001aZkwMAE","005B0000003JK1iIAG","95","true","Mobile Site","App","Internal;Parter;Customer;Public","false",,"2020-02-08T18:41:51.000Z","Online","2022-09-09","true","Movies","true","1.0","2022-07-31","2022-07-26","a4CB00000000ElWMAU","true","005B0000003JK1iIAG",,18,4,3.579,2.435
,,,"2022-08-17",,,"005B0000003JK1iIAG","96",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-11","2022-08-07","a4CB00000000ElXMAU",,"005B0000003JK1iIAG",,2,5,7.121,3.757
,,,"2022-07-31",,,"005B0000003JK1iIAG","97",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-23","2022-07-18","a4CB00000000ElYMAU",,"005B0000003JK1iIAG",,76,4,4.066,2.685
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-23","true","a4DB0000001aZkzMAE","005B0000003JK1iIAG","98","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-25T17:00:05.000Z","Online","2022-09-09","true","Jewelery","true","1.0","2022-07-18","2022-07-12","a4CB00000000ElZMAU","true","005B0000003JK1iIAG",,55,3,4.287,8.827
,,,"2022-07-24",,,"005B0000003JK1iIAG","99",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-18","2022-07-17","a4CB00000000ElaMAE",,"005B0000003JK1iIAG",,93,2,3.846,1.524
,,,"2022-07-10",,,"005B0000003JK1iIAG","100",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-08","2022-07-04","a4CB00000000ElbMAE",,"005B0000003JK1iIAG",,38,5,7.589,5.446
,,,"2022-08-22",,,"005B0000003JK1iIAG","101",,"Mobile Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-15","2022-08-12","a4CB00000000ElcMAE",,"005B0000003JK1iIAG",,89,1,4.309,8.177
,,,"2022-07-05",,,"005B0000003JK1iIAG","102",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-06-29","2022-06-27","a4CB00000000EldMAE",,"005B0000003JK1iIAG",,82,1,1.596,2.338
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-20","true","a4DB0000001aZl4MAE","005B0000003JK1iIAG","103","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-01-24T20:21:56.000Z","Online","2022-09-09","true","Shoes","true","1.0","2022-07-14","2022-07-11","a4CB00000000EleMAE","true","005B0000003JK1iIAG",,31,1,4.008,7.084
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-07","true","a4DB0000001aZl5MAE","005B0000003JK1iIAG","104","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-13T20:37:41.000Z","Online","2022-09-09","true","Industrial","true","1.0","2022-08-04","2022-07-31","a4CB00000000ElfMAE","true","005B0000003JK1iIAG",,41,3,4.218,3.271
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-17","true","a4DB0000001aZl6MAE","005B0000003JK1iIAG","105","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-24T22:07:31.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-08-14","2022-08-11","a4CB00000000ElgMAE","true","005B0000003JK1iIAG",,26,3,8.539,7.345
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-05","true","a4DB0000001aZl7MAE","005B0000003JK1iIAG","106","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-08T18:26:51.000Z","Online","2022-09-09","true","Games","true","1.0","2022-06-28","2022-06-25","a4CB00000000ElhMAE","true","005B0000003JK1iIAG",,19,3,2.154,9.551
,,,"2022-08-23",,,"005B0000003JK1iIAG","107",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-08-20","2022-08-13","a4CB00000000EliMAE",,"005B0000003JK1iIAG",,93,5,1.567,7.598
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-16","true","a4DB0000001aZl9MAE","005B0000003JK1iIAG","108","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-17T16:30:48.000Z","Online","2022-09-09","true","Automotive","true","1.0","2022-07-12","2022-07-04","a4CB00000000EljMAE","true","005B0000003JK1iIAG",,36,4,7.671,5.398
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-19","true","a4DB0000001aZlAMAU","005B0000003JK1iIAG","109","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-21T23:05:52.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-07-10","2022-07-08","a4CB00000000ElkMAE","true","005B0000003JK1iIAG",,34,4,8.713,2.078
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-17","true","a4DB0000001aZlBMAU","005B0000003JK1iIAG","110","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-18T19:31:43.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-07-14","2022-07-05","a4CB00000000EllMAE","true","005B0000003JK1iIAG",,47,4,5.31,1.586
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-24","true","a4DB0000001aZlCMAU","005B0000003JK1iIAG","111","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-28T16:10:26.000Z","Online","2022-09-09","true","Shoes","true","1.0","2022-08-20","2022-08-15","a4CB00000000ElmMAE","true","005B0000003JK1iIAG",,76,2,5.56,1.584
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-31","true","a4DB0000001aZlDMAU","005B0000003JK1iIAG","112","true","Mobile Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-03-01T22:42:04.000Z","Online","2022-09-09","true","Electronics","true","1.0","2022-08-26","2022-08-17","a4CB00000000ElnMAE","true","005B0000003JK1iIAG",,99,5,9.937,3.135
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-23","true","a4DB0000001aZlEMAU","005B0000003JK1iIAG","113","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-23T17:57:07.000Z","Online","2022-09-09","true","Beauty","true","1.0","2022-08-14","2022-08-10","a4CB00000000EloMAE","true","005B0000003JK1iIAG",,5,3,5.728,9.226
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-24","true","a4DB0000001aZlFMAU","005B0000003JK1iIAG","114","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-26T19:34:23.000Z","Online","2022-09-09","true","Health","true","1.0","2022-07-21","2022-07-13","a4CB00000000ElpMAE","true","005B0000003JK1iIAG",,6,3,4.349,5.16
,,,"2022-08-26",,,"005B0000003JK1iIAG","115",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-21","2022-08-14","a4CB00000000ElqMAE",,"005B0000003JK1iIAG",,55,5,6.879,1.158
,,,"2022-07-22",,,"005B0000003JK1iIAG","116",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-07-20","2022-07-13","a4CB00000000ElrMAE",,"005B0000003JK1iIAG",,2,5,2.001,1.507
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-22","true","a4DB0000001aZlIMAU","005B0000003JK1iIAG","117","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-22T00:37:15.000Z","Online","2022-09-09","true","Home","true","1.0","2022-07-13","2022-07-09","a4CB00000000ElsMAE","true","005B0000003JK1iIAG",,7,4,3.332,2.959
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-19","true","a4DB0000001aZlJMAU","005B0000003JK1iIAG","118","true","Desktop Site","App","Internal;Parter;Customer;Public","false",,"2020-01-19T17:53:01.000Z","Online","2022-09-09","true","Books","true","1.0","2022-07-13","2022-07-06","a4CB00000000EltMAE","true","005B0000003JK1iIAG",,87,2,7.908,2.557
,,,"2022-08-22",,,"005B0000003JK1iIAG","119",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-20","2022-08-17","a4CB00000000EluMAE",,"005B0000003JK1iIAG",,46,4,9.2,3.349
,,,"2022-08-30",,,"005B0000003JK1iIAG","120",,"Desktop Site","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-26","2022-08-22","a4CB00000000ElvMAE",,"005B0000003JK1iIAG",,55,1,5.598,3.743
,,,"2022-07-12",,,"005B0000003JK1iIAG","121",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-07-04","2022-06-26","a4CB00000000ElwMAE",,"005B0000003JK1iIAG",,43,3,5.891,3.142
,,,"2022-08-08",,,"005B0000003JK1iIAG","122",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-30","2022-07-29","a4CB00000000ElxMAE",,"005B0000003JK1iIAG",,50,2,4.228,4.548
,,,"2022-07-26",,,"005B0000003JK1iIAG","123",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-25","2022-07-21","a4CB00000000ElyMAE",,"005B0000003JK1iIAG",,96,2,3.828,9.991
,,,"2022-08-14",,,"005B0000003JK1iIAG","124",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-11","2022-08-04","a4CB00000000ElzMAE",,"005B0000003JK1iIAG",,8,5,6.132,6.878
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-15","true","a4DB0000001aZlQMAU","005B0000003JK1iIAG","125","true","App","App","Internal;Parter;Customer;Public","false",,"2020-02-19T16:22:07.000Z","Online","2022-09-09","true","Kids","true","1.0","2022-08-10","2022-08-06","a4CB00000000Em0MAE","true","005B0000003JK1iIAG",,11,2,8.576,7.429
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-17","true","a4DB0000001aZnaMAE","005B0000003JK1iIAG","259","true","App","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-01-20T22:56:17.000Z","Online","2022-09-09","true","Beauty","true","1.0","2022-07-16","2022-07-07","a4CB00000000EoAMAU","true","005B0000003JK1iIAG",,70,3,6.222,1.548
,,,"2022-07-23",,,"005B0000003JK1iIAG","260",,"Mobile Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-07-21","2022-07-19","a4CB00000000EoBMAU",,"005B0000003JK1iIAG",,54,3,9.092,1.674
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-19","true","a4DB0000001aZncMAE","005B0000003JK1iIAG","261","true","App","App","Internal;Parter;Customer;Public","false",,"2020-02-23T18:34:39.000Z","Online","2022-09-09","true","Clothing","true","1.0","2022-08-16","2022-08-10","a4CB00000000EoCMAU","true","005B0000003JK1iIAG",,87,4,4.706,9.417
,,,"2022-08-08",,,"005B0000003JK1iIAG","262",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-08-01","2022-07-28","a4CB00000000EoDMAU",,"005B0000003JK1iIAG",,63,1,8.073,7.285
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-23","true","a4DB0000001aZneMAE","005B0000003JK1iIAG","263","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-02-28T21:31:58.000Z","Online","2022-09-09","true","Toys","true","1.0","2022-08-21","2022-08-15","a4CB00000000EoEMAU","true","005B0000003JK1iIAG",,17,4,5.803,5.068
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-24","true","a4DB0000001aZnfMAE","005B0000003JK1iIAG","264","true","Mobile Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-03-01T21:27:35.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-08-22","2022-08-17","a4CB00000000EoFMAU","true","005B0000003JK1iIAG",,24,2,3.256,8.814
,,,"2022-08-27",,,"005B0000003JK1iIAG","265",,"Desktop Site","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-23","2022-08-19","a4CB00000000EoGMAU",,"005B0000003JK1iIAG",,6,5,6.313,5.927
,,,"2022-08-24",,,"005B0000003JK1iIAG","266",,"App","App",,"true",,,,"2022-09-09",,,,,"2022-08-15","2022-08-12","a4CB00000000EoHMAU",,"005B0000003JK1iIAG",,14,4,5.262,6.567
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-28","true","a4DB0000001aZniMAE","005B0000003JK1iIAG","267","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-03-03T23:55:05.000Z","Online","2022-09-09","true","Tools","true","1.0","2022-08-26","2022-08-19","a4CB00000000EoIMAU","true","005B0000003JK1iIAG",,84,5,9.045,9.561
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-10","true","a4DB0000001aZnjMAE","005B0000003JK1iIAG","268","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-11T17:30:43.000Z","Online","2022-09-09","true","Outdoors","true","1.0","2022-08-03","2022-07-29","a4CB00000000EoJMAU","true","005B0000003JK1iIAG",,79,1,1.8,4.718
,,,"2022-08-29",,,"005B0000003JK1iIAG","269",,"App","Desktop Site",,"true",,,,"2022-09-09",,,,,"2022-08-22","2022-08-17","a4CB00000000EoKMAU",,"005B0000003JK1iIAG",,96,2,7.222,2.648
,,,"2022-07-19",,,"005B0000003JK1iIAG","270",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-13","2022-07-12","a4CB00000000EoLMAU",,"005B0000003JK1iIAG",,67,2,1.962,7.52
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-13","true","a4DB0000001aZnmMAE","005B0000003JK1iIAG","271","true","Desktop Site","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-16T17:09:25.000Z","Online","2022-09-09","true","Baby","true","1.0","2022-07-11","2022-07-03","a4CB00000000EoMMAU","true","005B0000003JK1iIAG",,35,1,3.488,1.97
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-07-08","true","a4DB0000001aZnnMAE","005B0000003JK1iIAG","272","true","App","Desktop Site","Internal;Parter;Customer;Public","false",,"2020-01-14T20:04:04.000Z","Online","2022-09-09","true","Toys","true","1.0","2022-07-04","2022-07-01","a4CB00000000EoNMAU","true","005B0000003JK1iIAG",,45,4,4.48,2.414
,"005B0000003JK1iIAG","005B0000003JK1iIAG","2022-08-03","true","a4DB0000001aZnoMAE","005B0000003JK1iIAG","273","true","Desktop Site","Mobile Site","Internal;Parter;Customer;Public","false",,"2020-02-12T23:22:20.000Z","Online","2022-09-09","true","Books","true","1.0","2022-08-02","2022-07-30","a4CB00000000EoOMAU","true","005B0000003JK1iIAG",,26,1,5.813,1.695
,,,"2022-08-17",,,"005B0000003JK1iIAG","274",,"App","Mobile Site",,"true",,,,"2022-09-09",,,,,"2022-08-09","2022-08-02","a4CB00000000EoPMAU",,"005B0000003JK1iIAG",,65,5,9.301,4.42
,,,"2022-08-06",,,"005B0000003JK1iIAG","275",,"Desktop Site","App",,"true",,,,"2022-09-09",,,,,"2022-08-01","2022-07-28","a4CB00000000EoQMAU",,"005B0000003JK1iIAG",,24,2,6.869,1.339
,,,"2022-08-04",,,"005B0000003JK1iIAG","276",,"Mobile Site","App",,"true",,,,"2022-09-09",,,,,"2022-07-29","2022-07-27","a4CB00000000EoRMAU",,"005B0000003JK1iIAG",,27,3,2.523,1.595
