"Case_Id","Account_Id","AccountId","RecordType_Name","ForecastCategory","Case_Priority","IsClosed","CloseDate","Name","CreatedById","OwnerId","Case_IsEscalated","IsWon","RecordTypeId","Account_Name","StageName","RecordTypeName","LastProcessedDate","Case_CaseNumber","LeadSource","Account_Industry","CreatedDate","Id","ForecastCategoryName","Amount","Case_ED_Outcome__c"
"500B00000045wgFIAQ","001B000000WJ6fhIAD","001B000000WJ6fhIAD","Simple Opportunity","Pipeline","High","false","2022-07-08","New Opportunity [1160]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","CastlePointe Information Services","Qualification","Simple Opportunity","2022-09-09","00018961","N/A","Machinery","2019-12-29T18:02:54.000Z","006B0000003he5yIAA","Pipeline",1892000,83.1
"500B00000045wgGIAQ","001B000000WJ6fkIAD","001B000000WJ6fkIAD","Simple Opportunity","BestCase","High","false","2022-05-24","New Opportunity [1161]","005B0000003JK1iIAG","005B0000003JLI8IAO","false","false","012B000000090sjIAA","Success Computer Consulting","Needs Analysis","Simple Opportunity","2022-09-09","00018962","N/A","Communications","2019-11-14T19:56:25.000Z","006B0000003he5zIAA","Best Case",1253000,81.6
"500B00000045wgHIAQ","001B000000WJ6flIAD","001B000000WJ6flIAD","Simple Opportunity","BestCase","High","false","2022-03-20","New Opportunity [1162]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","LATIN TRADE GROUP MIAMI MEDIA","Needs Analysis","Simple Opportunity","2022-09-09","00018963","N/A","Not For Profit","2019-09-10T23:34:24.000Z","006B0000003he60IAA","Best Case",1249000,51.6
"500B00000045wgIIAQ","001B000000ZU9B7IAL","001B000000ZU9B7IAL","Simple Opportunity","Pipeline","Medium","false","2022-03-17","New Opportunity [1163]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Doner Partners","Qualification","Simple Opportunity","2022-09-09","00018964","N/A","Banking","2019-09-07T23:21:07.000Z","006B0000003he61IAA","Pipeline",1365000,51.6
"500B000000337KkIAI","001B000000WJ6fnIAD","001B000000WJ6fnIAD","Simple Opportunity","BestCase","High","false","2022-04-06","New Opportunity [1164]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","Westin Engineering","Needs Analysis","Simple Opportunity","2022-09-09","00016777","N/A","Machinery","2019-09-27T19:03:12.000Z","006B0000003he62IAA","Best Case",1507000,51.6
"500B000000358tNIAQ","001B000000WJ6foIAD","001B000000WJ6foIAD","Simple Opportunity","Omitted","High","true","2022-04-07","New Opportunity [1165]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Morgan Construction Company","Closed Lost","Simple Opportunity","2022-09-09","00013623","N/A","Biotechnology","2019-09-28T22:33:52.000Z","006B0000003he63IAA","Omitted",1291000,68.1
"500B000000337KoIAI","001B000000WJ6fpIAD","001B000000WJ6fpIAD","Simple Opportunity","BestCase","Low","false","2022-03-07","New Opportunity [1166]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","Luiginos Inc","Needs Analysis","Simple Opportunity","2022-09-09","00016781","N/A","Energy","2019-08-28T20:13:46.000Z","006B0000003he64IAA","Best Case",1407000,51.6
"500B00000045wgJIAQ","001B000000WJ6fqIAD","001B000000WJ6fqIAD","Simple Opportunity","Pipeline","Medium","false","2022-02-04","New Opportunity [1167]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","The Mahler Co.","Qualification","Simple Opportunity","2022-09-09","00018965","N/A","Entertainment","2019-07-28T23:20:48.000Z","006B0000003he65IAA","Pipeline",1458000,67
"500B000000358dlIAA","001B000000WJ6frIAD","001B000000WJ6frIAD","Simple Opportunity","Forecast","High","false","2022-02-05","New Opportunity [1168]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","Getacard.com","Negotiation","Simple Opportunity","2022-09-09","00012660","N/A","Biotechnology","2019-07-30T00:53:04.000Z","006B0000003he66IAA","Commit",1740000,51.6
"500B00000045wgLIAQ","001B000000WJ6fsIAD","001B000000WJ6fsIAD","Simple Opportunity","Omitted","Medium","true","2022-03-06","New Opportunity [1169]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","LOGIZARD","Closed Lost","Simple Opportunity","2022-09-09","00018967","N/A","Agriculture","2019-08-27T18:55:43.000Z","006B0000003he67IAA","Omitted",1610000,51.6
"500B00000045wgNIAQ","001B000000WJ6ftIAD","001B000000WJ6ftIAD","Simple Opportunity","BestCase","Medium","false","2022-03-21","New Opportunity [1170]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Quintrex Data Systems Corp","Needs Analysis","Simple Opportunity","2022-09-09","00018969","N/A","Retail","2019-09-11T23:44:17.000Z","006B0000003he68IAA","Best Case",1554000,51.6
"500B00000045wgOIAQ","001B000000WJ6fuIAD","001B000000WJ6fuIAD","Simple Opportunity","Pipeline","Medium","false","2022-02-12","New Opportunity [1171]","005B0000003JK1iIAG","005B0000003JLI6IAO","false","false","012B000000090sjIAA","DCi","Qualification","Simple Opportunity","2022-09-09","00018970","N/A","Biotechnology","2019-08-05T21:22:37.000Z","006B0000003he69IAA","Pipeline",1951000,51.6
"500B00000045wgPIAQ","001B000000WJ6fvIAD","001B000000WJ6fvIAD","Simple Opportunity","BestCase","Medium","false","2022-03-22","New Opportunity [1172]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Covast Corp","Needs Analysis","Simple Opportunity","2022-09-09","00018971","N/A","Retail","2019-09-12T22:03:35.000Z","006B0000003he6AIAQ","Best Case",1267000,51.6
"500B000000358tbIAA","001B000000WJ6fwIAD","001B000000WJ6fwIAD","Simple Opportunity","Omitted","Low","true","2022-02-26","New Opportunity [1173]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Personal Selling Power","Closed Lost","Simple Opportunity","2022-09-09","00013637","N/A","Not For Profit","2019-08-19T19:27:55.000Z","006B0000003he6BIAQ","Omitted",1521000,68.6
"500B000000358tcIAA","001B000000XynphIAB","001B000000XynphIAB","Simple Opportunity","BestCase","Medium","false","2022-02-01","New Opportunity [1174]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Gibson Dunn & Crutcher Llp","Needs Analysis","Simple Opportunity","2022-09-09","00013638","N/A","Banking","2019-07-25T22:22:09.000Z","006B0000003he6CIAQ","Best Case",1075000,51.6
"500B00000045wgQIAQ","001B000000WJ6fxIAD","001B000000WJ6fxIAD","Simple Opportunity","Pipeline","High","false","2022-01-05","New Opportunity [1175]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","National Call Center Inc","Qualification","Simple Opportunity","2022-09-09","00018972","N/A","Apparel","2019-06-28T20:35:08.000Z","006B0000003he6DIAQ","Pipeline",1529000,68.1
"500B00000045wgSIAQ","001B000000WJ6fyIAD","001B000000WJ6fyIAD","Simple Opportunity","Pipeline","Medium","false","2022-02-13","New Opportunity [1176]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Lexisnexis Group","Qualification","Simple Opportunity","2022-09-09","00018974","N/A","Energy","2019-08-06T17:57:01.000Z","006B0000003he6EIAQ","Pipeline",1095000,81.6
"500B000000337KxIAI","001B000000WJ6g0IAD","001B000000WJ6g0IAD","Simple Opportunity","BestCase","High","false","2022-02-25","New Opportunity [1177]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","PerkinElmer Life and Analytical Sciences","Proposal/Quote","Simple Opportunity","2022-09-09","00016790","N/A","Food & Beverage","2019-08-18T22:51:15.000Z","006B0000003he6FIAQ","Best Case",1577000,81.6
"500B00000045wgYIAQ","001B000000WJ6g2IAD","001B000000WJ6g2IAD","Simple Opportunity","Forecast","Medium","false","2022-03-12","New Opportunity [1178]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","First Corps","Negotiation","Simple Opportunity","2022-09-09","00018980","N/A","Biotechnology","2019-09-03T00:41:22.000Z","006B0000003he6GIAQ","Commit",1367000,51.6
"500B000000358tnIAA","001B000000WJ6g5IAD","001B000000WJ6g5IAD","Simple Opportunity","BestCase","High","false","2022-03-11","New Opportunity [1179]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Shaman Corporation","Needs Analysis","Simple Opportunity","2022-09-09","00013649","N/A","Biotechnology","2019-09-01T19:57:36.000Z","006B0000003he6HIAQ","Best Case",802000,70.2
"500B00000045wgZIAQ","001B000000ZU9B9IAL","001B000000ZU9B9IAL","Simple Opportunity","BestCase","Low","false","2022-04-26","New Opportunity [1180]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","SpectrumHR","Proposal/Quote","Simple Opportunity","2022-09-09","00018981","N/A","Banking","2019-10-17T19:02:46.000Z","006B0000003he6IIAQ","Best Case",563000,51.6
"500B000000337AbIAI","001B000000ZU9BAIA1","001B000000ZU9BAIA1","Simple Opportunity","Closed","Low","true","2022-02-04","New Opportunity [1181]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","true","012B000000090sjIAA","Primary Knowledge","Closed Won","Simple Opportunity","2022-09-09","00016153","N/A","Not For Profit","2019-07-28T23:57:33.000Z","006B0000003he6JIAQ","Closed",1585000,81.6
"500B00000045wgaIAA","001B000000WJ6g8IAD","001B000000WJ6g8IAD","Simple Opportunity","Closed","Medium","true","2022-01-29","New Opportunity [1182]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","true","012B000000090sjIAA","Leading Edge Design","Closed Won","Simple Opportunity","2022-09-09","00018982","N/A","Electronics","2019-07-22T18:06:41.000Z","006B0000003he6KIAQ","Closed",1949000,51.6
"500B00000045wgbIAA","001B000000WJ6g9IAD","001B000000WJ6g9IAD","Simple Opportunity","BestCase","Low","false","2022-06-06","New Opportunity [1183]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Trench Safety & Supply","Proposal/Quote","Simple Opportunity","2022-09-09","00018983","N/A","Utilities","2019-11-27T21:27:50.000Z","006B0000003he6LIAQ","Best Case",1757000,81.6
"500B00000045wgdIAA","001B000000zmlwIIAQ","001B000000zmlwIIAQ","Simple Opportunity","Forecast","Medium","false","2022-01-16","New Opportunity [1184]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Dream Theater","Negotiation","Simple Opportunity","2022-09-09","00018985","N/A","Insurance","2019-07-09T23:03:29.000Z","006B0000003he6MIAQ","Commit",1161000,51.6
"500B000000337L9IAI","001B000000WJ6gBIAT","001B000000WJ6gBIAT","Simple Opportunity","BestCase","Medium","false","2022-01-11","New Opportunity [1185]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Won Holdings","Needs Analysis","Simple Opportunity","2022-09-09","00016802","N/A","Financial Services","2019-07-04T16:04:39.000Z","006B0000003he6NIAQ","Best Case",1447000,51.6
"500B00000045wgeIAA","001B000000WJ6gCIAT","001B000000WJ6gCIAT","Simple Opportunity","Forecast","High","false","2022-03-16","New Opportunity [1186]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Black & Veatch Corporation","Negotiation","Simple Opportunity","2022-09-09","00018986","N/A","Agriculture","2019-09-07T01:35:58.000Z","006B0000003he6OIAQ","Commit",1419000,51.6
"500B00000045wlhIAA","001B000000WJ6nuIAD","001B000000WJ6nuIAD","Simple Opportunity","Closed","Medium","true","2022-02-22","New Opportunity [1607]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","true","012B000000090sjIAA","Mobile Radio Communications","Closed Won","Simple Opportunity","2022-09-09","00019293","N/A","Not For Profit","2019-08-15T19:02:51.000Z","006B0000003heDBIAY","Closed",1497000,51.6
"500B00000045wljIAA","001B000000WJ6nwIAD","001B000000WJ6nwIAD","Simple Opportunity","Forecast","Medium","false","2022-02-17","New Opportunity [1608]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Futron","Negotiation","Simple Opportunity","2022-09-09","00019295","N/A","Biotechnology","2019-08-10T16:33:24.000Z","006B0000003heDCIAY","Commit",1604000,51.6
"500B0000003594aIAA","001B000000WJ6nyIAD","001B000000WJ6nyIAD","Simple Opportunity","BestCase","High","false","2022-08-20","New Opportunity [1609]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","At Web Applications","Proposal/Quote","Simple Opportunity","2022-09-09","00014318","N/A","Technology","2020-02-10T19:18:50.000Z","006B0000003heDDIAY","Best Case",1202000,51.6
"500B00000045wllIAA","001B000000WJ6o0IAD","001B000000WJ6o0IAD","Simple Opportunity","Pipeline","Medium","false","2022-07-21","New Opportunity [1610]","005B0000003JK1iIAG","005B0000003JLIAIA4","false","false","012B000000090sjIAA","Cyberdyne Corporation","Qualification","Simple Opportunity","2022-09-09","00019297","N/A","Government","2020-01-11T19:51:59.000Z","006B0000003heDEIAY","Pipeline",1525000,51.6
"500B00000045wlmIAA","001B000000WJ6o2IAD","001B000000WJ6o2IAD","Simple Opportunity","BestCase","Low","false","2021-11-20","New Opportunity [1611]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Hacienda Lighting","Needs Analysis","Simple Opportunity","2022-09-09","00019298","N/A","Other","2019-05-13T17:39:31.000Z","006B0000003heDFIAY","Best Case",1293000,69.1
"500B00000045wlpIAA","001B000000WJ6o3IAD","001B000000WJ6o3IAD","Simple Opportunity","BestCase","High","false","2022-04-24","New Opportunity [1612]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Badger Systems","Needs Analysis","Simple Opportunity","2022-09-09","00019301","N/A","Manufacturing","2019-10-15T23:40:36.000Z","006B0000003heDGIAY","Best Case",1308000,51.6
"500B000000337FKIAY","001B000000WJ6o4IAD","001B000000WJ6o4IAD","Simple Opportunity","Pipeline","High","false","2022-02-08","New Opportunity [1613]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","H2O Technologies","Qualification","Simple Opportunity","2022-09-09","00016446","N/A","Not For Profit","2019-08-01T21:42:56.000Z","006B0000003heDHIAY","Pipeline",820000,51.6
"500B00000045wlqIAA","001B000000WJ6o5IAD","001B000000WJ6o5IAD","Simple Opportunity","Omitted","Medium","true","2022-07-05","New Opportunity [1614]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Elisar Software Corporation","Closed Lost","Simple Opportunity","2022-09-09","00019302","N/A","Transportation","2019-12-26T22:35:25.000Z","006B0000003heDIIAY","Omitted",1431000,81.6
"500B00000045wlsIAA","001B000000WJ6o9IAD","001B000000WJ6o9IAD","Simple Opportunity","Pipeline","Low","false","2022-05-17","New Opportunity [1615]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Kennedy-Wilson International","Qualification","Simple Opportunity","2022-09-09","00019304","N/A","Food & Beverage","2019-11-08T01:26:16.000Z","006B0000003heDJIAY","Pipeline",1771000,68.6
"500B00000045wltIAA","001B000000WJ6oAIAT","001B000000WJ6oAIAT","Simple Opportunity","BestCase","Medium","false","2022-05-19","New Opportunity [1616]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Choice Point Precision Marketi","Needs Analysis","Simple Opportunity","2022-09-09","00019305","N/A","Electronics","2019-11-09T22:20:37.000Z","006B0000003heDKIAY","Best Case",1617000,51.6
"500B00000045wluIAA","001B000000WJ6oBIAT","001B000000WJ6oBIAT","Simple Opportunity","Pipeline","Medium","false","2022-04-02","New Opportunity [1617]","005B0000003JK1iIAG","005B0000003JLIJIA4","false","false","012B000000090sjIAA","Crane & Co.","Qualification","Simple Opportunity","2022-09-09","00019306","N/A","Retail","2019-09-23T23:20:16.000Z","006B0000003heDLIAY","Pipeline",1661000,51.6
"500B00000045wlvIAA","001B000000WJ6oCIAT","001B000000WJ6oCIAT","Simple Opportunity","Closed","Medium","true","2022-04-28","New Opportunity [1618]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","true","012B000000090sjIAA","Protection One","Closed Won","Simple Opportunity","2022-09-09","00019307","N/A","Environmental","2019-10-20T01:37:10.000Z","006B0000003heDMIAY","Closed",719000,51.6
"500B000000337U1IAI","001B000000WJ6oDIAT","001B000000WJ6oDIAT","Simple Opportunity","Omitted","Medium","true","2022-06-01","New Opportunity [1619]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","The Collective Group","Closed Lost","Simple Opportunity","2022-09-09","00017352","N/A","Education","2019-11-22T18:48:53.000Z","006B0000003heDNIAY","Omitted",1798000,51.6
"500B00000045wlxIAA","001B000000ZU9D6IAL","001B000000ZU9D6IAL","Simple Opportunity","BestCase","High","false","2022-02-17","New Opportunity [1620]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","AskMe.com","Needs Analysis","Simple Opportunity","2022-09-09","00019309","N/A","Government","2019-08-10T18:19:51.000Z","006B0000003heDOIAY","Best Case",1166000,51.6
"500B00000045wlzIAA","001B000000WJ6oGIAT","001B000000WJ6oGIAT","Simple Opportunity","Pipeline","Medium","false","2022-03-05","New Opportunity [1621]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Agent XT","Qualification","Simple Opportunity","2022-09-09","00019311","N/A","Not For Profit","2019-08-26T23:37:21.000Z","006B0000003heDPIAY","Pipeline",951000,81.6
"500B000000337FQIAY","001B000000WJ6oHIAT","001B000000WJ6oHIAT","Simple Opportunity","BestCase","High","false","2022-03-31","New Opportunity [1622]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","false","012B000000090sjIAA","Edward Rose Building Company","Needs Analysis","Simple Opportunity","2022-09-09","00016452","N/A","Manufacturing","2019-09-21T18:18:04.000Z","006B0000003heDQIAY","Best Case",1452000,51.6
"500B00000045wm1IAA","001B000000ZU9D7IAL","001B000000ZU9D7IAL","Simple Opportunity","BestCase","High","false","2022-03-10","New Opportunity [1623]","005B0000003JK1iIAG","005B0000003JLIIIA4","false","false","012B000000090sjIAA","Just Think Toys","Proposal/Quote","Simple Opportunity","2022-09-09","00019313","N/A","Communications","2019-08-31T21:36:06.000Z","006B0000003heDRIAY","Best Case",1575000,81.6
"500B00000045wm4IAA","001B000000WJ6oIIAT","001B000000WJ6oIIAT","Simple Opportunity","BestCase","Low","false","2022-03-21","New Opportunity [1624]","005B0000003JK1iIAG","005B0000003JLICIA4","false","false","012B000000090sjIAA","AEI Digital","Proposal/Quote","Simple Opportunity","2022-09-09","00019316","N/A","Biotechnology","2019-09-11T18:15:03.000Z","006B0000003heDSIAY","Best Case",1796000,51.6
"500B000000337U5IAI","001B000000WJ6oJIAT","001B000000WJ6oJIAT","Simple Opportunity","BestCase","Low","false","2021-12-18","New Opportunity [1625]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","IMS Health","Needs Analysis","Simple Opportunity","2022-09-09","00017356","N/A","Communications","2019-06-11T00:18:42.000Z","006B0000003heDTIAY","Best Case",1720000,69.3
"500B00000045wm5IAA","001B000000ZU9D8IAL","001B000000ZU9D8IAL","Simple Opportunity","BestCase","Medium","false","2022-04-01","New Opportunity [1626]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","false","012B000000090sjIAA","The Cadent Companies","Needs Analysis","Simple Opportunity","2022-09-09","00019317","N/A","Manufacturing","2019-09-22T23:44:46.000Z","006B0000003heDUIAY","Best Case",703000,51.6
"500B000000337UBIAY","001B000000XyafSIAR","001B000000XyafSIAR","Simple Opportunity","Closed","High","true","2022-07-29","New Opportunity [1627]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","true","012B000000090sjIAA","StyleCollaborator.com","Closed Won","Simple Opportunity","2022-09-09","00017362","N/A","Banking","2020-01-19T16:58:01.000Z","006B0000003heDVIAY","Closed",1572000,51.6
"500B00000045wm6IAA","001B000000WJ6oOIAT","001B000000WJ6oOIAT","Simple Opportunity","Closed","High","true","2022-01-07","New Opportunity [1628]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","true","012B000000090sjIAA","Tallard Technologies","Closed Won","Simple Opportunity","2022-09-09","00019318","N/A","Not For Profit","2019-06-30T22:33:21.000Z","006B0000003heDWIAY","Closed",1692000,51.6
"500B000000358jfIAA","001B000000WJ6oPIAT","001B000000WJ6oPIAT","Simple Opportunity","Closed","Low","true","2022-02-23","New Opportunity [1629]","005B0000003JK1iIAG","005B0000003JLI7IAO","false","true","012B000000090sjIAA","Technology Solution Group","Closed Won","Simple Opportunity","2022-09-09","00013021","N/A","Communications","2019-08-16T20:11:31.000Z","006B0000003heDXIAY","Closed",1094000,51.6
"500B00000045wm7IAA","001B000000ZU9D9IAL","001B000000ZU9D9IAL","Simple Opportunity","BestCase","High","false","2021-12-24","New Opportunity [1630]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","Welocalize","Proposal/Quote","Simple Opportunity","2022-09-09","00019319","N/A","Insurance","2019-06-16T18:42:39.000Z","006B0000003heDYIAY","Best Case",1419000,51.6
"500B00000045wm8IAA","001B000000WJ6oSIAT","001B000000WJ6oSIAT","Simple Opportunity","Omitted","Low","true","2022-01-31","New Opportunity [1631]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","WebEngage","Closed Lost","Simple Opportunity","2022-09-09","00019320","N/A","Energy","2019-07-24T21:43:47.000Z","006B0000003heDZIAY","Omitted",1033000,51.6
"500B000000358jhIAA","001B000000WJ6oTIAT","001B000000WJ6oTIAT","Simple Opportunity","BestCase","Medium","false","2022-05-15","New Opportunity [1632]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","J R S Foundation","Proposal/Quote","Simple Opportunity","2022-09-09","00013023","N/A","Transportation","2019-11-05T17:00:44.000Z","006B0000003heDaIAI","Best Case",1600000,80.9
"500B00000045wm9IAA","001B000000XyafTIAR","001B000000XyafTIAR","Simple Opportunity","Pipeline","High","false","2022-01-08","New Opportunity [1633]","005B0000003JK1iIAG","005B0000003JLIBIA4","false","false","012B000000090sjIAA","AlltheHalls Computing Services","Qualification","Simple Opportunity","2022-09-09","00019321","N/A","Not For Profit","2019-07-01T16:49:23.000Z","006B0000003heDbIAI","Pipeline",1491000,69.6
"500B00000045wmAIAQ","001B000000WJ6oUIAT","001B000000WJ6oUIAT","Simple Opportunity","Forecast","High","false","2022-07-28","New Opportunity [1634]","005B0000003JK1iIAG","005B0000003JLI5IAO","false","false","012B000000090sjIAA","Advanced Radio Telecommunication","Negotiation","Simple Opportunity","2022-09-09","00019322","N/A","Electronics","2020-01-18T22:26:07.000Z","006B0000003heDcIAI","Commit",1742000,51.6
"500B00000045wrAIAQ","001B000000WJ6wYIAT","001B000000WJ6wYIAT","Simple Opportunity","Pipeline","Medium","false","2022-04-20","New Opportunity [2055]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Cabot Microelectronics Corporation","Qualification","Simple Opportunity","2022-09-09","00019632","N/A","Other","2019-10-11T21:59:00.000Z","006B0000003heKPIAY","Pipeline",1114000,51.6
"500B00000045wrCIAQ","001B000000WJ6wZIAT","001B000000WJ6wZIAT","Simple Opportunity","Pipeline","Medium","false","2022-06-13","New Opportunity [2056]","005B0000003JK1iIAG","005B0000003JLIFIA4","false","false","012B000000090sjIAA","Crisis Computer Corp","Qualification","Simple Opportunity","2022-09-09","00019634","N/A","Shipping","2019-12-04T23:16:31.000Z","006B0000003heKQIAY","Pipeline",811000,51.6
"500B00000045wrDIAQ","001B000000WJ6wcIAD","001B000000WJ6wcIAD","Simple Opportunity","BestCase","Medium","false","2022-02-14","New Opportunity [2057]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","BridgeToJapan.com","Proposal/Quote","Simple Opportunity","2022-09-09","00019635","N/A","Insurance","2019-08-07T21:15:28.000Z","006B0000003heKRIAY","Best Case",1281000,81.6
"500B000000359GWIAY","001B000000WJ6wdIAD","001B000000WJ6wdIAD","Simple Opportunity","Closed","Medium","true","2021-12-07","New Opportunity [2058]","005B0000003JK1iIAG","005B0000003JLIDIA4","false","true","012B000000090sjIAA","Intelligex","Closed Won","Simple Opportunity","2022-09-09","00015058","N/A","Technology","2019-05-30T21:42:45.000Z","006B0000003heKSIAY","Closed",1287000,81.6
"500B00000045wrEIAQ","001B000000ZU9EzIAL","001B000000ZU9EzIAL","Simple Opportunity","BestCase","Medium","false","2022-04-02","New Opportunity [2059]","005B0000003JK1iIAG","005B0000003JLIGIA4","false","false","012B000000090sjIAA","Guidance Software","Proposal/Quote","Simple Opportunity","2022-09-09","00019636","N/A","Financial Services","2019-09-23T22:15:50.000Z","006B0000003heKTIAY","Best Case",1681000,68.8
"500B000000358owIAA","001B000000WJ6wfIAD","001B000000WJ6wfIAD","Simple Opportunity","BestCase","Low","false","2022-04-22","New Opportunity [2060]","005B0000003JK1iIAG","005B0000003JLIEIA4","false","false","012B000000090sjIAA","Drawloop Technologies","Needs Analysis","Simple Opportunity","2022-09-09","00013348","N/A","Not For Profit","2019-10-13T19:58:26.000Z","006B0000003heKUIAY","Best Case",1315000,51.6
"500B00000045wrFIAQ","001B000000WJ6wgIAD","001B000000WJ6wgIAD","Simple Opportunity","Closed","Medium","true","2022-03-08","New Opportunity [2061]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","true","012B000000090sjIAA","ARCH Business Systems","Closed Won","Simple Opportunity","2022-09-09","00019637","N/A","Government","2019-08-29T22:51:32.000Z","006B0000003heKVIAY","Closed",824000,51.6
"500B00000045wrGIAQ","001B000000WJ6wiIAD","001B000000WJ6wiIAD","Simple Opportunity","BestCase","Low","false","2022-02-09","New Opportunity [2062]","005B0000003JK1iIAG","005B0000003JLI4IAO","false","false","012B000000090sjIAA","Clarivate Analytics - IP & Science - ScholarOne","Needs Analysis","Simple Opportunity","2022-09-09","00019638","N/A","Financial Services","2019-08-02T22:38:31.000Z","006B0000003heKWIAY","Best Case",1465000,51.6
"500B00000045wrIIAQ","001B000000WJ6wjIAD","001B000000WJ6wjIAD","Simple Opportunity","Pipeline","High","false","2021-12-21","New Opportunity [2063]","005B0000003JK1iIAG","005B0000003JLIHIA4","false","false","012B000000090sjIAA","Catuity","Qualification","Simple Opportunity","2022-09-09","00019640","N/A","Apparel","2019-06-13T21:28:37.000Z","006B0000003heKXIAY","Pipeline",1247000,51.6
"500B00000045wrJIAQ","001B000000zmlxJIAQ","001B000000zmlxJIAQ","Simple Opportunity","Forecast","Low","false","2022-03-28","New Opportunity [2064]","005B0000003JK1iIAG","005B0000003JLI3IAO","false","false","012B000000090sjIAA","Gelia Wells & Mohr","Negotiation","Simple Opportunity","2022-09-09","00019641","N/A","Telecommunications","2019-09-18T17:10:05.000Z","006B0000003heKYIAY","Commit",1255000,51.6
"500B00000045wrKIAQ","001B000000WJ6wkIAD","001B000000WJ6wkIAD","Simple Opportunity","BestCase","Medium","false","2022-02-16","New Opportunity [2065]","005B0000003JK1iIAG","005B0000003JLI9IAO","false","false","012B000000090sjIAA","Mitchell Silberberg & Knupp","Proposal/Quote","Simple Opportunity","2022-09-09","00019642","N/A","Banking","2019-08-09T22:23:57.000Z","006B0000003heKZIAY","Best Case",1305000,80.5
