"Closed","CreatedDate","LastProcessedDate","Account_Name","CloseDate","Amount"
"FALSE","2021-05-22","2022-04-08","Legacy Builders Inc","2021-10-25",200000
"TRUE","2020-11-16","2022-04-08","Legacy Builders Inc","2021-03-14",75000
"TRUE","2021-01-09","2022-04-08","Legacy Builders Inc","2021-07-06",250000
"TRUE","2019-12-29","2022-04-08","Markmin Staffing","2020-01-30",100000
"FALSE","2021-07-08","2022-04-08","Titanis Inc","2021-12-16",50000
"TRUE","2020-11-20","2022-04-08","Insync Consulting Group Inc","2021-04-19",100000
"FALSE","2021-05-29","2022-04-08","Tronex International","2021-11-05",15000
"TRUE","2020-05-11","2022-04-08","CoMedical, Inc","2020-10-16",60000
"TRUE","2020-11-27","2022-04-08","CoMedical, Inc","2021-05-16",30000
"TRUE","2021-01-09","2022-04-08","Libbey Glass Inc","2021-04-29",150000
"TRUE","2020-11-26","2022-04-08","Core Education and Consulting Solutions","2021-03-14",105000
"TRUE","2021-03-26","2022-04-08","Computer Plus Ctr Inc","2021-04-27",50000
"FALSE","2021-05-31","2022-04-08","Everyday Office Inc","2021-10-18",75000
"TRUE","2020-07-14","2022-04-08","Everyday Office Inc","2020-10-24",342000
"TRUE","2019-10-20","2022-04-08","CompuHelp Internet Access, Inc","2019-11-11",900000
"FALSE","2021-06-20","2022-04-08","The Integer Group","2021-11-06",626540
"TRUE","2020-02-11","2022-04-08","Encore Senior Living","2020-07-16",120000
"TRUE","2019-10-12","2022-04-08","Savant Lighting","2019-12-29",700000
"TRUE","2020-08-08","2022-04-08","Adaptive Marketing","2021-01-12",250000
"TRUE","2020-06-11","2022-04-08","Wells Fargo Specialized Lending, Servicing & Trust","2020-09-12",8552
"TRUE","2020-12-14","2022-04-08","Reed Business Systems Consulti","2021-04-23",40000
"TRUE","2019-09-06","2022-04-08","Tenaska, Inc","2020-01-12",58139
"TRUE","2020-03-30","2022-04-08","MindIQ Corp.","2020-05-09",143000
"TRUE","2020-01-07","2022-04-08","Ramp Rate Inc","2020-03-25",0
"TRUE","2020-07-20","2022-04-08","Ramp Rate Inc","2021-01-04",8000
"TRUE","2020-05-23","2022-04-08","Red Salsa Technologies, Inc","2020-10-23",60000
"TRUE","2020-03-25","2022-04-08","Red Salsa Technologies, Inc","2020-07-18",25000
"TRUE","2020-12-24","2022-04-08","Origin Interactive","2021-04-10",110000
"TRUE","2020-11-16","2022-04-08","Origin Interactive","2021-01-10",20000
"TRUE","2020-03-30","2022-04-08","Keithley Instruments","2020-08-07",700
"TRUE","2019-11-03","2022-04-08","Peminic","2020-04-09",3884
"FALSE","2021-04-21","2022-04-08","Menter Financial Group","2021-08-19",20000
"TRUE","2019-12-14","2022-04-08","BMG Direct Marketing Inc","2020-04-29",20000
"FALSE","2021-02-07","2022-04-08","W.M. Sprinkman Corp.","2021-07-30",23000
"TRUE","2020-11-30","2022-04-08","MovePoint","2021-01-17",150000
"TRUE","2019-10-02","2022-04-08","Automated Financial Systems","2020-03-20",30000
"TRUE","2020-10-22","2022-04-08","Automated Financial Systems","2021-02-07",250000
"TRUE","2020-09-28","2022-04-08","Advanced Institutional Management Softwa","2020-10-25",85000
"TRUE","2020-03-12","2022-04-08","Evinci","2020-07-30",7000
"TRUE","2020-09-28","2022-04-08","Santinelli Service Organization","2021-01-24",39881
"TRUE","2021-01-24","2022-04-08","Chemical Network Processing Service","2021-04-25",20000
"TRUE","2021-04-10","2022-04-08","Chemical Network Processing Service","2021-04-12",5000
"TRUE","2020-07-01","2022-04-08","Amx International Inc","2020-09-25",160000
"TRUE","2020-07-03","2022-04-08","CompInfo","2020-11-04",4500
"TRUE","2019-09-30","2022-04-08","CompInfo","2020-03-30",615000
"TRUE","2019-12-21","2022-04-08","Smart IT Training","2020-05-02",50000
"TRUE","2020-04-22","2022-04-08","Andy Broadaway International","2020-10-12",20000
"TRUE","2020-06-07","2022-04-08","Eosports Inc","2020-10-22",92000
"TRUE","2020-03-09","2022-04-08","Axiom Tech Inc","2020-07-11",20000
"TRUE","2020-12-10","2022-04-08","Intelemedia Communication Inc","2021-04-11",25000
"TRUE","2020-07-13","2022-04-08","Intelemedia Communication Inc","2020-11-28",25000
"FALSE","2021-02-04","2022-04-08","Intelemedia Communication Inc","2021-07-29",100000
"TRUE","2020-03-22","2022-04-08","Intelemedia Communication Inc","2020-08-06",50000
"TRUE","2020-03-01","2022-04-08","GVT Industries","2020-08-05",50000
"FALSE","2021-06-13","2022-04-08","The Integrity Group","2021-09-23",25000
"TRUE","2020-12-24","2022-04-08","Watkins Consulting Corp.","2021-05-21",80000
"TRUE","2020-12-02","2022-04-08","Arkin Medo","2021-05-17",50000
"FALSE","2021-03-06","2022-04-08","Vinova","2021-08-04",14080
"TRUE","2019-08-19","2022-04-08","Ferguson Consulting","2019-12-27",200000
"TRUE","2020-05-22","2022-04-08","Fcc Equipment Financing","2020-10-19",50000
"TRUE","2020-12-23","2022-04-08","Bluestone Consulting","2021-03-31",10000
"TRUE","2020-11-23","2022-04-08","SICK, Inc","2021-04-06",40000
"TRUE","2021-04-28","2022-04-08","Sharinga Networks Inc","2021-05-04",0
"TRUE","2020-07-10","2022-04-08","Superior Flux & Manufacturing Co.","2020-10-06",3289
"TRUE","2020-11-24","2022-04-08","Bain & Company","2021-04-11",5000
"TRUE","2019-11-22","2022-04-08","Brymar Industries","2020-04-12",10000
"TRUE","2020-08-13","2022-04-08","Grainger Inc","2020-09-17",23400
"TRUE","2020-04-09","2022-04-08","Air Royale International","2020-10-04",5000
"TRUE","2020-09-17","2022-04-08","Loomis Group Inc","2021-02-19",18841
"TRUE","2020-03-09","2022-04-08","Loomis Group Inc","2020-07-14",25000
"TRUE","2020-11-25","2022-04-08","Quantumhost Internet Svc","2021-04-18",500000
"TRUE","2019-08-22","2022-04-08","International Truck and Engine","2019-12-29",5000
"FALSE","2021-07-24","2022-04-08","Gasdat Information System","2022-01-15",10000
"TRUE","2020-06-11","2022-04-08","Futures Direct Inc","2020-10-23",10000
"TRUE","2020-05-10","2022-04-08","North Atlantic Industries","2020-06-22",17000
"TRUE","2019-12-01","2022-04-08","Net2Business","2020-04-13",24802
"TRUE","2020-01-22","2022-04-08","A C Controls Co Inc","2020-07-12",50000
"TRUE","2020-08-17","2022-04-08","H.C. Wainwright & Co.","2020-09-27",12500
"FALSE","2021-05-01","2022-04-08","Texbidcom Inc","2021-08-11",15337
"TRUE","2019-09-20","2022-04-08","AllBusiness.com","2020-01-15",100000
"TRUE","2020-12-09","2022-04-08","Dolphin Search","2021-04-15",250000
"TRUE","2020-04-22","2022-04-08","Bio Labs Inc","2020-10-06",51000
"TRUE","2020-05-09","2022-04-08","Bonded Business Svc","2020-10-23",35000
"TRUE","2020-08-06","2022-04-08","Bonded Business Svc","2020-12-29",250000
"TRUE","2020-03-30","2022-04-08","Interland","2020-07-26",15000
"TRUE","2020-01-20","2022-04-08","Gillan Marketing","2020-04-05",105000
"FALSE","2021-03-22","2022-04-08","Quantum Marketing Inc","2021-08-06",12600
"TRUE","2020-02-28","2022-04-08","E Ink Corporation","2020-07-25",100000
"TRUE","2020-04-06","2022-04-08","Quality Medical Publishing","2020-07-29",250000
"TRUE","2021-05-10","2022-04-08","Quality Medical Publishing","2021-07-19",70000
"TRUE","2020-09-27","2022-04-08","Northwinds Marketing Group","2021-01-03",15000
"TRUE","2021-03-04","2022-04-08","Monona Financial Co","2021-07-23",5000
"TRUE","2020-11-27","2022-04-08","Monona Financial Co","2021-04-27",100000
"TRUE","2019-12-24","2022-04-08","Lockheed Martin Aeronautics Company","2020-04-28",10000
"TRUE","2019-09-30","2022-04-08","Lockheed Martin Aeronautics Company","2020-01-10",50000
"FALSE","2021-05-09","2022-04-08","InfoCast Corporation","2021-10-26",55000
"TRUE","2019-11-08","2022-04-08","Arizona Parking Solutions","2020-02-04",55214
"TRUE","2020-03-06","2022-04-08","Hacienda Lighting","2020-07-26",250000
"TRUE","2021-04-14","2022-04-08","Hacienda Lighting","2021-07-17",77507
"FALSE","2021-05-15","2022-04-08","D F Electronics, Inc","2021-11-09",50000
"TRUE","2019-09-01","2022-04-08","D F Electronics, Inc","2020-01-25",12048
"TRUE","2020-01-29","2022-04-08","Promark Interactive","2020-06-15",12000
"TRUE","2020-06-26","2022-04-08","KCI USA, Inc","2020-10-14",77507
"TRUE","2020-02-16","2022-04-08","Checkpoint Systems","2020-07-31",200000
"TRUE","2019-08-06","2022-04-08","TransAct Technologies Incorporated","2020-01-16",50000
"TRUE","2020-11-10","2022-04-08","GOiConsulting, L.L.C.","2021-04-15",0
"FALSE","2021-06-07","2022-04-08","GOiConsulting, L.L.C.","2021-09-18",150000
"TRUE","2020-01-26","2022-04-08","Freelon Group Inc","2020-04-25",28620
"FALSE","2021-03-26","2022-04-08","New Horizons Computer Learning Center of Chicago","2021-07-28",14000
"TRUE","2019-10-06","2022-04-08","Epeople Inc","2019-12-18",170000
"TRUE","2020-12-09","2022-04-08","DA Consulting Group","2021-03-13",30000
"TRUE","2021-01-23","2022-04-08","Wausau Financial Systems","2021-06-12",214443
"FALSE","2021-07-06","2022-04-08","Wausau Financial Systems","2021-10-22",600000
"TRUE","2019-09-14","2022-04-08","Resource Center Inc","2019-10-30",2464
"TRUE","2019-07-27","2022-04-08","WACO Instruments","2020-01-05",2000
"FALSE","2021-05-04","2022-04-08","Newmarket International","2021-10-01",200000
"TRUE","2020-12-01","2022-04-08","JIL Information Systems","2021-05-28",5000
"TRUE","2019-11-13","2022-04-08","Andwin Corporation","2020-04-18",30000
"FALSE","2021-06-21","2022-04-08","Global Solutions Group Inc","2021-12-14",15000
"TRUE","2020-09-10","2022-04-08","JCG International","2021-02-08",60240
"FALSE","2021-03-20","2022-04-08","Fine Point Technologies","2021-07-26",30000
"TRUE","2020-02-14","2022-04-08","Fine Point Technologies","2020-07-22",24785
"TRUE","2020-01-25","2022-04-08","Fine Point Technologies","2020-06-26",1500
"TRUE","2019-10-01","2022-04-08","Cpa2Biz Inc","2020-02-02",5000
"TRUE","2021-03-09","2022-04-08","Cpa2Biz Inc","2021-07-21",263157
"FALSE","2021-06-20","2022-04-08","Towers Watson Delaware Inc","2021-10-16",5000
"TRUE","2020-11-23","2022-04-08","Towers Watson Delaware Inc","2021-04-25",30000
"TRUE","2020-05-14","2022-04-08","Color Q Inc","2020-10-09",20000
"TRUE","2020-05-25","2022-04-08","Color Q Inc","2020-07-26",3840
"TRUE","2020-04-15","2022-04-08","Blue Fin Technologies","2020-07-26",14000
"FALSE","2021-03-20","2022-04-08","Igivecom Inc","2021-07-28",4000
"TRUE","2020-03-30","2022-04-08","Fancort Industries","2020-04-15",60000
"FALSE","2021-06-13","2022-04-08","ADVANCED BusinessLink","2021-10-17",20000
"TRUE","2020-12-01","2022-04-08","Brookline Bancorp","2021-04-09",5000
"TRUE","2020-12-02","2022-04-08","Winter Wyman & Company","2021-04-16",20000
"TRUE","2020-12-13","2022-04-08","Winter Wyman & Company","2021-04-14",150000
"TRUE","2019-10-13","2022-04-08","Aether Holdings","2020-01-31",0
"TRUE","2020-06-25","2022-04-08","Royal Window Coverings","2020-10-27",12000
"TRUE","2020-07-10","2022-04-08","SpeechMachines","2020-11-28",30000
"TRUE","2020-02-05","2022-04-08","Industrial Software Solutions","2020-07-16",450000
"TRUE","2020-09-02","2022-04-08","Educational Housing Services","2020-11-14",250000
"TRUE","2019-10-31","2022-04-08","Alchemisity Interactive Group","2020-04-04",140000
"TRUE","2020-07-31","2022-04-08","Independent Bank","2021-01-13",60000
"FALSE","2021-05-23","2022-04-08","Datalink Corporation","2021-10-14",20000
"TRUE","2020-01-29","2022-04-08","Datalink Corporation","2020-07-09",20000
"TRUE","2020-12-14","2022-04-08","Datalink Corporation","2021-05-03",8500
"TRUE","2020-11-05","2022-04-08","Datalink Corporation","2021-01-24",15000
"TRUE","2019-10-03","2022-04-08","MSC Industrial Direct Co.","2020-01-07",50000
"TRUE","2020-08-04","2022-04-08","Calkins Media Incorporated","2020-08-04",15000
"TRUE","2020-09-20","2022-04-08","InGame Media","2020-12-24",100000
"TRUE","2021-01-20","2022-04-08","Nevada Credico Inc","2021-05-11",3000
"TRUE","2020-08-20","2022-04-08","Trinsic Communications","2020-12-06",29617
"TRUE","2019-12-19","2022-04-08","Compras Express   Inc","2020-03-15",10000
"TRUE","2020-12-30","2022-04-08","Compras Express   Inc","2021-05-02",10000
"TRUE","2019-11-29","2022-04-08","Suncom Wireless Holdings","2020-04-18",13000
"TRUE","2021-03-07","2022-04-08","Career Rewards Inc","2021-07-03",15000
"TRUE","2021-01-18","2022-04-08","Inphomatch Inc","2021-04-12",6700
"TRUE","2020-08-22","2022-04-08","Metapath Software Internationl","2021-01-02",97000
"TRUE","2020-11-01","2022-04-08","Home Account Network Inc","2021-04-28",199500
"FALSE","2021-07-09","2022-04-08","Mariner","2022-01-07",3000
"TRUE","2020-10-24","2022-04-08","Mariner","2021-04-26",60000
"FALSE","2021-04-24","2022-04-08","Media Service Inc","2021-10-13",0
"TRUE","2020-03-27","2022-04-08","Media Service Inc","2020-07-07",5000
"TRUE","2020-01-02","2022-04-08","ieWild Inc","2020-05-05",0
"TRUE","2020-04-16","2022-04-08","Via Marketing & Design","2020-08-21",20000
"FALSE","2021-05-26","2022-04-08","Native Minds","2021-10-25",50000
"TRUE","2020-05-19","2022-04-08","Concord Industries Inc","2020-10-28",400000
"TRUE","2019-11-22","2022-04-08","Concord Industries Inc","2020-05-07",40000
"TRUE","2020-02-20","2022-04-08","The Designory Inc","2020-08-12",4000
"FALSE","2021-06-23","2022-04-08","InStore Audio Network","2021-10-20",20000
"FALSE","2021-05-17","2022-04-08","CAINE & WEINER COMPANY","2021-09-20",110000
"TRUE","2019-10-04","2022-04-08","Bell Industries   Technology Solutions Group","2020-02-08",9900
"TRUE","2020-02-16","2022-04-08","InterPacket Networks","2020-08-02",80000
"TRUE","2020-11-20","2022-04-08","KW International","2021-05-13",60000
"TRUE","2020-12-04","2022-04-08","KW International","2021-01-16",19500
"TRUE","2020-06-26","2022-04-08","Innovation X","2020-10-26",100001
"TRUE","2020-06-15","2022-04-08","Innovation X","2020-07-10",150000
"TRUE","2020-11-20","2022-04-08","Innovation X","2021-01-09",111000
"TRUE","2019-11-16","2022-04-08","Windsor Capital Group Hotels","2020-04-27",45000
"TRUE","2020-10-08","2022-04-08","Windsor Capital Group Hotels","2021-02-02",55000
"TRUE","2021-02-28","2022-04-08","CIT Equipment Financing","2021-07-02",15000
"TRUE","2021-01-03","2022-04-08","Roeing Corp.","2021-05-05",1000000
"TRUE","2020-02-05","2022-04-08","Byington Development Group","2020-08-05",30000
"TRUE","2021-02-02","2022-04-08","Marketing On Call","2021-07-18",61349
"FALSE","2021-06-11","2022-04-08","Texas Farm & Ranch Magazine","2021-10-29",105000
"TRUE","2019-09-22","2022-04-08","Texas Farm & Ranch Magazine","2020-01-19",161963
"TRUE","2020-06-06","2022-04-08","Outsourcingcom Inc","2020-10-10",30674
"FALSE","2021-07-17","2022-04-08","Revere Inc","2021-11-11",20000
"TRUE","2020-11-17","2022-04-08","Nco Financial Investigative","2021-04-06",125011
"TRUE","2020-08-27","2022-04-08","Pump Systems Inc","2020-11-17",30674
"TRUE","2020-09-19","2022-04-08","Maritz Incentives","2020-12-28",10000
"TRUE","2020-10-17","2022-04-08","Skarlet Media Inc","2021-01-09",70000
"TRUE","2019-08-08","2022-04-08","OnDemand Inc","2019-12-28",85000
"FALSE","2021-06-10","2022-04-08","Zeeo Interactive Inc","2021-10-22",0
"FALSE","2021-06-15","2022-04-08","Teledyne Instruments dba Oil & Gas","2021-10-21",50000
"FALSE","2021-06-15","2022-04-08","Internet HIGHWAY","2021-10-07",6578
"TRUE","2020-03-03","2022-04-08","FedEx Kinko's Office And Print Services","2020-08-08",15000
"TRUE","2020-09-02","2022-04-08","WineCountry Media","2021-01-06",150000
"TRUE","2019-11-08","2022-04-08","INTERSHOP Communications","2020-04-03",180722
"TRUE","2020-05-28","2022-04-08","INTERSHOP Communications","2020-10-05",17441
"TRUE","2020-09-17","2022-04-08","Managing Editor","2021-01-31",21472
"TRUE","2020-07-06","2022-04-08","Zero Stage Capital Company, Inc","2020-11-05",50000
"TRUE","2020-09-19","2022-04-08","Counsel Springwell Capital Partners","2021-01-25",40000
"TRUE","2019-09-02","2022-04-08","Counsel Springwell Capital Partners","2020-02-02",400000
"TRUE","2020-02-29","2022-04-08","Root Group Inc","2020-04-15",72368
"TRUE","2020-06-05","2022-04-08","Root Group Inc","2020-10-24",85000
"TRUE","2020-09-19","2022-04-08","Quintrex Data Systems Corp","2021-03-08",4454
"TRUE","2020-01-07","2022-04-08","DRS Network and Testing Solutions","2020-05-04",10000
"TRUE","2021-05-12","2022-04-08","Initiate Systems","2021-07-01",10000
"TRUE","2020-04-15","2022-04-08","Initiate Systems","2020-07-24",560000
"TRUE","2020-09-18","2022-04-08","Jake's Finer Foods","2021-02-17",0
"TRUE","2020-10-15","2022-04-08","Great Northern Financial Svc","2021-02-18",27631
"TRUE","2021-01-08","2022-04-08","Great Northern Financial Svc","2021-04-05",6395
"TRUE","2020-09-16","2022-04-08","CCC Information Services","2020-12-08",110000
"TRUE","2020-08-13","2022-04-08","BondDesk Trading","2020-10-04",70000
"TRUE","2020-11-02","2022-04-08","BondDesk Trading","2021-05-07",70000
"FALSE","2021-07-20","2022-04-08","BondDesk Trading","2021-10-29",100000
"FALSE","2021-05-11","2022-04-08","BondDesk Trading","2021-11-07",125000
"TRUE","2020-05-02","2022-04-08","BondDesk Trading","2020-10-23",200000
"TRUE","2021-02-27","2022-04-08","BondDesk Trading","2021-07-01",350000
"FALSE","2021-03-07","2022-04-08","Washington Post Advertising","2021-08-14",101000
"TRUE","2020-01-06","2022-04-08","Washington Post Advertising","2020-02-21",81855
"TRUE","2019-09-17","2022-04-08","IntegraColor","2020-01-11",50000
"TRUE","2021-01-08","2022-04-08","National Service Direct Inc","2021-05-04",20000
"TRUE","2020-02-15","2022-04-08","Spindle Co","2020-05-17",4000
"TRUE","2021-01-21","2022-04-08","I/O Interconnect, Ltd","2021-05-02",150000
"TRUE","2019-12-15","2022-04-08","K2B, Incorporated","2020-04-01",20000
"TRUE","2020-05-16","2022-04-08","Republic Finance","2020-09-27",120000
"TRUE","2021-05-10","2022-04-08","Commsys Inc","2021-07-03",150000
"TRUE","2021-05-03","2022-04-08","D & H Industries Inc","2021-06-20",77507
"TRUE","2019-11-22","2022-04-08","4M Building Solutions","2020-05-12",200000
"TRUE","2020-08-31","2022-04-08","4M Building Solutions","2021-01-21",8554
"FALSE","2021-06-13","2022-04-08","Cummins Southern Plains Power","2021-10-18",15000
"TRUE","2019-09-24","2022-04-08","Cummins Southern Plains Power","2019-11-11",25000
"TRUE","2020-04-25","2022-04-08","Intraware","2020-10-18",4786
"TRUE","2019-10-01","2022-04-08","General Bearing Corporation","2020-03-19",110000
"TRUE","2019-12-19","2022-04-08","Canon Business Machines Inc","2020-05-29",92024
"FALSE","2021-07-10","2022-04-08","Critical Path Software Inc","2021-12-23",26993
"FALSE","2021-07-06","2022-04-08","HOB Entertainment","2021-11-14",49079
"FALSE","2021-05-25","2022-04-08","Kaidara Software Inc","2021-10-03",100000
"TRUE","2020-05-22","2022-04-08","Sun Life Financial Services Company","2020-09-27",250000
"TRUE","2020-09-12","2022-04-08","Promotional Products Association International","2021-01-16",500000
"TRUE","2019-10-11","2022-04-08","Outlook Magazine","2020-01-11",101000
"TRUE","2020-03-23","2022-04-08","Outlook Magazine","2020-08-02",150000
"TRUE","2020-08-24","2022-04-08","CEC Entertainment","2020-11-10",69000
"FALSE","2021-05-24","2022-04-08","GoldPocket Interactive","2021-09-21",30000
"TRUE","2020-02-14","2022-04-08","Avenue West Corp Housing","2020-06-21",100000
"TRUE","2020-02-02","2022-04-08","Business Wire - LA","2020-07-18",12401
"TRUE","2020-07-24","2022-04-08","Business Wire - LA","2021-01-12",12401
"TRUE","2020-03-09","2022-04-08","GE Distribution Finance","2020-08-08",10459
"TRUE","2020-10-28","2022-04-08","Continental Paper & Supply Co.","2021-04-01",150000
"TRUE","2020-07-26","2022-04-08","Continental Paper & Supply Co.","2020-12-29",100000
"FALSE","2021-05-19","2022-04-08","Travel Insured International","2021-11-12",90000
"TRUE","2021-03-06","2022-04-08","SDI Industries","2021-04-15",54255
"TRUE","2019-11-10","2022-04-08","SDI Industries","2020-01-23",50000
"TRUE","2019-09-16","2022-04-08","SDI Industries","2019-12-15",20000
"TRUE","2020-09-04","2022-04-08","Innovative Media Group Inc","2021-02-09",250000
"TRUE","2020-12-30","2022-04-08","Lockheed Martin Automotive","2021-05-13",144578
"TRUE","2020-09-10","2022-04-08","Lockheed Martin Automotive","2020-11-06",155014
"TRUE","2020-04-23","2022-04-08","Mitsubishi Electric US- Cooling & Heating","2020-09-21",105000
"TRUE","2021-01-09","2022-04-08","MindVisions","2021-03-06",110009
"TRUE","2020-11-10","2022-04-08","iNTELEFILM Corporation","2021-02-11",15000
"TRUE","2020-12-25","2022-04-08","Eze Castle Integration","2021-05-14",188916
"TRUE","2020-05-16","2022-04-08","Temple Inland","2020-11-06",300000
"TRUE","2020-09-16","2022-04-08","Cambridge Integrated Services Group","2021-01-20",100000
"FALSE","2021-05-04","2022-04-08","INMS","2021-10-20",10834
"TRUE","2020-07-13","2022-04-08","Bbk Holding Company","2020-10-19",110000
"TRUE","2020-07-23","2022-04-08","Liquid Engines","2020-11-06",125000
"TRUE","2021-03-08","2022-04-08","Mercer Hr Consulting","2021-07-09",2000
"TRUE","2019-10-15","2022-04-08","reminders on  line","2020-01-13",50000
"FALSE","2021-07-06","2022-04-08","BrainDock.com","2021-11-01",55000
"TRUE","2021-01-24","2022-04-08","Mast Industries Inc","2021-05-24",400000
"TRUE","2019-10-20","2022-04-08","Ganson Engineering","2020-04-13",151162
"TRUE","2020-01-27","2022-04-08","ING Southland Life","2020-07-01",50000
"TRUE","2020-06-01","2022-04-08","Computerized Facility Integration","2020-07-13",10392
"TRUE","2019-10-22","2022-04-08","US Oil & Refining Co.","2020-04-13",6134
"TRUE","2020-09-18","2022-04-08","Interra DVT","2021-02-13",400000
"TRUE","2020-09-08","2022-04-08","American Bankers Insurance Group Inc","2021-02-11",109000
"TRUE","2021-01-24","2022-04-08","American Bankers Insurance Group Inc","2021-07-15",52000
"TRUE","2021-04-14","2022-04-08","Bluetarp Financial","2021-07-15",150000
"TRUE","2020-11-29","2022-04-08","Cardomain Network","2021-04-24",10000
"TRUE","2020-11-30","2022-04-08","Cardomain Network","2021-05-15",30000
"TRUE","2020-12-25","2022-04-08","Microchip Technology Inc","2021-04-20",100000
"TRUE","2020-11-03","2022-04-08","Microfluidics International Corporation","2021-04-16",3000
"TRUE","2019-10-06","2022-04-08","Austin Employee Retirement","2020-03-10",3067
"TRUE","2019-09-19","2022-04-08","Amdocs LTD./ North Carolina Office","2019-10-25",125000
"FALSE","2021-04-04","2022-04-08","Amdocs LTD./ North Carolina Office","2021-07-27",23400
"TRUE","2020-06-07","2022-04-08","GeoLearning","2020-07-09",105000
"FALSE","2021-05-13","2022-04-08","GeoLearning","2021-08-15",79141
"FALSE","2021-07-02","2022-04-08","GeoLearning","2021-11-05",10000
"TRUE","2020-03-26","2022-04-08","GeoLearning","2020-07-24",60000
"FALSE","2021-05-05","2022-04-08","West Publishing Corporation","2021-11-03",70000
"FALSE","2021-07-25","2022-04-08","Flightsafety International Inc","2021-10-25",5577
"TRUE","2020-09-27","2022-04-08","Flightsafety International Inc","2021-01-31",300000
"TRUE","2019-11-01","2022-04-08","Flightsafety International Inc","2020-02-03",110000
"TRUE","2020-11-08","2022-04-08","NISA Investment Advisors","2021-05-01",300000
"TRUE","2019-11-16","2022-04-08","Webb Interactive Services","2020-04-06",15000
"TRUE","2019-11-07","2022-04-08","Reading Alloys","2020-03-20",45000
"FALSE","2021-03-30","2022-04-08","Iris Ink","2021-08-03",0
"FALSE","2021-07-13","2022-04-08","Iris Ink","2021-11-06",200000
"TRUE","2020-07-24","2022-04-08","Neoteric Design Inc","2020-11-13",199000
"TRUE","2020-04-25","2022-04-08","spiniker media group","2020-07-10",105000
"TRUE","2019-10-13","2022-04-08","spiniker media group","2020-01-23",161000
"TRUE","2021-02-08","2022-04-08","Technology Infrastructure Solution","2021-04-25",48000
"TRUE","2019-10-13","2022-04-08","Accountech Consulting","2020-04-06",200000
"TRUE","2021-03-01","2022-04-08","Cintra Software","2021-07-19",75000
"TRUE","2020-10-20","2022-04-08","Digicon Imaging","2021-02-27",100000
"TRUE","2019-09-15","2022-04-08","Turner Entertainment Networks Incorporated","2019-11-06",127988
"TRUE","2019-12-08","2022-04-08","Security Plan Life Insurance Company","2020-04-12",17763
"TRUE","2020-12-12","2022-04-08","ANA Trading Corp USA","2021-04-17",100000
"TRUE","2020-04-05","2022-04-08","Franklin Templeton Companies","2020-04-11",500000
"TRUE","2020-11-29","2022-04-08","Bon Secours Nj Hlth Sys Inc","2021-03-31",80000
"TRUE","2019-12-08","2022-04-08","Flower City Printing","2020-03-01",1500
"TRUE","2020-08-31","2022-04-08","Flower City Printing","2021-01-22",5000
"TRUE","2019-11-14","2022-04-08","Kinley & Manbeck, Inc","2020-01-17",18404
"TRUE","2019-10-19","2022-04-08","Diemolding Corp.","2020-02-08",39900
"TRUE","2019-10-14","2022-04-08","Principal Global Investors","2020-02-01",150000
"TRUE","2020-02-21","2022-04-08","Tradelink Holdings","2020-07-20",5321
"FALSE","2021-04-28","2022-04-08","Sherry Manufacturing Co.","2021-09-25",5693
"FALSE","2021-05-10","2022-04-08","CALIFORNIA MANUFACTURING TECHNOLOGY CONSULTING","2021-10-19",50000
"TRUE","2020-03-28","2022-04-08","Verint Video Solutions","2020-08-15",0
"TRUE","2020-02-20","2022-04-08","Hickok Incorporated","2020-07-23",10000
"TRUE","2020-09-20","2022-04-08","Condumex, Incorporated","2021-02-09",775073
"FALSE","2021-06-25","2022-04-08","Condumex, Incorporated","2021-11-06",17441
"TRUE","2020-07-23","2022-04-08","Meredith Springfield","2020-12-20",450000
"TRUE","2020-03-25","2022-04-08","Yunker Industries","2020-07-13",65789
"TRUE","2020-06-21","2022-04-08","National Spinning Co.","2020-10-23",200000
"TRUE","2020-10-24","2022-04-08","Unique Selling Systems","2021-04-20",10000
"TRUE","2019-10-29","2022-04-08","InSource Partners","2020-01-11",100000
"TRUE","2020-01-23","2022-04-08","Arel Learning Solutions","2020-06-23",60000
"TRUE","2020-02-19","2022-04-08","Springer-Miller Systems","2020-07-24",20000
"TRUE","2020-02-04","2022-04-08","Colliers International Property Consultants","2020-08-04",15400
"TRUE","2019-11-02","2022-04-08","Colliers International Property Consultants","2020-04-26",0
"TRUE","2021-01-09","2022-04-08","Sperry Marine","2021-07-10",40900
"TRUE","2019-10-13","2022-04-08","Sperry Marine","2020-04-06",60000
"TRUE","2019-08-29","2022-04-08","Sperry Marine","2019-11-09",125000
"TRUE","2019-09-17","2022-04-08","International Decision Systems","2019-11-06",200000
"TRUE","2019-11-08","2022-04-08","International Decision Systems","2020-04-08",0
"TRUE","2020-12-09","2022-04-08","Barringa","2021-05-06",100000
"TRUE","2020-05-11","2022-04-08","Crosswell International Corp","2020-10-14",400000
"TRUE","2019-08-22","2022-04-08","Main Factors Inc","2020-01-21",550000
"TRUE","2020-06-14","2022-04-08","ConnectInc.com","2020-10-12",93008
"TRUE","2019-09-19","2022-04-08","ConnectInc.com","2019-09-23",40000
"FALSE","2021-06-29","2022-04-08","Propel Learning Solutions","2021-09-25",162765
"TRUE","2020-11-26","2022-04-08","Propel Learning Solutions","2021-01-25",26315
"TRUE","2020-05-10","2022-04-08","Ad Tape & Label Co Inc","2020-10-27",500000
