"PromotionProduct_PromotionId","RetailStoreId","RetailStore_RetailStoreGroup_Name","RetailStore_Account_Name","RetailStore_Location_Address_State","RetailStore_Location_Address_City","Product_Name","ProductId","EndDate","Name","StartDate","ProductCategory_ProductCategory_Name","RetailStore_Name","RetailStore_Location_Name","Id"
"0c8B0000000L083IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-06","00000849","2018-01-05","Product Category 3","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WCMA0"
"0c8B0000000L084IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Tatva","01tB0000000UI8VIAW","2021-06-06","00000850","2018-01-06","Product Category 8","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WDMA0"
"0c8B0000000L083IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Lucima","01tB0000000UI8hIAG","2021-06-06","00000851","2018-01-05","Product Category 5","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WEMA0"
"0c8B0000000CdTGIA0","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-02","00000852","2018-01-05","Product Category 11","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WFMA0"
"0c8B0000000L084IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Honey dew","01tB0000000UI8nIAG","2021-06-02","00000853","2018-01-02","Product Category 2","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WGMA0"
"0c8B0000000L083IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Elliotte","01tB0000000UI8mIAG","2021-06-03","00000854","2018-01-06","Product Category 10","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WHMA0"
"0c8B0000000L084IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Gentle","01tB0000000UI8dIAG","2021-06-06","00000855","2018-01-03","Product Category 2","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WIMA0"
"0c8B0000000L085IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Omalay","01tB0000000UI8jIAG","2021-06-03","00000856","2018-01-05","Product Category 6","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WJMA0"
"0c8B0000000L084IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Angel Look","01tB0000000UI8cIAG","2021-06-02","00000857","2018-01-02","Product Category 1","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WKMA0"
"0c8B0000000L083IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Laffayette","01tB0000000UI8gIAG","2021-06-04","00000858","2018-01-05","Product Category 5","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WLMA0"
"0c8B0000000L084IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Lady link","01tB0000000UI8fIAG","2021-06-05","00000859","2018-01-05","Product Category 4","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WMMA0"
"0c8B0000000L083IAC","0YQB0000000L0BwOAK","Midwest","NTO Account","SD","Sioux Falls","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-05","00000860","2018-01-04","Product Category 3","Fare Merchants - Gold Coast","Dmart Location 2","0bUB0000000L8WNMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Whitezen","01tB0000000UI8XIAW","2021-06-06","00000861","2018-01-05","Product Category 9","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WOMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Orgma","01tB0000000UI8kIAG","2021-06-06","00000862","2018-01-03","Product Category 7","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WPMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Face matter","01tB0000000UI8aIAG","2021-06-03","00000863","2018-01-02","Product Category 10","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WQMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Soft Finger","01tB0000000UI8eIAG","2021-06-05","00000864","2018-01-05","Product Category 8","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WRMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Pure Perfect","01tB0000000UI8WIAW","2021-06-06","00000865","2018-01-02","Product Category 7","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WSMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Neptune","01tB0000000UI8iIAG","2021-06-03","00000866","2018-01-03","Product Category 6","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WTMA0"
"0c8B0000000L085IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Whole green","01tB0000000UI8YIAW","2021-06-03","00000867","2018-01-06","Product Category 9","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WUMA0"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Active care","01tB0000000UI8lIAG","2021-06-03","00000868","2018-01-06","Product Category 1","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WVMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-06","00000869","2018-01-02","Product Category 3","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WWMA0"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Tatva","01tB0000000UI8VIAW","2021-06-03","00000870","2018-01-06","Product Category 8","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WXMA0"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Lucima","01tB0000000UI8hIAG","2021-06-03","00000871","2018-01-03","Product Category 5","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WYMA0"
"0c8B0000000CdTGIA0","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-02","00000872","2018-01-03","Product Category 11","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WZMA0"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Honey dew","01tB0000000UI8nIAG","2021-06-02","00000873","2018-01-06","Product Category 2","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WaMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Elliotte","01tB0000000UI8mIAG","2021-06-05","00000874","2018-01-02","Product Category 10","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WbMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Gentle","01tB0000000UI8dIAG","2021-06-03","00000875","2018-01-05","Product Category 2","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WcMAK"
"0c8B0000000L085IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Omalay","01tB0000000UI8jIAG","2021-06-05","00000876","2018-01-05","Product Category 6","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WdMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Angel Look","01tB0000000UI8cIAG","2021-06-06","00000877","2018-01-06","Product Category 1","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WeMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Laffayette","01tB0000000UI8gIAG","2021-06-06","00000878","2018-01-03","Product Category 5","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WfMAK"
"0c8B0000000L084IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Lady link","01tB0000000UI8fIAG","2021-06-02","00000879","2018-01-02","Product Category 4","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WgMAK"
"0c8B0000000L083IAC","0YQB0000000L0CFOA0","Northeast","Fare Merchants Account","OH","Hamilton","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-06","00000880","2018-01-02","Product Category 3","Fare Merchants - Irving","Dmart Location 20","0bUB0000000L8WhMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Whitezen","01tB0000000UI8XIAW","2021-06-06","00000881","2018-01-06","Product Category 9","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WiMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Orgma","01tB0000000UI8kIAG","2021-06-05","00000882","2018-01-02","Product Category 7","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WjMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Face matter","01tB0000000UI8aIAG","2021-06-04","00000883","2018-01-05","Product Category 10","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WkMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Soft Finger","01tB0000000UI8eIAG","2021-06-04","00000884","2018-01-04","Product Category 8","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WlMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Pure Perfect","01tB0000000UI8WIAW","2021-06-03","00000885","2018-01-02","Product Category 7","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WmMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Neptune","01tB0000000UI8iIAG","2021-06-05","00000886","2018-01-06","Product Category 6","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WnMAK"
"0c8B0000000L085IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Whole green","01tB0000000UI8YIAW","2021-06-06","00000887","2018-01-05","Product Category 9","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WoMAK"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Active care","01tB0000000UI8lIAG","2021-06-04","00000888","2018-01-05","Product Category 1","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WpMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-04","00000889","2018-01-05","Product Category 3","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WqMAK"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Tatva","01tB0000000UI8VIAW","2021-06-05","00000890","2018-01-06","Product Category 8","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WrMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Lucima","01tB0000000UI8hIAG","2021-06-02","00000891","2018-01-05","Product Category 5","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WsMAK"
"0c8B0000000CdTGIA0","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-04","00000892","2018-01-03","Product Category 11","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WtMAK"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Honey dew","01tB0000000UI8nIAG","2021-06-02","00000893","2018-01-04","Product Category 2","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WuMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Elliotte","01tB0000000UI8mIAG","2021-06-03","00000894","2018-01-06","Product Category 10","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WvMAK"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Gentle","01tB0000000UI8dIAG","2021-06-04","00000895","2018-01-04","Product Category 2","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WwMAK"
"0c8B0000000L085IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Omalay","01tB0000000UI8jIAG","2021-06-04","00000896","2018-01-04","Product Category 6","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WxMAK"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Angel Look","01tB0000000UI8cIAG","2021-06-06","00000897","2018-01-02","Product Category 1","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WyMAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Laffayette","01tB0000000UI8gIAG","2021-06-06","00000898","2018-01-04","Product Category 5","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8WzMAK"
"0c8B0000000L084IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Lady link","01tB0000000UI8fIAG","2021-06-02","00000899","2018-01-02","Product Category 4","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8X0MAK"
"0c8B0000000L083IAC","0YQB0000000L0BzOAK","South","Alpine Nutrition Account","NY","Middle Island","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-04","00000900","2018-01-05","Product Category 3","Nutrition Stop - Gainesville","Dmart Location 5","0bUB0000000L8X1MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Whitezen","01tB0000000UI8XIAW","2021-06-02","00000901","2018-01-04","Product Category 9","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X2MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Orgma","01tB0000000UI8kIAG","2021-06-06","00000902","2018-01-05","Product Category 7","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X3MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Face matter","01tB0000000UI8aIAG","2021-06-02","00000903","2018-01-04","Product Category 10","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X4MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Soft Finger","01tB0000000UI8eIAG","2021-06-06","00000904","2018-01-06","Product Category 8","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X5MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Pure Perfect","01tB0000000UI8WIAW","2021-06-06","00000905","2018-01-02","Product Category 7","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X6MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Neptune","01tB0000000UI8iIAG","2021-06-03","00000906","2018-01-02","Product Category 6","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X7MAK"
"0c8B0000000L085IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Whole green","01tB0000000UI8YIAW","2021-06-02","00000907","2018-01-06","Product Category 9","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X8MAK"
"0c8B0000000L084IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Active care","01tB0000000UI8lIAG","2021-06-03","00000908","2018-01-04","Product Category 1","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8X9MAK"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-05","00000909","2018-01-06","Product Category 3","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XAMA0"
"0c8B0000000L084IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Tatva","01tB0000000UI8VIAW","2021-06-03","00000910","2018-01-06","Product Category 8","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XBMA0"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Lucima","01tB0000000UI8hIAG","2021-06-05","00000911","2018-01-04","Product Category 5","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XCMA0"
"0c8B0000000CdTGIA0","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-04","00000912","2018-01-04","Product Category 11","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XDMA0"
"0c8B0000000L084IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Honey dew","01tB0000000UI8nIAG","2021-06-06","00000913","2018-01-06","Product Category 2","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XEMA0"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Elliotte","01tB0000000UI8mIAG","2021-06-02","00000914","2018-01-02","Product Category 10","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XFMA0"
"0c8B0000000L084IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Gentle","01tB0000000UI8dIAG","2021-06-06","00000915","2018-01-02","Product Category 2","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XGMA0"
"0c8B0000000L085IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Omalay","01tB0000000UI8jIAG","2021-06-04","00000916","2018-01-05","Product Category 6","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XHMA0"
"0c8B0000000L084IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Angel Look","01tB0000000UI8cIAG","2021-06-03","00000917","2018-01-06","Product Category 1","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XIMA0"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Laffayette","01tB0000000UI8gIAG","2021-06-03","00000918","2018-01-04","Product Category 5","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XJMA0"
"0c8B0000000L084IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Lady link","01tB0000000UI8fIAG","2021-06-04","00000919","2018-01-02","Product Category 4","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XKMA0"
"0c8B0000000L083IAC","0YQB0000000L0C6OAK","Midwest","Fare Merchants Account","MI","Taylor","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-03","00000920","2018-01-03","Product Category 3","Alpine Nutrition - Glendale","Dmart Location 12","0bUB0000000L8XLMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Whitezen","01tB0000000UI8XIAW","2021-06-02","00000921","2018-01-03","Product Category 9","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XMMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Orgma","01tB0000000UI8kIAG","2021-06-05","00000922","2018-01-04","Product Category 7","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XNMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Face matter","01tB0000000UI8aIAG","2021-06-04","00000923","2018-01-04","Product Category 10","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XOMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Soft Finger","01tB0000000UI8eIAG","2021-06-05","00000924","2018-01-03","Product Category 8","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XPMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Pure Perfect","01tB0000000UI8WIAW","2021-06-04","00000925","2018-01-04","Product Category 7","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XQMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Neptune","01tB0000000UI8iIAG","2021-06-02","00000926","2018-01-02","Product Category 6","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XRMA0"
"0c8B0000000L085IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Whole green","01tB0000000UI8YIAW","2021-06-05","00000927","2018-01-04","Product Category 9","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XSMA0"
"0c8B0000000L084IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Active care","01tB0000000UI8lIAG","2021-06-06","00000928","2018-01-04","Product Category 1","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XTMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-02","00000929","2018-01-05","Product Category 3","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XUMA0"
"0c8B0000000L084IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Tatva","01tB0000000UI8VIAW","2021-06-03","00000930","2018-01-06","Product Category 8","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XVMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Lucima","01tB0000000UI8hIAG","2021-06-05","00000931","2018-01-02","Product Category 5","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XWMA0"
"0c8B0000000CdTGIA0","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Kelloggs Muesli","01tB0000000UI8UIAW","2021-06-03","00000932","2018-01-06","Product Category 11","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XXMA0"
"0c8B0000000L084IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Honey dew","01tB0000000UI8nIAG","2021-06-05","00000933","2018-01-03","Product Category 2","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XYMA0"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Elliotte","01tB0000000UI8mIAG","2021-06-03","00000934","2018-01-02","Product Category 10","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XZMA0"
"0c8B0000000L084IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Gentle","01tB0000000UI8dIAG","2021-06-04","00000935","2018-01-03","Product Category 2","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XaMAK"
"0c8B0000000L085IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Omalay","01tB0000000UI8jIAG","2021-06-04","00000936","2018-01-02","Product Category 6","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XbMAK"
"0c8B0000000L084IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Angel Look","01tB0000000UI8cIAG","2021-06-02","00000937","2018-01-06","Product Category 1","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XcMAK"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Laffayette","01tB0000000UI8gIAG","2021-06-04","00000938","2018-01-06","Product Category 5","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XdMAK"
"0c8B0000000L084IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Lady link","01tB0000000UI8fIAG","2021-06-04","00000939","2018-01-02","Product Category 4","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XeMAK"
"0c8B0000000L083IAC","0YQB0000000L0BvOAK","Northeast","NTO Account","LA","New Orleans","Kelloggs Chocos","01tB0000000UI8ZIAW","2021-06-04","00000940","2018-01-06","Product Category 3","Fare Merchants - Brooklyn","Dmart Location 1","0bUB0000000L8XfMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Whitezen","01tB0000000UI8XIAW","2021-06-02","00000941","2018-01-05","Product Category 9","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XgMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Orgma","01tB0000000UI8kIAG","2021-06-05","00000942","2018-01-05","Product Category 7","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XhMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Face matter","01tB0000000UI8aIAG","2021-06-06","00000943","2018-01-03","Product Category 10","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XiMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Soft Finger","01tB0000000UI8eIAG","2021-06-02","00000944","2018-01-06","Product Category 8","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XjMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Pure Perfect","01tB0000000UI8WIAW","2021-06-03","00000945","2018-01-03","Product Category 7","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XkMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Neptune","01tB0000000UI8iIAG","2021-06-05","00000946","2018-01-05","Product Category 6","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XlMAK"
"0c8B0000000L085IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Whole green","01tB0000000UI8YIAW","2021-06-04","00000947","2018-01-06","Product Category 9","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XmMAK"
"0c8B0000000L084IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Active care","01tB0000000UI8lIAG","2021-06-04","00000948","2018-01-05","Product Category 1","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XnMAK"
"0c8B0000000L083IAC","0YQB0000000L0CAOA0","Northeast","Nutrition Stop Account","TX","Irving","Kelloggs Corn Flakes","01tB0000000UI8bIAG","2021-06-05","00000949","2018-01-04","Product Category 3","Alpine Nutrition - San Francisco","Dmart Location 16","0bUB0000000L8XoMAK"
