"PostTags","LastModifiedDate","Case.Account.BillingState","InboundLinkCount","Classification","MediaType","Case.ClosedDate","SocialPersona.Bio","Shares","Status","IsDeleted","RecipientType","SocialPersona.Id","Case.LastModifiedDate","Handle","TopicProfileName","MediaProvider","Reply.Is_FirstReply","Id","Case.Contact.Name","Case.Owner.Name","KeywordGroupName","SocialPersona.Name","Case.Role.Name","Case.CreatedDate","SocialPersona.CreatedDate","SocialPersona.LastModifiedDate","Case.Origin","Case.RecordTypeId","LikesAndVotes","OwnerId","SocialPersona.IsDeleted","Case.Role.ParentRoleId","SocialPersona.TopicType","UniqueCommentors","Case.Priority","LikedBy","ParentId","Case.RecordTypeName","SourceTags","HarvestDate","PostUrl","SocialPersona.IsDefault","ViewCount","Sentiment","AnalyzerScore","TopicType","SocialPersona.IsVerified","Case.Account.Id","SocialPersona.AuthorLabels","Case.CaseNumber","ReplyToId","Case.Account.Industry","SocialPersona.AreWeFollowing","ThreadSize","Case.OwnerId","SocialPersona.Provider","Case.Type","Posted","PersonaId","Case.IsClosed","Case.Reason","SocialPersona.IsBlacklisted","Name","PostPriority","SocialPersona.Account.BillingCountry","Headline","Case.AccountId","ResponseContextExternalId","MessageType","Case.Account.Name","Case.IsEscalated","WhoId","Case.Status","SocialPersona.IsFollowingUs","LastViewedDate","IsOutbound","Recipient","SocialPersona.NumberOfFriends","Case.Owner.CallCenterId","Content","CreatedDate","CommentCount","Case.ContactId","SocialPersona.RealName","Case.Owner.Id","ReviewedStatus","Case.ValidToWithNow","SocialPersona.ProfileType","EngagementLevel","LastReferencedDate","SocialPersona.MediaProvider","Case.CurrentDate","Case.Id","Language","SocialPersona.ExternalPictureURL","SocialPersona.ProfileUrl","Has_Case_Created","Case.Contact.Id","AttachmentUrl","AttachmentType","SocialPersona.LastViewedDate","Provider","StatusMessage","AssignedTo","SpamRating","Case.Owner.UserRoleId","ExternalPostId","SocialPersona.SourceApp","Case.Owner.Type","SocialPersona.MediaType","SocialPersona.LastReferencedDate","Case.DurationCalculatedField","Reply.First_Response_Time","R6SourceId","ReviewScore","SocialPersona.R6SourceId","R6TopicId","SocialPersona.Following","ReviewScale","SocialPersona.InfluencerScore","SocialPersona.NumberOfTweets","SocialPersona.ListedCount","R6PostId","SocialPersona.Followers"
,"2020-06-27T02:26:18.000Z",,,,"Facebook",,,,,"false",,"0SPB0000000QCKaOAO","2020-06-27T02:26:18.000Z","Cliff Corporation","Cliff Corporation","facebook.com Discussions",,"0STB0000000MB5eOAG","Cliff Corporation","Eddie Cliff",,"Cliff Corporation","CEO","2020-06-27T02:26:18.000Z","2019-08-01T19:02:20.000Z","2020-06-28T23:20:25.000Z","Facebook",,,"005B0000003IZadIAG","FALSE",,"Managed",,"Medium",,"500B0000003T5S8IAK","N/A",,"2020-06-27T02:24:50.000Z","http://www.facebook.com/permalink.php?story_fbid=1790318237681521&id=411558235557535","FALSE",,"Negative",,"Managed","FALSE",,,"00003781",,,"FALSE",,"005B0000003IZadIAG","Facebook",,"2020-06-27T02:24:33.000Z","0SPB0000000QCKaOAO","false",,"FALSE","Post from Cliff Corporation",,"Canada",,,,"Post",,"false","003B0000008WZPBIA4","New","FALSE",,"false","411558235557535",,,"Straight crushing it","2020-06-27T02:26:18.000Z",,"003B0000008WZPBIA4","Cliff Corporation","005B0000003IZadIAG",,"2020-08-06T17:26:43.637Z","PAGE",,,"Facebook Comments","2020-08-06T17:26:43.637Z","500B0000003T5S8IAK","English","http://graph.facebook.com/v1.0/411558235557535/picture","https://www.facebook.com/CliffCorporation/","Yes","003B0000008WZPBIA4",,,,"Facebook",,,"NotSpam","00EB0000000bWXOMA2","411558235557535_1790318237681521","SCS","User","Facebook",,3510025,,2303778129,0,2303778129,1270434,0,0,0,0,0,773227244252,0
,"2019-03-05T18:41:41.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CNwUOAW","2019-03-05T18:36:25.000Z","73s7U53r","SCS 2363660184","TWITTER",,"0STB000000046QOOAY","test User","Gautam Vasudev",,"73s7U53r","CEO","2019-03-05T18:36:24.000Z","2019-03-05T18:36:24.000Z","2019-06-28T12:09:56.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAOIA2","N/A",,"2019-03-05T18:38:51.000Z","http://twitter.com/723494553764900864/statuses/823963287901577216","FALSE",,"Neutral",,"Managed","FALSE",,,"00001172",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-03-05T18:38:50.000Z","0SPB0000000CNwUOAW","false",,"FALSE","TWEET FROM: 73s7U53r",,"United States",,,,"Tweet",,"false","003B0000007YRnpIAG","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","01-24 public Tweet no tags (no case?) @besttech_help","2019-03-05T18:41:41.000Z",,"003B0000007YRnpIAG","test User","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002aMAOIA2","English","http://pbs.twimg.com/profile_images/723495237247766529/DBxKeJWt_normal.jpg","http://twitter.com/73s7U53r","Yes","003B0000007YRnpIAG",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","823963287901577216","SCS","User","Private Data",,44923819,,6555948995,0,6555948995,1068686,8,0,0,600,0,598045517981,7
,"2020-05-28T20:43:14.000Z",,,,"Facebook","2020-06-26T23:21:53.000Z",,,"SENT","false",,,"2020-06-26T23:21:53.000Z","Cliff Corporation","Cliff Corporation","Facebook Replies","true","0STB0000000M7yhOAC","Cliff Corporation","Gautam Vasudev",,,"CEO","2019-08-01T19:02:20.000Z",,,"Facebook",,,"005B0000003IZadIAG",,,,,"Medium",,"500B0000002iVpCIAU","N/A",,"2020-05-28T20:41:03.000Z","http://www.facebook.com/permalink.php?story_fbid=1760653800647965&id=411558235557535&comment_id=1760821953964483",,,"Neutral",,"Managed",,,,"00001356","0STB0000000M7NDOA0",,,,"005B0000002jFMlIAM",,,"2020-05-28T20:38:15.000Z",,"true",,,"Reply From: Cliff Corporation",,,,,"411558235557535_1760653800647965_1760654247314587","Reply",,"false",,"Closed",,,"true","411558235557535",,"04vB00000004DSXIA2","cool","2020-05-28T20:38:14.000Z",,"003B0000008WZPBIA4",,"005B0000002jFMlIAM",,"2020-06-26T23:21:53.000Z",,,,,"2020-08-06T17:26:43.637Z","500B0000002iVpCIAU","LANGUAGE UNDEFINED",,,"Yes","003B0000008WZPBIA4",,,,"Facebook","Sent",,"NotSpam","00EB0000000bWXOMA2","411558235557535_1760653800647965_1760821953964483",,"User",,,28527573,14226,2303778129,0,,1270434,,0,,,,762131128046,
,"2020-06-01T14:36:37.000Z",,,,,"2020-06-01T14:38:04.000Z",,,"FAILED","false",,,"2020-06-01T14:38:04.000Z",,,,"false","0STB0000000M8pnOAC","Cliff Corporation","Eddie Cliff",,,"CEO","2020-05-29T23:30:45.000Z",,,"YouTube",,,"005B0000003IZadIAG",,,,,"Medium",,"500B0000003SC7eIAG","N/A",,,,,,,,,,,,"00003380","0STB0000000M7zkOAC",,,,"005B0000003IZadIAG",,,"2020-06-01T14:36:30.000Z",,"true",,,"00003380 2018-04-23 14:36:30Z",,,,,"Ugy1-O5dM5QVPp46WvF4AaABAg","Comment",,"false",,"Closed",,,"true","-1",,,"So cool","2020-06-01T14:36:30.000Z",,"003B000000BnRc8IAF",,"005B0000003IZadIAG",,"2020-06-01T14:38:04.000Z",,,,,"2020-08-06T17:26:43.637Z","500B0000003SC7eIAG",,,,"Yes","003B000000BnRc8IAF",,,,"YouTube","error.network.not_found",,,"00EB0000000bWXOMA2",,,"User",,,227239,227443,0,0,,0,,0,,,,0,
,"2019-05-16T19:18:15.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000TN5NOAW","2019-05-16T15:05:10.000Z","bK1dd0","SCS 2363660184","TWITTER",,"0STB0000000L0MyOAK","beatrice bambino","Gautam Vasudev",,"bK1dd0","CEO","2019-05-16T15:05:10.000Z","2019-05-16T15:05:10.000Z","2019-06-26T15:26:01.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002b3CvIAI","N/A",,"2019-05-16T19:15:39.000Z","http://twitter.com/2573756864/statuses/850064445795704833","FALSE",,"Neutral",,"Managed","FALSE",,,"00001248","0STB0000000L0MKOA0",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-05-16T19:15:31.000Z","0SPB0000000TN5NOAW","false",,"FALSE","TWEET FROM: bK1dd0",,"Canada",,,"850057211233677312","Reply",,"false","003B00000089uVjIAI","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help Relationships are a lot like algebra. Have you ever looked at your X and wondered Y?","2019-05-16T19:18:15.000Z",,"003B00000089uVjIAI","beatrice bambino","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002b3CvIAI","English","http://pbs.twimg.com/profile_images/735891293633662976/X17aymfE_normal.jpg","http://twitter.com/bK1dd0","Yes","003B00000089uVjIAI",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","850064445795704833","SCS","User","Private Data",,38715693,,5276108530,0,5276108530,1068686,12,0,0,3137,0,624450596015,12
,"2019-05-16T15:05:10.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000TN5NOAW","2019-05-16T15:05:10.000Z","bK1dd0","SCS 2363660184","TWITTER",,"0STB0000000L0LHOA0","beatrice bambino","Gautam Vasudev",,"bK1dd0","CEO","2019-05-16T15:05:10.000Z","2019-05-16T15:05:10.000Z","2019-06-26T15:26:01.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002b3CvIAI","N/A",,"2019-05-16T15:04:28.000Z","http://twitter.com/2573756864/statuses/850001242504015872","FALSE",,"Neutral",,"Managed","FALSE",,,"00001248",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-05-16T15:04:23.000Z","0SPB0000000TN5NOAW","false",,"FALSE","TWEET FROM: bK1dd0",,"Canada",,,,"Tweet",,"false","003B00000089uVjIAI","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help I went to buy some camouflage trousers the other day but I couldn't find any.","2019-05-16T15:05:10.000Z",,"003B00000089uVjIAI","beatrice bambino","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002b3CvIAI","English","http://pbs.twimg.com/profile_images/735891293633662976/X17aymfE_normal.jpg","http://twitter.com/bK1dd0","Yes","003B00000089uVjIAI",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","850001242504015872","SCS","User","Private Data",,38715693,,5276108530,0,5276108530,1068686,12,0,0,3137,0,624384178327,12
,"2019-04-25T13:42:08.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CWRDOA4","2019-12-19T17:15:34.000Z","horaciotest","SCS 2363660184","TWITTER",,"0STB0000000KzjWOAS","Horacio giovine","Poorvi Shrivastav",,"horaciotest",,"2019-03-28T13:01:23.000Z","2019-03-28T13:01:23.000Z","2019-06-19T19:54:00.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aYF5IAM","N/A",,"2019-04-25T13:37:24.000Z","http://twitter.com/2541928764/statuses/842369166132813826","FALSE",,"Neutral",,"Managed","FALSE",,,"00001210",,,"FALSE",,"005B0000003X6fLIAS","Twitter",,"2019-04-25T13:37:14.000Z","0SPB0000000CWRDOA4","false",,"FALSE","TWEET FROM: horaciotest",,"Canada",,,,"Tweet",,"false","003B0000007ZC6SIAW","Escalated","FALSE",,"false","2363660184",,,"@besttech_help sarasa sarasa","2019-04-25T13:42:08.000Z",,"003B0000007ZC6SIAW","Horacio giovine","005B0000003X6fLIAS",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aYF5IAM","English","http://pbs.twimg.com/profile_images/473622612447223808/Uoou-i2X_normal.png","http://twitter.com/horaciotest","Yes","003B0000007ZC6SIAW",,,,"Twitter",,,"NotSpam",,"842369166132813826","SCS","User","Twitter",,42956720,,3966194229,0,3966194229,1068686,9,0,0,706,0,616966276892,13
,"2020-06-01T16:23:48.000Z",,,,"Youtube",,,,,"false",,"0SPB0000000VFkMOAW","2020-06-01T16:23:48.000Z","Pete Mitchell","Cliff Corporation","YouTube Social Account Comments",,"0STB0000000M8qCOAS","Pete Mitchell","Eddie Cliff",,"Pete Mitchell","CEO","2020-06-01T16:23:48.000Z","2020-05-29T23:30:45.000Z","2020-06-01T16:23:48.000Z","YouTube",,,"005B0000003IZadIAG","FALSE",,"Managed",,"Medium",,"500B0000003SFl0IAG","N/A",,"2020-06-01T16:21:52.000Z","https://www.youtube.com/watch?v=F7thaECCXHI&lc=UgxKyG0zWtlEjJgRL4V4AaABAg","FALSE",,"Positive",,"Managed","FALSE","001B000000TKs4LIAT",,"00003441","0STB0000000M7zfOAC",,"FALSE",,"005B0000003IZadIAG","YouTube",,"2020-06-01T16:00:46.000Z","0SPB0000000VFkMOAW","false",,"FALSE","Comment from Pete Mitchell",,"United States",,"001B000000TKs4LIAT","F7thaECCXHI","Comment","Mitchell & Co.","false","003B0000008VpIcIAK","New","FALSE",,"false","UCg1n5UY3UwGwXnM5_SdijNA",,,"I had an amazing time, but can't remember where I parked. Can you help me?","2020-06-01T16:23:48.000Z",,"003B0000008VpIcIAK","Pete Mitchell","005B0000003IZadIAG",,"2020-08-06T17:26:43.637Z","PERSON",,,"YouTube Social Account Comments","2020-08-06T17:26:43.637Z","500B0000003SFl0IAG","English","https://yt3.ggpht.com/-2T-e1KN4mvY/AAAAAAAAAAI/AAAAAAAAAAA/iilf6RIGZR4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg",,"Yes","003B0000008VpIcIAK",,,,"YouTube",,,"NotSpam","00EB0000000bWXOMA2","UgxKyG0zWtlEjJgRL4V4AaABAg","SCS","User","Youtube",,5706175,,7357302260,0,7357302260,1287066,0,0,0,0,0,763468894890,0
,"2019-05-08T13:45:23.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CNwUOAW","2019-03-05T18:36:25.000Z","73s7U53r","SCS 2363660184","TWITTER",,"0STB0000000L01sOAC","test User","Gautam Vasudev",,"73s7U53r","CEO","2019-03-05T18:36:24.000Z","2019-03-05T18:36:24.000Z","2019-06-28T12:09:56.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAOIA2","N/A",,"2019-05-08T13:39:37.000Z","http://twitter.com/723494553764900864/statuses/847080777523347457","FALSE",,"Neutral",,"Managed","FALSE",,,"00001172",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-05-08T13:39:30.000Z","0SPB0000000CNwUOAW","false",,"FALSE","TWEET FROM: 73s7U53r",,"United States",,,,"Tweet",,"false","003B0000007YRnpIAG","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help proof morning 3","2019-05-08T13:45:23.000Z",,"003B0000007YRnpIAG","test User","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002aMAOIA2","Swedish","http://pbs.twimg.com/profile_images/723495237247766529/DBxKeJWt_normal.jpg","http://twitter.com/73s7U53r","Yes","003B0000007YRnpIAG",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","847080777523347457","SCS","User","Private Data",,44923819,,6555948995,0,6555948995,1068686,8,0,0,600,0,621551395309,7
,"2019-10-31T14:23:40.000Z",,,,"Twitter","2019-11-14T20:33:25.000Z","Buzzing towers and keeping up foreign relations",,,"false","Person","0SPB0000000Q8N7OAK","2020-04-27T21:47:47.000Z","goosesmaverick","SCS 1925236220","TWITTER",,"0STB00000009WSoOAM","Pete Mitchell","Eddie Cliff",,"goosesmaverick","CEO","2019-10-31T14:23:40.000Z","2019-07-15T17:32:00.000Z","2020-06-26T23:06:45.000Z","Twitter",,,"005B0000003IZadIAG","FALSE",,"Managed",,"Medium",,"500B000000310iKIAQ","N/A",,"2019-10-31T14:20:08.000Z","http://twitter.com/798323655402868736/statuses/910871239547219969","FALSE",,"Neutral",,"Managed","FALSE","001B000000TKs4LIAT","Maverick, Tower Buzzer, VIP","00001765",,,"FALSE",,"005B0000003IZadIAG","Twitter",,"2019-10-31T14:20:01.000Z","0SPB0000000Q8N7OAK","true",,"FALSE","TWEET FROM: goosesmaverick",,"Canada",,"001B000000TKs4LIAT",,"Tweet","Mitchell & Co.","false","003B0000008VpIcIAK","Closed","FALSE",,"false","1925236220",,,"@CliffCorp I have a rip in my new jumpsuit, not great for when I'm buzzing the tower https://t.co/ljvhhKSgrX","2019-10-31T14:23:40.000Z",,"003B0000008VpIcIAK","Pete Mitchell","005B0000003IZadIAG",,"2019-11-14T20:33:25.000Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B000000310iKIAQ","English","http://pbs.twimg.com/profile_images/798324331075883009/q6hKH2Ym_normal.jpg","http://twitter.com/goosesmaverick","Yes","003B0000008VpIcIAK","http://pbs.twimg.com/media/DKQQjalUQAAizeZ.jpg","IMAGE",,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","910871239547219969","SCS","User","Private Data",,1231785,,6904740094,0,6904740094,1142782,4,0,9,70,0,686008182594,1
,"2019-04-25T14:48:09.000Z",,,,"Twitter",,"The place for BestTech Help & Support. We staff our social account 24x7. Expect a response in 30 minutes or less.",,,"false","Person","0SPB0000000CZatOAG","2019-04-25T14:48:09.000Z","besttech_help","SCS 2363660184","TWITTER",,"0STB0000000KzjgOAC","BestTech Helpdesk","Gautam Vasudev",,"besttech_help","CEO","2019-04-25T14:48:09.000Z","2019-04-25T14:48:09.000Z","2019-06-28T12:04:34.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002atAIIAY","N/A",,"2019-04-25T14:43:40.000Z","http://twitter.com/2363660184/statuses/842385882858557441","FALSE",,"Neutral",,"Managed","FALSE",,,"00001234",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-04-25T14:43:39.000Z","0SPB0000000CZatOAG","false",,"FALSE","TWEET FROM: besttech_help",,"USA",,,,"Tweet",,"false","003B0000007aY8PIAU","Escalated","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help hey","2019-04-25T14:48:09.000Z",,"003B0000007aY8PIAU","BestTech Helpdesk","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002atAIIAY","English","http://pbs.twimg.com/profile_images/438905556137304064/b52HPrsh_normal.jpeg","http://twitter.com/besttech_help","Yes","003B0000007aY8PIAU",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","842385882858557441","SCS","User","Twitter",,40531114,,3452559048,0,3452559048,1068686,16,0,0,6442,3,616987970059,28
,"2019-09-06T19:36:38.000Z",,,,"Twitter","2020-06-16T20:39:48.000Z",,,,"false","Person","0SPB0000000Q8NCOA0","2020-06-26T20:40:27.000Z","CliffCorp","SCS 1925236220","TWITTER",,"0STB0000000L98lOAC","Cliff Corporation","Gautam Vasudev",,"CliffCorp","CEO","2019-07-15T17:32:05.000Z","2019-07-15T17:32:05.000Z","2020-07-07T20:16:55.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002iHIhIAM","N/A",,"2019-09-06T19:31:53.000Z","http://twitter.com/1925236220/statuses/891018388167852032","FALSE",,"Positive",,"Managed","FALSE",,,"00001350","0STB00000009F6LOAU",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-09-06T19:31:52.000Z","0SPB0000000Q8NCOA0","true",,"FALSE","TWEET FROM: CliffCorp",,"Canada",,,"888453337602904065","Reply",,"false","003B0000008VpIhIAK","Closed","FALSE",,"false","1925236220",,"04vB00000004DSXIA2","@goosesmaverick  great to hear","2019-09-06T19:36:38.000Z",,"003B0000008VpIhIAK","Cliff Corporation","005B0000002jFMlIAM",,"2020-06-16T20:39:48.000Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002iHIhIAM","English","http://pbs.twimg.com/profile_images/378800000536082222/485368a83e25f0ae57671da56b1804ed_normal.jpeg","http://twitter.com/CliffCorp","Yes","003B0000008VpIhIAK",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","891018388167852032","SCS","User","Twitter",,29128063,,2476435884,0,2476435884,1142782,9,0,9,99,0,665777784690,25
,"2019-09-02T23:24:03.000Z",,,,"Twitter","2019-11-15T20:05:05.000Z","Senior Manager, Product Management - Social Customer Service, at @Salesforce. I like to use my surf/snow/wake boards",,,"false","Person","0SPB0000000QBn5OAG","2019-11-15T20:05:05.000Z","eddiecliff","SCS 1925236220","TWITTER",,"0STB0000000L8wAOAS","Eddie Cliff","Gautam Vasudev",,"eddiecliff","CEO","2019-07-29T17:43:11.000Z","2019-07-29T17:43:10.000Z","2020-06-27T00:09:49.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002iTjIIAU","N/A",,"2019-09-02T23:21:54.000Z","http://twitter.com/105211914/statuses/889626715726770176","FALSE",,"Positive",,"Managed","FALSE",,,"00001354","0STB0000000L8w5OAC",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-09-02T23:21:52.000Z","0SPB0000000QBn5OAG","true",,"FALSE","TWEET FROM: eddiecliff",,"USA",,,"889626521396289538","Reply",,"false","003B0000008WGqsIAG","Closed","FALSE",,"false","1925236220",,"04vB00000004DSXIA2","@CliffCorp Would be a lot better if my shipment was here as expected!","2019-09-02T23:24:03.000Z",,"003B0000008WGqsIAG","Eddie Cliff","005B0000002jFMlIAM",,"2019-11-15T20:05:05.000Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002iTjIIAU","English","http://pbs.twimg.com/profile_images/639366931649179648/Lbo_4T5V_normal.png","http://twitter.com/eddiecliff","Yes","003B0000008WGqsIAG",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","889626715726770176","SCS","User","Twitter",,9426114,,33985035,0,33985035,1142782,1509,0,54,1513,70,664239758084,2847
,"2019-09-13T18:15:37.000Z",,,,"Twitter","2019-10-31T14:15:21.000Z","Buzzing towers and keeping up foreign relations",,,"false","Person","0SPB0000000Q8N7OAK","2019-10-31T14:15:21.000Z","goosesmaverick","SCS 1925236220","TWITTER",,"0STB0000000L9VDOA0","Pete Mitchell","Eddie Cliff",,"goosesmaverick","CEO","2019-09-13T18:15:37.000Z","2019-07-15T17:32:00.000Z","2020-06-26T23:06:45.000Z","Twitter",,,"005B0000003IZadIAG","FALSE",,"Managed",,"Medium",,"500B0000002tI0KIAU","N/A",,"2019-09-13T18:12:00.000Z","http://twitter.com/798323655402868736/statuses/893534988024520704","FALSE",,"Positive",,"Managed","FALSE","001B000000TKs4LIAT","Maverick, Tower Buzzer, VIP","00001428",,,"FALSE",,"005B0000003IZadIAG","Twitter",,"2019-09-13T18:11:56.000Z","0SPB0000000Q8N7OAK","true",,"FALSE","TWEET FROM: goosesmaverick",,"Canada",,"001B000000TKs4LIAT",,"Tweet","Mitchell & Co.","false","003B0000008VpIcIAK","Closed","FALSE",,"false","1925236220",,,"@CliffCorp I have rip in my jumpsuit, and I just bought it! #frustrated","2019-09-13T18:15:37.000Z",,"003B0000008VpIcIAK","Pete Mitchell","005B0000003IZadIAG",,"2019-10-31T14:15:21.000Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002tI0KIAU","English","http://pbs.twimg.com/profile_images/798324331075883009/q6hKH2Ym_normal.jpg","http://twitter.com/goosesmaverick","Yes","003B0000008VpIcIAK",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","893534988024520704","SCS","User","Private Data",,4132784,,6904740094,0,6904740094,1142782,4,0,9,70,0,668320547632,1
,"2019-05-08T14:07:29.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CNwUOAW","2019-03-05T18:36:25.000Z","73s7U53r","SCS 2363660184","TWITTER",,"0STB0000000L02COAS","test User","Gautam Vasudev",,"73s7U53r","CEO","2019-03-05T18:36:24.000Z","2019-03-05T18:36:24.000Z","2019-06-28T12:09:56.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAOIA2","N/A",,"2019-05-08T14:06:56.000Z","http://twitter.com/723494553764900864/statuses/847087644551065601","FALSE",,"Neutral",,"Managed","FALSE",,,"00001172","0STB0000000L027OAC",,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-05-08T14:06:47.000Z","0SPB0000000CNwUOAW","false",,"FALSE","TWEET FROM: 73s7U53r",,"United States",,,"847082344762757121","Reply",,"false","003B0000007YRnpIAG","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help This is another reply to test the creation of Root_Post_Generation_Log__c","2019-05-08T14:07:29.000Z",,"003B0000007YRnpIAG","test User","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"Twitter Received DM","2020-08-06T17:26:43.637Z","500B0000002aMAOIA2","English","http://pbs.twimg.com/profile_images/723495237247766529/DBxKeJWt_normal.jpg","http://twitter.com/73s7U53r","Yes","003B0000007YRnpIAG",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","847087644551065601","SCS","User","Private Data",,44923819,,6555948995,0,6555948995,1068686,8,0,0,600,0,621560172467,7
,"2019-05-08T15:40:50.000Z",,,,"Twitter",,,,,"false","Person","0SPB0000000CO4pOAG","2020-05-22T21:37:11.000Z","WalterClos","SCS 2363660184","TWITTER",,"0STB0000000L02qOAC","Walter Clos","Gautam Vasudev",,"WalterClos","CEO","2019-03-05T19:14:43.000Z","2019-03-05T19:14:43.000Z","2019-06-17T14:21:57.000Z","Twitter",,,"005B0000002jFMlIAM","FALSE",,"Managed",,"Medium",,"500B0000002aMAYIA2","N/A",,"2019-05-08T15:39:17.000Z","http://twitter.com/702865672557166592/statuses/847110905850707970","FALSE",,"Neutral",,"Managed","FALSE",,,"00001173",,,"FALSE",,"005B0000002jFMlIAM","Twitter",,"2019-05-08T15:39:13.000Z","0SPB0000000CO4pOAG","false",,"FALSE","TWEET FROM: WalterClos",,"USA",,,,"Tweet",,"false","003B0000007YRsCIAW","New","FALSE",,"false","2363660184",,"04vB00000004DSXIA2","@besttech_help Check-ch-check-check-check-ch-check it out","2019-05-08T15:40:50.000Z",,"003B0000007YRsCIAW","W","005B0000002jFMlIAM",,"2020-08-06T17:26:43.637Z","PERSON",,,"TWITTER","2020-08-06T17:26:43.637Z","500B0000002aMAYIA2","English","http://pbs.twimg.com/profile_images/702866337601884161/RQ8HvxqH_normal.jpg","http://twitter.com/WalterClos","Yes","003B0000007YRsCIAW",,,,"Twitter",,,"NotSpam","00EB0000000bWXOMA2","847110905850707970","SCS","User","Twitter",,44921520,,6368426069,0,6368426069,1068686,28,0,0,1392,1,621590180932,13
