"Prescription","Case_Id","CaseNumber","Variance"
"Change Field_Service__c to true","500B000000355jbIAA",7656,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355jbIAA",7656,2.44
"Change Field_Service__c to true","500B000000355oBIAQ",7940,3.923
"Change Field_Service__c to true","500B000000355oCIAQ",7941,4.081
"Change Offer_Voucher__c to true","500B000000355oCIAQ",7941,2.759
"Change Field_Service__c to true","500B000000355oEIAQ",7943,4.081
"Change Field_Service__c to true","500B000000355oGIAQ",7945,4.081
"Change Offer_Voucher__c to true","500B000000355oHIAQ",7946,2.377
"Change Offer_Voucher__c to true","500B000000355oIIAQ",7947,2.377
"Change Offer_Voucher__c to true","500B000000355oPIAQ",7954,2.761
"Change Field_Service__c to true","500B000000355oQIAQ",7955,4.082
"Change Field_Service__c to true","500B000000355u3IAA",8299,4.098
"Change Offer_Voucher__c to true","500B000000355u3IAA",8299,3.5610000000000004
"Change Field_Service__c to true","500B000000355u4IAA",8300,3.984
"Change Offer_Voucher__c to true","500B000000355u4IAA",8300,2.888
"Change Field_Service__c to true","500B000000355u5IAA",8301,4.053999999999999
"Change Offer_Voucher__c to true","500B000000355u5IAA",8301,3.659
"Change Offer_Voucher__c to true","500B000000355u6IAA",8302,3.52
"Change Offer_Voucher__c to true","500B000000355u8IAA",8304,2.235
"Change Field_Service__c to true","500B000000355uAIAQ",8306,4.194
"Change Offer_Voucher__c to true","500B000000355uAIAQ",8306,2.235
"Change Field_Service__c to true","500B000000355uBIAQ",8307,4.098
"Change Field_Service__c to true","500B000000355uDIAQ",8309,4.098
"Change Field_Service__c to true","500B000000355uFIAQ",8311,4.079
"Change Offer_Voucher__c to true","500B000000355uGIAQ",8312,1.96
"Change Offer_Voucher__c to true","500B000000355uHIAQ",8313,1.8030000000000002
"Change Offer_Voucher__c to true","500B000000355uJIAQ",8315,2.8
"Change Field_Service__c to true","500B000000355uKIAQ",8316,4.053999999999999
"Change Offer_Voucher__c to true","500B000000355uNIAQ",8319,3.6180000000000003
"Change Offer_Voucher__c to true","500B000000355jcIAA",7657,2.404
"Change Field_Service__c to true","500B000000355jdIAA",7658,4.249
"Change Field_Service__c to true","500B000000355jeIAA",7659,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355jeIAA",7659,2.01
"Change Offer_Voucher__c to true","500B000000355jgIAA",7661,4.093
"Change Field_Service__c to true","500B000000355jgIAA",7661,4.0089999999999995
"Change Field_Service__c to true","500B000000355jhIAA",7662,4.0089999999999995
"Change Field_Service__c to true","500B000000355jlIAA",7666,4.109
"Change Offer_Voucher__c to true","500B000000355jlIAA",7666,2.878
"Change Offer_Voucher__c to true","500B000000355jmIAA",7667,2.931
"Change Field_Service__c to true","500B000000355jnIAA",7668,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355jnIAA",7668,1.6019999999999999
"Change Field_Service__c to true","500B000000355joIAA",7669,3.991
"Change Field_Service__c to true","500B000000355jpIAA",7670,3.968
"Change Field_Service__c to true","500B000000355jrIAA",7672,4.053
"Change Offer_Voucher__c to true","500B000000355juIAA",7675,1.581
"Change Field_Service__c to true","500B000000355jvIAA",7676,3.923
"Change Offer_Voucher__c to true","500B000000355jwIAA",7677,2.6010000000000004
"Change Field_Service__c to true","500B000000355jxIAA",7678,3.923
"Change Field_Service__c to true","500B000000355jyIAA",7679,3.968
"Change Offer_Voucher__c to true","500B000000355jyIAA",7679,2.923
"Change Field_Service__c to true","500B000000355oRIAQ",7956,4.081
"Change Field_Service__c to true","500B000000355oSIAQ",7957,4.081
"Change Field_Service__c to true","500B000000355oTIAQ",7958,4.081
"Change Field_Service__c to true","500B000000355oUIAQ",7959,4.063
"Change Offer_Voucher__c to true","500B000000355oUIAQ",7959,2.502
"Change Field_Service__c to true","500B000000355oVIAQ",7960,3.923
"Change Offer_Voucher__c to true","500B000000355oVIAQ",7960,2.537
"Change Offer_Voucher__c to true","500B000000355oWIAQ",7961,3.109
"Change Field_Service__c to true","500B000000355oXIAQ",7962,3.8939999999999997
"Change Field_Service__c to true","500B000000355oZIAQ",7964,3.923
"Change Offer_Voucher__c to true","500B000000355oZIAQ",7964,2.35
"Change Field_Service__c to true","500B000000355oaIAA",7965,3.968
"Change Field_Service__c to true","500B000000355obIAA",7966,3.968
"Change Offer_Voucher__c to true","500B000000355ocIAA",7967,3.88
"Change Field_Service__c to true","500B000000355ogIAA",7971,4.053
"Change Field_Service__c to true","500B000000355oiIAA",7973,3.923
"Change Offer_Voucher__c to true","500B000000355ojIAA",7974,1.902
"Change Field_Service__c to true","500B000000355olIAA",7976,3.923
"Change Offer_Voucher__c to true","500B000000355uOIAQ",8320,2.804
"Change Field_Service__c to true","500B000000355uPIAQ",8321,3.984
"Change Offer_Voucher__c to true","500B000000355uPIAQ",8321,2.186
"Change Field_Service__c to true","500B000000355uRIAQ",8323,4.0969999999999995
"Change Field_Service__c to true","500B000000355uSIAQ",8324,4.249
"Change Field_Service__c to true","500B000000355uWIAQ",8328,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355uWIAQ",8328,3.9760000000000004
"Change Field_Service__c to true","500B000000355uXIAQ",8329,4.0969999999999995
"Change Field_Service__c to true","500B000000355uZIAQ",8331,3.9389999999999996
"Change Field_Service__c to true","500B000000355uaIAA",8332,3.984
"Change Offer_Voucher__c to true","500B000000355ubIAA",8333,3.1
"Change Field_Service__c to true","500B000000355ucIAA",8334,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355ucIAA",8334,3.217
"Change Field_Service__c to true","500B000000355udIAA",8335,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355udIAA",8335,2.864
"Change Field_Service__c to true","500B000000355ueIAA",8336,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355ueIAA",8336,2.986
"Change Offer_Voucher__c to true","500B000000355ufIAA",8337,3.957
"Change Offer_Voucher__c to true","500B000000355ugIAA",8338,1.761
"Change Field_Service__c to true","500B000000355uhIAA",8339,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355uhIAA",8339,1.891
"Change Field_Service__c to true","500B000000355ujIAA",8341,4.0969999999999995
"Change Field_Service__c to true","500B000000355ukIAA",8342,4.0969999999999995
"Change Field_Service__c to true","500B000000355jzIAA",7680,3.968
"Change Offer_Voucher__c to true","500B000000355k0IAA",7681,3.2439999999999998
"Change Field_Service__c to true","500B000000355k1IAA",7682,3.923
"Change Offer_Voucher__c to true","500B000000355k2IAA",7683,3.037
"Change Offer_Voucher__c to true","500B000000355k4IAA",7685,2.344
"Change Field_Service__c to true","500B000000355k7IAA",7688,3.968
"Change Offer_Voucher__c to true","500B000000355k8IAA",7689,2.718
"Change Field_Service__c to true","500B000000355k9IAA",7690,3.923
"Change Offer_Voucher__c to true","500B000000355kAIAQ",7691,2.8360000000000003
"Change Offer_Voucher__c to true","500B000000355kBIAQ",7692,2.659
"Change Offer_Voucher__c to true","500B000000355kCIAQ",7693,2.523
"Change Offer_Voucher__c to true","500B000000355kFIAQ",7696,2.892
"Change Field_Service__c to true","500B000000355kGIAQ",7697,3.923
"Change Offer_Voucher__c to true","500B000000355kHIAQ",7698,3.08
"Change Offer_Voucher__c to true","500B000000355kIIAQ",7699,3.08
"Change Offer_Voucher__c to true","500B000000355kJIAQ",7700,1.857
"Change Offer_Voucher__c to true","500B000000355kKIAQ",7701,2.972
"Change Offer_Voucher__c to true","500B000000355kLIAQ",7702,1.7830000000000001
"Change Offer_Voucher__c to true","500B000000355onIAA",7978,1.929
"Change Offer_Voucher__c to true","500B000000355opIAA",7980,2.2230000000000003
"Change Offer_Voucher__c to true","500B000000355oqIAA",7981,1.765
"Change Offer_Voucher__c to true","500B000000355osIAA",7983,2.086
"Change Field_Service__c to true","500B000000355otIAA",7984,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355otIAA",7984,2.205
"Change Field_Service__c to true","500B000000355p2IAA",7988,4.081
"Change Offer_Voucher__c to true","500B000000355p2IAA",7988,2.063
"Change Field_Service__c to true","500B000000355p3IAA",7989,4.082
"Change Offer_Voucher__c to true","500B000000355p3IAA",7989,1.882
"Change Field_Service__c to true","500B000000355p7IAA",7993,4.064
"Change Offer_Voucher__c to true","500B000000355p8IAA",7994,2.7030000000000003
"Change Field_Service__c to true","500B000000355pAIAQ",7996,3.9389999999999996
"Change Field_Service__c to true","500B000000355pBIAQ",7997,4.082
"Change Field_Service__c to true","500B000000355pCIAQ",7998,3.968
"Change Offer_Voucher__c to true","500B000000355pDIAQ",7999,4.018
"Change Field_Service__c to true","500B000000355ulIAA",8343,4.0969999999999995
"Change Field_Service__c to true","500B000000355unIAA",8345,3.984
"Change Offer_Voucher__c to true","500B000000355upIAA",8347,3.076
"Change Offer_Voucher__c to true","500B000000355urIAA",8349,2.55
"Change Offer_Voucher__c to true","500B000000355utIAA",8351,3.036
"Change Field_Service__c to true","500B000000355uvIAA",8353,4.249
"Change Field_Service__c to true","500B000000355uwIAA",8354,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355uwIAA",8354,2.792
"Change Offer_Voucher__c to true","500B000000355uxIAA",8355,2.474
"Change Offer_Voucher__c to true","500B000000355uyIAA",8356,1.81
"Change Offer_Voucher__c to true","500B000000355uzIAA",8357,2.74
"Change Field_Service__c to true","500B000000355v0IAA",8358,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355v4IAA",8362,1.6769999999999998
"Change Offer_Voucher__c to true","500B000000355v5IAA",8363,1.7180000000000002
"Change Field_Service__c to true","500B000000355kRIAQ",7708,3.923
"Change Field_Service__c to true","500B000000355kSIAQ",7709,4.081
"Change Offer_Voucher__c to true","500B000000355kSIAQ",7709,2.246
"Change Offer_Voucher__c to true","500B000000355kTIAQ",7710,2.512
"Change Field_Service__c to true","500B000000355kUIAQ",7711,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355kWIAQ",7713,2.15
"Change Offer_Voucher__c to true","500B000000355kXIAQ",7714,2.077
"Change Field_Service__c to true","500B000000355kYIAQ",7715,4.064
"Change Field_Service__c to true","500B000000355kZIAQ",7716,4.081
"Change Offer_Voucher__c to true","500B000000355kZIAQ",7716,2.705
"Change Offer_Voucher__c to true","500B000000355kbIAA",7718,3.968
"Change Field_Service__c to true","500B000000355kbIAA",7718,3.923
"Change Offer_Voucher__c to true","500B000000355kcIAA",7719,4.118
"Change Field_Service__c to true","500B000000355kdIAA",7720,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355keIAA",7721,1.709
"Change Field_Service__c to true","500B000000355kfIAA",7722,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355khIAA",7724,2.911
"Change Offer_Voucher__c to true","500B000000355kiIAA",7725,2.909
"Change Field_Service__c to true","500B000000355pFIAQ",8001,3.968
"Change Field_Service__c to true","500B000000355pGIAQ",8002,4.035
"Change Field_Service__c to true","500B000000355pJIAQ",8005,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355pJIAQ",8005,3.137
"Change Field_Service__c to true","500B000000355pKIAQ",8006,3.968
"Change Offer_Voucher__c to true","500B000000355pMIAQ",8008,1.935
"Change Offer_Voucher__c to true","500B000000355pPIAQ",8011,2.998
"Change Field_Service__c to true","500B000000355pQIAQ",8012,4.082
"Change Offer_Voucher__c to true","500B000000355pQIAQ",8012,2.1430000000000002
"Change Field_Service__c to true","500B000000355pTIAQ",8015,3.923
"Change Offer_Voucher__c to true","500B000000355pTIAQ",8015,1.71
"Change Field_Service__c to true","500B000000355pUIAQ",8016,4.082
"Change Offer_Voucher__c to true","500B000000355pUIAQ",8016,1.9709999999999999
"Change Offer_Voucher__c to true","500B000000355pXIAQ",8019,2.923
"Change Offer_Voucher__c to true","500B000000355pYIAQ",8020,2.127
"Change Offer_Voucher__c to true","500B000000355vAIAQ",8368,3.158
"Change Field_Service__c to true","500B000000355vBIAQ",8369,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355vBIAQ",8369,2.8560000000000003
"Change Field_Service__c to true","500B000000355vCIAQ",8370,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355vDIAQ",8371,2.8560000000000003
"Change Field_Service__c to true","500B000000355vFIAQ",8373,4.0969999999999995
"Change Field_Service__c to true","500B000000355vGIAQ",8374,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355vHIAQ",8375,2.0580000000000003
"Change Field_Service__c to true","500B000000355vKIAQ",8378,3.85
"Change Field_Service__c to true","500B000000355vMIAQ",8380,3.9389999999999996
"Change Field_Service__c to true","500B000000355vNIAQ",8381,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355vNIAQ",8381,2.4859999999999998
"Change Field_Service__c to true","500B000000355vOIAQ",8382,4.0969999999999995
"Change Field_Service__c to true","500B000000355vQIAQ",8384,4.0969999999999995
"Change Field_Service__c to true","500B000000355vRIAQ",8385,4.0969999999999995
"Change Field_Service__c to true","500B000000355vSIAQ",8386,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355vTIAQ",8387,1.6969999999999998
"Change Field_Service__c to true","500B000000355yrIAA",8597,3.948
"Change Offer_Voucher__c to true","500B000000355ytIAA",8599,3.7510000000000003
"Change Field_Service__c to true","500B000000355yuIAA",8600,3.932
"Change Offer_Voucher__c to true","500B000000355yuIAA",8600,1.906
"Change Field_Service__c to true","500B000000355yvIAA",8601,3.9760000000000004
"Change Offer_Voucher__c to true","500B000000355yvIAA",8601,2.495
"Change Field_Service__c to true","500B000000355ywIAA",8602,3.977
"Change Field_Service__c to true","500B000000355yxIAA",8603,3.948
"Change Offer_Voucher__c to true","500B000000355yyIAA",8604,3.346
"Change Offer_Voucher__c to true","500B000000355yzIAA",8605,2.275
"Change Offer_Voucher__c to true","500B000000355z0IAA",8606,2.786
"Change Offer_Voucher__c to true","500B000000355z1IAA",8607,2.296
"Change Field_Service__c to true","500B000000355z2IAA",8608,4.09
"Change Offer_Voucher__c to true","500B000000355z2IAA",8608,2.25
"Change Offer_Voucher__c to true","500B000000355z3IAA",8609,1.965
"Change Field_Service__c to true","500B000000355z4IAA",8610,4.098
"Change Field_Service__c to true","500B000000355kjIAA",7726,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355kjIAA",7726,2.909
"Change Field_Service__c to true","500B000000355kkIAA",7727,4.035
"Change Offer_Voucher__c to true","500B000000355kkIAA",7727,2.151
"Change Field_Service__c to true","500B000000355klIAA",7728,3.923
"Change Field_Service__c to true","500B000000355kmIAA",7729,3.923
"Change Offer_Voucher__c to true","500B000000355knIAA",7730,2.421
"Change Offer_Voucher__c to true","500B000000355koIAA",7731,3.159
"Change Field_Service__c to true","500B000000355krIAA",7734,4.081
"Change Offer_Voucher__c to true","500B000000355ksIAA",7735,2.736
"Change Field_Service__c to true","500B000000355ktIAA",7736,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355ktIAA",7736,3.903
"Change Offer_Voucher__c to true","500B000000355kvIAA",7738,3.917
"Change Field_Service__c to true","500B000000355kwIAA",7739,4.249
"Change Offer_Voucher__c to true","500B000000355kwIAA",7739,2.439
"Change Field_Service__c to true","500B000000355l0IAA",7743,3.923
"Change Offer_Voucher__c to true","500B000000355l0IAA",7743,2.7230000000000003
"Change Field_Service__c to true","500B000000355l2IAA",7745,4.082
"Change Field_Service__c to true","500B000000355l4IAA",7747,4.082
"Change Offer_Voucher__c to true","500B000000355l4IAA",7747,2.376
"Change Offer_Voucher__c to true","500B000000355l5IAA",7748,2.011
"Change Field_Service__c to true","500B000000355paIAA",8022,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355paIAA",8022,2.889
"Change Field_Service__c to true","500B000000355pbIAA",8023,3.923
"Change Offer_Voucher__c to true","500B000000355pbIAA",8023,3.022
"Change Offer_Voucher__c to true","500B000000355pfIAA",8027,2.063
"Change Offer_Voucher__c to true","500B000000355phIAA",8029,1.712
"Change Field_Service__c to true","500B000000355pkIAA",8032,3.8939999999999997
"Change Field_Service__c to true","500B000000355plIAA",8033,3.923
"Change Field_Service__c to true","500B000000355pmIAA",8034,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355poIAA",8036,2.408
"Change Field_Service__c to true","500B000000355prIAA",8039,3.968
"Change Field_Service__c to true","500B000000355psIAA",8040,4.081
"Change Offer_Voucher__c to true","500B000000355vVIAQ",8389,1.9269999999999998
"Change Offer_Voucher__c to true","500B000000355vWIAQ",8390,2.782
"Change Field_Service__c to true","500B000000355vYIAQ",8392,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355vYIAQ",8392,1.8030000000000002
"Change Field_Service__c to true","500B000000355vZIAQ",8393,4.012
"Change Offer_Voucher__c to true","500B000000355vZIAQ",8393,1.966
"Change Field_Service__c to true","500B000000355vaIAA",8394,3.895
"Change Offer_Voucher__c to true","500B000000355vaIAA",8394,2.613
"Change Offer_Voucher__c to true","500B000000355vbIAA",8395,2.793
"Change Offer_Voucher__c to true","500B000000355vdIAA",8397,2.87
"Change Field_Service__c to true","500B000000355vfIAA",8399,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355viIAA",8402,1.7180000000000002
"Change Field_Service__c to true","500B000000355vjIAA",8403,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355vmIAA",8406,3.205
"Change Field_Service__c to true","500B000000355vpIAA",8409,3.9389999999999996
"Change Field_Service__c to true","500B000000355vqIAA",8410,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355vqIAA",8410,2.056
"Change Offer_Voucher__c to true","500B000000355vrIAA",8411,1.9269999999999998
"Change Offer_Voucher__c to true","500B000000355zAIAQ",8616,1.641
"Change Field_Service__c to true","500B000000355zBIAQ",8617,3.9760000000000004
"Change Field_Service__c to true","500B000000355zDIAQ",8619,4.09
"Change Offer_Voucher__c to true","500B000000355zDIAQ",8619,2.1959999999999997
"Change Field_Service__c to true","500B000000355zFIAQ",8621,4.09
"Change Field_Service__c to true","500B000000355zGIAQ",8622,4.212
"Change Offer_Voucher__c to true","500B000000355zGIAQ",8622,2.193
"Change Offer_Voucher__c to true","500B000000355zJIAQ",8625,3.886
"Change Offer_Voucher__c to true","500B000000355zKIAQ",8626,3.391
"Change Offer_Voucher__c to true","500B000000355zMIAQ",8628,1.5530000000000002
"Change Field_Service__c to true","500B000000355zNIAQ",8629,4.0969999999999995
"Change Offer_Voucher__c to true","500B000000355zNIAQ",8629,1.8119999999999998
"Change Field_Service__c to true","500B000000355zOIAQ",8630,4.044
"Change Field_Service__c to true","500B000000355zPIAQ",8631,3.948
"Change Offer_Voucher__c to true","500B000000355l7IAA",7750,2.224
"Change Field_Service__c to true","500B000000355l8IAA",7751,4.012
"Change Offer_Voucher__c to true","500B000000355lAIAQ",7753,3.676
"Change Field_Service__c to true","500B000000355lBIAQ",7754,3.968
"Change Offer_Voucher__c to true","500B000000355lFIAQ",7758,1.7819999999999998
"Change Field_Service__c to true","500B000000355lGIAQ",7759,3.923
"Change Offer_Voucher__c to true","500B000000355lIIAQ",7761,3.022
"Change Offer_Voucher__c to true","500B000000355lJIAQ",7762,3.234
"Change Field_Service__c to true","500B000000355lKIAQ",7763,3.85
"Change Field_Service__c to true","500B000000355lMIAQ",7765,4.109
"Change Field_Service__c to true","500B000000355lNIAQ",7766,4.081
"Change Offer_Voucher__c to true","500B000000355lNIAQ",7766,2.7460000000000004
"Change Offer_Voucher__c to true","500B000000355lOIAQ",7767,3.938
"Change Field_Service__c to true","500B000000355lOIAQ",7767,3.923
"Change Field_Service__c to true","500B000000355lPIAQ",7768,4.012
"Change Offer_Voucher__c to true","500B000000355lQIAQ",7769,3.835
"Change Field_Service__c to true","500B000000355lRIAQ",7770,3.968
"Change Offer_Voucher__c to true","500B000000355lRIAQ",7770,3.8
"Change Field_Service__c to true","500B000000355pyIAA",8046,3.968
"Change Offer_Voucher__c to true","500B000000355pyIAA",8046,3.676
"Change Offer_Voucher__c to true","500B000000355q0IAA",8048,1.5119999999999998
"Change Offer_Voucher__c to true","500B000000355q1IAA",8049,1.663
"Change Offer_Voucher__c to true","500B000000355q3IAA",8051,2.512
"Change Offer_Voucher__c to true","500B000000355q5IAA",8053,2.459
"Change Offer_Voucher__c to true","500B000000355q7IAA",8055,2.215
"Change Offer_Voucher__c to true","500B000000355q8IAA",8056,2.2769999999999997
"Change Offer_Voucher__c to true","500B000000355qAIAQ",8058,2.9760000000000004
"Change Offer_Voucher__c to true","500B000000355qBIAQ",8059,3.0860000000000003
"Change Field_Service__c to true","500B000000355qCIAQ",8060,4.053
"Change Offer_Voucher__c to true","500B000000355qCIAQ",8060,2.165
"Change Field_Service__c to true","500B000000355qEIAQ",8062,4.063
"Change Offer_Voucher__c to true","500B000000355qEIAQ",8062,2.279
"Change Field_Service__c to true","500B000000355qFIAQ",8063,3.968
"Change Offer_Voucher__c to true","500B000000355qFIAQ",8063,2.702
"Change Offer_Voucher__c to true","500B000000355qHIAQ",8065,1.5190000000000001
"Change Field_Service__c to true","500B000000355qJIAQ",8067,3.8939999999999997
"Change Field_Service__c to true","500B000000355vsIAA",8412,3.9389999999999996
"Change Offer_Voucher__c to true","500B000000355vsIAA",8412,1.9269999999999998
"Change Field_Service__c to true","500B000000355vtIAA",8413,4.0969999999999995
"Change Field_Service__c to true","500B000000355vuIAA",8414,3.895
"Change Field_Service__c to true","500B000000355vwIAA",8416,4.1530000000000005
"Change Offer_Voucher__c to true","500B000000355vwIAA",8416,2.533
"Change Field_Service__c to true","500B000000355vxIAA",8417,4.1530000000000005
"Change Offer_Voucher__c to true","500B000000355vxIAA",8417,1.959
"Change Offer_Voucher__c to true","500B000000355vyIAA",8418,2.9960000000000004
"Change Field_Service__c to true","500B000000355vzIAA",8419,4.249
"Change Offer_Voucher__c to true","500B000000355w0IAA",8420,2.9189999999999996
"Change Field_Service__c to true","500B000000355w1IAA",8421,4.249
"Change Offer_Voucher__c to true","500B000000355w1IAA",8421,2.977
"Change Offer_Voucher__c to true","500B000000355w3IAA",8423,2.0180000000000002
"Change Field_Service__c to true","500B000000355w4IAA",8424,4.109
"Change Offer_Voucher__c to true","500B000000355w7IAA",8427,4.058
"Change Offer_Voucher__c to true","500B000000355w9IAA",8429,1.59
"Change Field_Service__c to true","500B000000355wAIAQ",8430,4.2669999999999995
"Change Offer_Voucher__c to true","500B000000355wAIAQ",8430,1.729
"Change Field_Service__c to true","500B000000355wCIAQ",8432,4.2669999999999995
"Change Field_Service__c to true","500B000000355wEIAQ",8434,4.012
"Change Offer_Voucher__c to true","500B000000355fGIAQ",7387,3.042
"Change Field_Service__c to true","500B000000355fKIAQ",7391,3.923
"Change Offer_Voucher__c to true","500B000000355fKIAQ",7391,2.108
"Change Field_Service__c to true","500B000000355fLIAQ",7392,3.923
"Change Offer_Voucher__c to true","500B000000355fLIAQ",7392,1.903
"Change Offer_Voucher__c to true","500B000000355fMIAQ",7393,2.8930000000000002
"Change Field_Service__c to true","500B000000355fQIAQ",7397,3.968
"Change Field_Service__c to true","500B000000355fRIAQ",7398,3.923
"Change Offer_Voucher__c to true","500B000000355fRIAQ",7398,1.581
"Change Offer_Voucher__c to true","500B000000355fSIAQ",7399,2.395
"Change Offer_Voucher__c to true","500B000000355fTIAQ",7400,2.747
"Change Field_Service__c to true","500B000000355fUIAQ",7401,4.063
"Change Offer_Voucher__c to true","500B000000355fUIAQ",7401,2.403
"Change Offer_Voucher__c to true","500B000000355fVIAQ",7402,3.17
"Change Field_Service__c to true","500B000000355fWIAQ",7403,3.8939999999999997
"Change Field_Service__c to true","500B000000355fXIAQ",7404,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355fZIAQ",7406,2.1830000000000003
"Change Offer_Voucher__c to true","500B000000355faIAA",7407,2.28
"Change Field_Service__c to true","500B000000355lUIAQ",7773,3.923
"Change Field_Service__c to true","500B000000355lVIAQ",7774,4.081
"Change Offer_Voucher__c to true","500B000000355lWIAQ",7775,2.524
"Change Field_Service__c to true","500B000000355lZIAQ",7778,4.081
"Change Field_Service__c to true","500B000000355laIAA",7779,4.064
"Change Field_Service__c to true","500B000000355lcIAA",7781,4.081
"Change Offer_Voucher__c to true","500B000000355lcIAA",7781,2.81
"Change Field_Service__c to true","500B000000355ldIAA",7782,4.081
"Change Offer_Voucher__c to true","500B000000355ldIAA",7782,2.81
"Change Field_Service__c to true","500B000000355leIAA",7783,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355lfIAA",7784,4.053999999999999
"Change Field_Service__c to true","500B000000355lfIAA",7784,3.8939999999999997
"Change Field_Service__c to true","500B000000355lhIAA",7786,3.8939999999999997
"Change Offer_Voucher__c to true","500B000000355lhIAA",7786,1.709
"Change Field_Service__c to true","500B000000355liIAA",7787,4.0089999999999995
"Change Field_Service__c to true","500B000000355lkIAA",7789,4.109
"Change Field_Service__c to true","500B000000355lpIAA",7794,4.17
"Change Field_Service__c to true","500B000000355qLIAQ",8069,4.0089999999999995
"Change Offer_Voucher__c to true","500B000000355qMIAQ",8070,2.951
"Change Field_Service__c to true","500B000000355qNIAQ",8071,4.081
"Change Field_Service__c to true","500B000000355qOIAQ",8072,3.968
"Change Field_Service__c to true","500B000000355qRIAQ",8075,4.082
"Change Offer_Voucher__c to true","500B000000355qRIAQ",8075,2.833
"Change Field_Service__c to true","500B000000355qSIAQ",8076,4.053
"Change Offer_Voucher__c to true","500B000000355qSIAQ",8076,2.7310000000000003
"Change Offer_Voucher__c to true","500B000000355qVIAQ",8079,3.051
"Change Offer_Voucher__c to true","500B000000355qXIAQ",8081,2.276
"Change Field_Service__c to true","500B000000355qYIAQ",8082,4.064
"Change Field_Service__c to true","500B000000355qbIAA",8085,3.85
"Change Offer_Voucher__c to true","500B000000355qdIAA",8087,3.7760000000000002
"Change Field_Service__c to true","500B000000355qeIAA",8088,3.968
"Change Offer_Voucher__c to true","500B000000355qfIAA",8089,1.77
"Change Offer_Voucher__c to true","500B000000355wFIAQ",8435,3.077
"Change Field_Service__c to true","500B000000355wGIAQ",8436,3.991
"Change Offer_Voucher__c to true","500B000000355wGIAQ",8436,3.0269999999999997
"Change Field_Service__c to true","500B000000355wHIAQ",8437,3.968
"Change Offer_Voucher__c to true","500B000000355wHIAQ",8437,2.6189999999999998
"Change Field_Service__c to true","500B000000355wJIAQ",8439,4.1530000000000005
"Change Offer_Voucher__c to true","500B000000355wJIAQ",8439,2.182
"Change Field_Service__c to true","500B000000355wKIAQ",8440,3.923
"Change Offer_Voucher__c to true","500B000000355wKIAQ",8440,1.71
"Change Offer_Voucher__c to true","500B000000355wLIAQ",8441,2.5780000000000003
"Change Offer_Voucher__c to true","500B000000355wMIAQ",8442,3.077
"Change Field_Service__c to true","500B000000355wOIAQ",8444,4.249
"Change Offer_Voucher__c to true","500B000000355wOIAQ",8444,3.077
"Change Offer_Voucher__c to true","500B000000355wPIAQ",8445,2.06
"Change Offer_Voucher__c to true","500B000000355wRIAQ",8447,2.873
"Change Offer_Voucher__c to true","500B000000355wUIAQ",8450,3.9760000000000004
"Change Field_Service__c to true","500B000000355wVIAQ",8451,4.2669999999999995
"Change Offer_Voucher__c to true","500B000000355wWIAQ",8452,2.42
"Change Offer_Voucher__c to true","500B000000355wYIAQ",8454,2.6839999999999997
"Change Field_Service__c to true","500B000000355wZIAQ",8455,4.249
"Change Offer_Voucher__c to true","500B000000355wZIAQ",8455,1.824
"Change Field_Service__c to true","500B000000355waIAA",8456,4.249
"Change Offer_Voucher__c to true","500B000000355wbIAA",8457,2.7460000000000004
"Change Offer_Voucher__c to true","500B000000355fcIAA",7409,3.015
"Change Field_Service__c to true","500B000000355fdIAA",7410,4.081
"Change Offer_Voucher__c to true","500B000000355fdIAA",7410,2.696
"Change Offer_Voucher__c to true","500B000000355fgIAA",7413,3.983
"Change Field_Service__c to true","500B000000355fhIAA",7414,4.063
"Change Offer_Voucher__c to true","500B000000355fhIAA",7414,2.256
